Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11827 108.609 105.969 1.56e-16 7.21e-17 5.15e-17 26.3 -391.85 149617.1102661597 RightE05
F11840 109.012 107.149 1.15e-16 7.74e-17 4.85e-17 29.08 -391.96 149658.93536121672 RightE05
F11837 109.152 106.946 1.95e-16 1.16e-16 6.07e-17 23.7 -392.02 149681.74904942964 RightE05
F11828 109.325 106.901 1.24e-16 8.71e-17 4.98e-17 29.79 -392.1 149712.16730038024 RightE05
F11845 109.359 107.498 1.59e-16 1.07e-16 5.04e-17 16.12 -391.86 149620.9125475285 RightE05
F11849 109.414 106.92 1.36e-16 9.47e-17 6.54e-17 22.19 -392.07 149700.76045627374 RightE05
F11830 109.581 107.279 1.37e-16 1.35e-16 6.85e-17 17.88 -392.04 149689.3536121673 RightE05
F11855 109.61 107.103 8.88e-17 8.52e-17 5.18e-17 26.41 -392.07 149700.76045627374 RightE05
F11854 109.716 107.027 1.13e-16 1.04e-16 5.61e-17 29.96 -392.09 149708.3650190114 RightE05
F11832 109.746 107.016 9.11e-17 7.5e-17 5.57e-17 44.84 -392.02 149681.74904942964 RightE05
F11842 109.763 107.041 1.35e-16 7.81e-17 5.41e-17 35.74 -392.04 149689.3536121673 RightE05
F11826 109.764 107.033 1.39e-16 9.1e-17 7.52e-17 25.23 -392.11 149715.96958174906 RightE05
F11843 109.77 106.779 1.17e-16 1.08e-16 8.07e-17 37.26 -392.04 149689.3536121673 RightE05
F11847 109.781 107.093 8.47e-17 5.75e-17 4.99e-17 24.79 -392.04 149689.3536121673 RightE05
F11860 109.788 106.953 1.11e-16 9.04e-17 4.07e-17 40.23 -392.14 149727.3764258555 RightE05
F11824 109.804 107.021 1.15e-16 8.7e-17 6.65e-17 36.64 -392.12 149719.77186311787 RightE05
F11838 109.814 107.055 1.86e-16 9.63e-17 7.81e-17 27.23 -392.18 149742.5855513308 RightE05
F11841 109.821 106.992 1.34e-16 1.05e-16 5.49e-17 23.97 -392.07 149700.76045627374 RightE05
F11822 109.824 107.019 1.34e-16 9.02e-17 5.45e-17 24.08 -392.27 149776.80608365018 RightE05
F11831 109.837 107.353 9.63e-17 8.54e-17 7.56e-17 33.82 -392.12 149719.77186311787 RightE05
F11833 109.84 107.437 7.68e-17 5.59e-17 4.17e-17 35.86 -392.0 149674.144486692 RightE05
F11850 109.843 107.072 1.08e-16 8.42e-17 6.7e-17 30.05 -391.98 149666.53992395438 RightE05
F11829 109.85 106.996 1.48e-16 8.66e-17 7.09e-17 31.64 -392.12 149719.77186311787 RightE05
F11834 109.896 106.937 9.75e-17 7.61e-17 7.04e-17 25.92 -392.13 149723.5741444867 RightE05
F11859 109.923 107.44 9.04e-17 6.59e-17 3.96e-17 37.89 -392.01 149677.94676806082 RightE05
F11844 109.927 107.059 1.36e-16 1.05e-16 5.32e-17 24.68 -391.95 149655.1330798479 RightE05
F11856 109.94 107.058 1.73e-16 1.24e-16 8.18e-17 34.63 -391.93 149647.52851711027 RightE05
F11823 109.969 106.998 1.23e-16 1.25e-16 5.62e-17 30.77 -392.13 149723.5741444867 RightE05
F11839 110.029 106.979 1.05e-16 6.58e-17 5.5e-17 28.46 -391.87 149624.71482889733 RightE05
F11835 110.094 107.252 1.24e-16 1.04e-16 5.83e-17 21.61 -392.12 149719.77186311787 RightE05
F11848 110.107 107.029 1.11e-16 8.7e-17 7.22e-17 23.57 -391.95 149655.1330798479 RightE05
F11846 110.112 106.66 1.42e-16 9.09e-17 5.54e-17 33.35 -392.03 149685.55133079845 RightE05
F11836 110.126 107.138 9.28e-17 5.99e-17 3.76e-17 31.56 -391.93 149647.52851711027 RightE05
F11851 110.15 107.286 1.64e-16 9.77e-17 4.73e-17 25.59 -392.19 149746.3878326996 RightE05
F11821 110.187 106.804 1.38e-16 8.15e-17 5.63e-17 38.02 -392.09 149708.3650190114 RightE05
