Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07367 191.115 79.486 2.39e-17 1.48e-17 1.16e-17 6.53 -902.48 343773.0038022814 BackD03
F07384 191.184 79.404 2.25e-17 1.47e-17 9.4e-18 13.98 -902.58 343811.0266159696 BackD03
F07373 191.332 79.513 2.45e-17 1.4e-17 9.84e-18 7.94 -902.49 343776.8060836502 BackD03
F07371 191.363 79.547 2.18e-17 1.64e-17 1.28e-17 17.04 -902.64 343833.8403041825 BackD03
F07386 191.385 78.858 2.36e-17 1.79e-17 9.92e-18 14.71 -902.35 343723.57414448675 BackD03
F07385 191.395 79.208 2.11e-17 1.67e-17 1.12e-17 12.75 -902.57 343807.2243346008 BackD03
F07364 191.407 79.436 2.37e-17 1.39e-17 1.02e-17 7.78 -902.41 343746.38783269963 BackD03
F07377 191.416 79.496 2.09e-17 1.04e-17 6.35e-18 10.3 -902.43 343753.99239543726 BackD03
F07368 191.427 79.479 2.4e-17 1.34e-17 1.02e-17 12.51 -902.42 343750.19011406845 BackD03
F07379 191.435 79.401 2.4e-17 1.76e-17 1.02e-17 9.1 -902.24 343681.74904942967 BackD03
F07375 191.438 79.441 2.13e-17 1.44e-17 1.27e-17 9.54 -902.43 343753.99239543726 BackD03
F07390 191.439 79.448 1.75e-17 1.34e-17 8.17e-18 13.78 -902.39 343738.783269962 BackD03
F07387 191.444 79.22 2.05e-17 1.83e-17 1.1e-17 10.56 -902.47 343769.2015209126 BackD03
F07370 191.447 79.487 2.77e-17 1.8e-17 1.26e-17 12.74 -902.49 343776.8060836502 BackD03
F07382 191.45 79.455 1.72e-17 1.36e-17 1.02e-17 12.76 -902.41 343746.38783269963 BackD03
F07365 191.454 79.45 3.2e-17 1.62e-17 8.51e-18 10.71 -902.49 343776.8060836502 BackD03
F07388 191.454 79.448 1.7e-17 1.39e-17 6.7e-18 10.96 -902.52 343788.21292775666 BackD03
F07383 191.456 79.45 2.6e-17 1.64e-17 1.25e-17 14.63 -902.59 343814.8288973384 BackD03
F07366 191.456 79.445 1.84e-17 1.7e-17 1.22e-17 8.84 -902.34 343719.7718631179 BackD03
F07393 191.457 79.453 1.82e-17 1.34e-17 8.23e-18 14.31 -902.56 343803.4220532319 BackD03
F07374 191.46 79.419 1.78e-17 1.23e-17 8.94e-18 15.62 -902.42 343750.19011406845 BackD03
F07369 191.465 79.426 1.94e-17 1.39e-17 9.8e-18 7.54 -902.38 343734.9809885932 BackD03
F07378 191.485 79.5 2.32e-17 2.05e-17 1.23e-17 13.24 -902.39 343738.783269962 BackD03
F07389 191.496 79.563 2.25e-17 2.04e-17 1.09e-17 15.67 -902.38 343734.9809885932 BackD03
F07380 191.504 79.582 1.93e-17 1.32e-17 8.66e-18 13.06 -902.46 343765.39923954377 BackD03
F07372 191.612 79.334 1.99e-17 1.2e-17 7.48e-18 10.08 -902.55 343799.6197718631 BackD03
F07392 191.624 79.92 2.68e-17 1.67e-17 1.06e-17 7.45 -902.3 343704.5627376426 BackD03
F07381 191.716 79.512 2.03e-17 1.25e-17 8.75e-18 6.99 -902.3 343704.5627376426 BackD03
F07391 191.749 79.487 2.15e-17 1.71e-17 9.23e-18 12.25 -902.43 343753.99239543726 BackD03
