Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07571 333.913 121.848 1.95e-17 1.26e-17 9.61e-18 10.15 -1055.91 402111.4068441065 FrontB06
F07570 334.154 121.744 1.13e-17 1.06e-17 5.57e-18 11.83 -1055.88 402100.00000000006 FrontB06
F07568 334.164 121.872 1.24e-17 1.28e-17 6.33e-18 8.78 -1055.93 402119.01140684413 FrontB06
F07572 334.177 121.857 1.38e-17 1.32e-17 1.04e-17 10.07 -1056.02 402153.2319391635 FrontB06
F07582 334.179 121.661 1.99e-17 1.42e-17 9.99e-18 9.53 -1055.98 402138.02281368827 FrontB06
F07569 334.187 121.726 1.46e-17 1.24e-17 1.12e-17 11.52 -1056.07 402172.2433460076 FrontB06
F07581 334.201 121.698 2.43e-17 1.55e-17 9.06e-18 13.34 -1055.9 402107.6045627377 FrontB06
F07578 334.201 121.702 2.08e-17 1.2e-17 9.13e-18 12.87 -1055.93 402119.01140684413 FrontB06
F07585 334.207 121.698 2.44e-17 1.03e-17 6.48e-18 8.55 -1055.83 402080.98859315587 FrontB06
F07573 334.208 121.701 1.5e-17 2.13e-17 1.03e-17 10.81 -1055.89 402103.8022813689 FrontB06
F07577 334.208 121.681 2.36e-17 1.84e-17 1.27e-17 8.49 -1055.88 402100.00000000006 FrontB06
F07574 334.214 121.661 1.7e-17 1.1e-17 7.21e-18 10.04 -1056.05 402164.63878326997 FrontB06
F07576 334.227 121.695 1.52e-17 1.59e-17 8.05e-18 9.4 -1055.8 402069.5817490494 FrontB06
F07588 334.248 121.678 1.51e-17 1.55e-17 5.58e-18 13.13 -1055.99 402141.8250950571 FrontB06
F07586 334.261 121.613 1.63e-17 1.21e-17 1.02e-17 13.3 -1055.91 402111.4068441065 FrontB06
F07567 334.262 121.739 1.2e-17 1.23e-17 6.57e-18 10.71 -1055.99 402141.8250950571 FrontB06
F07575 334.31 121.679 1.64e-17 1.35e-17 8.82e-18 9.2 -1056.13 402195.0570342206 FrontB06
F07584 334.708 121.388 1.97e-17 1.69e-17 7.45e-18 14.44 -1055.72 402039.1634980989 FrontB06
