Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01686 189.011 104.927 2.15e-17 1.82e-17 1.72e-17 10.29 -781.8 297887.072243346 BackD04
F01706 189.06 104.691 3.01e-17 1.5e-17 1.44e-17 16.85 -781.87 297913.6882129278 BackD04
F01697 189.147 104.797 3.42e-17 2.6e-17 1.67e-17 8.66 -781.95 297944.10646387836 BackD04
F01705 189.148 104.774 2.7e-17 1.65e-17 9.13e-18 14.17 -781.81 297890.87452471483 BackD04
F01713 189.162 103.838 1.95e-17 1.48e-17 1.03e-17 9.18 -781.74 297864.25855513307 BackD04
F01717 189.189 104.939 4.43e-17 1.88e-17 1.13e-17 14.28 -782.03 297974.5247148289 BackD04
F01703 189.222 104.273 3.02e-17 2.21e-17 1.36e-17 16.3 -781.78 297879.4676806084 BackD04
F01720 189.228 104.934 3.04e-17 2.18e-17 1.78e-17 12.43 -782.04 297978.32699619775 BackD04
F01729 189.242 104.983 3.21e-17 2.22e-17 1.81e-17 13.32 -781.92 297932.69961977185 BackD04
F01701 189.264 104.974 2.1e-17 1.24e-17 8.89e-18 15.47 -781.9 297925.0950570342 BackD04
F01696 189.265 104.972 3.06e-17 2.08e-17 1.36e-17 11.3 -782.08 297993.536121673 BackD04
F01693 189.287 104.993 2.7e-17 2.9e-17 1.84e-17 15.99 -781.91 297928.89733840304 BackD04
F01682 189.288 104.968 3.3e-17 2.37e-17 1.38e-17 8.45 -782.02 297970.72243346006 BackD04
F01715 189.288 104.975 4.05e-17 2.45e-17 1.59e-17 7.41 -782.09 297997.3384030419 BackD04
F01685 189.288 104.977 3.48e-17 2.52e-17 1.26e-17 14.1 -782.0 297963.11787072243 BackD04
F01704 189.29 104.937 2.44e-17 2.56e-17 1.08e-17 13.35 -781.92 297932.69961977185 BackD04
F01687 189.291 104.984 2.05e-17 1.47e-17 8.86e-18 13.89 -781.98 297955.5133079848 BackD04
F01702 189.293 104.963 3.61e-17 2.63e-17 1.2e-17 10.02 -781.97 297951.711026616 BackD04
F01727 189.294 104.968 3.58e-17 2.33e-17 1.92e-17 16.12 -782.07 297989.7338403042 BackD04
F01723 189.302 104.953 3.06e-17 2.27e-17 1.37e-17 16.22 -782.11 298004.9429657795 BackD04
F01699 189.302 104.967 2.15e-17 2.01e-17 1.17e-17 22.07 -781.93 297936.50190114067 BackD04
F01712 189.303 104.869 3.18e-17 2.13e-17 1.6e-17 10.05 -781.95 297944.10646387836 BackD04
F01680 189.319 104.972 4.5e-17 3.49e-17 1.47e-17 7.04 -781.98 297955.5133079848 BackD04
F01718 189.327 104.962 2.34e-17 1.94e-17 1.29e-17 11.4 -782.04 297978.32699619775 BackD04
F01716 189.365 104.69 3.41e-17 2.94e-17 1.56e-17 19.53 -782.09 297997.3384030419 BackD04
F01710 189.4 104.918 3.24e-17 1.82e-17 1.43e-17 14.68 -782.07 297989.7338403042 BackD04
F01726 189.412 104.837 2.88e-17 1.89e-17 2.03e-17 18.4 -781.9 297925.0950570342 BackD04
F01722 189.437 104.98 3.35e-17 3.43e-17 1.63e-17 9.46 -782.05 297982.12927756656 BackD04
F01709 189.446 104.649 4.1e-17 2.07e-17 1.6e-17 10.48 -781.99 297959.3155893536 BackD04
F01690 189.448 104.971 2.16e-17 1.56e-17 1.29e-17 14.72 -782.02 297970.72243346006 BackD04
F01724 189.46 104.911 3.04e-17 1.85e-17 1.71e-17 11.06 -782.09 297997.3384030419 BackD04
F01708 189.513 104.992 3.23e-17 3.5e-17 1.91e-17 16.18 -781.95 297944.10646387836 BackD04
F01683 189.564 104.954 3.1e-17 1.99e-17 1.46e-17 18.07 -782.05 297982.12927756656 BackD04
F01688 188.723 105.197 2.1e-17 1.3e-17 9.9e-18 13.93 -781.86 297909.88593155897 BackD05
F01725 189.023 105.646 2.79e-17 2e-17 9.45e-18 15.0 -781.69 297845.247148289 BackD05
F01707 189.036 105.163 4.05e-17 2.91e-17 2.2e-17 19.19 -782.23 298050.57034220535 BackD05
F01684 189.057 105.051 3.14e-17 3.14e-17 1.32e-17 17.98 -781.98 297955.5133079848 BackD05
F01730 189.106 105.076 3.31e-17 1.65e-17 1.29e-17 12.96 -782.07 297989.7338403042 BackD05
F01681 189.122 105.157 3.37e-17 2.06e-17 1.15e-17 18.36 -781.91 297928.89733840304 BackD05
F01695 189.167 105.048 3.93e-17 2.66e-17 1.45e-17 11.2 -781.95 297944.10646387836 BackD05
F01719 189.184 105.0 2.05e-17 1.56e-17 8.13e-18 16.52 -781.9 297925.0950570342 BackD05
F01692 189.228 105.009 3.84e-17 2.23e-17 1.22e-17 19.84 -781.97 297951.711026616 BackD05
F01678 189.248 105.005 3.29e-17 2.66e-17 1.71e-17 17.49 -781.94 297940.30418250954 BackD05
