Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F02048 11.066 50.139 1.63e-17 1.33e-17 7.82e-18 13.03 -1039.62 395917.49049429654 FrontD01
F02074 11.09 50.262 1.93e-17 1.22e-17 8.32e-18 10.01 -1039.29 395792.0152091255 FrontD01
F02073 11.161 50.215 1.39e-17 1.13e-17 6.86e-18 6.37 -1039.46 395856.65399239544 FrontD01
F02044 11.186 50.145 2.21e-17 1.72e-17 1.01e-17 13.8 -1039.3 395795.8174904943 FrontD01
F02072 11.191 50.282 2.4e-17 1.59e-17 1.01e-17 10.86 -1039.5 395871.86311787076 FrontD01
F02059 11.196 50.169 2.21e-17 1.35e-17 9.2e-18 7.64 -1039.28 395788.21292775666 FrontD01
F02075 11.21 50.302 1.88e-17 1.44e-17 8.05e-18 11.09 -1039.34 395811.02661596955 FrontD01
F02043 11.218 50.208 2.05e-17 1.28e-17 8.58e-18 10.36 -1039.55 395890.87452471483 FrontD01
F02070 11.23 50.114 1.91e-17 1.37e-17 8.13e-18 9.0 -1039.52 395879.4676806084 FrontD01
F02058 11.231 50.18 1.83e-17 1.29e-17 7.67e-18 14.82 -1039.43 395845.247148289 FrontD01
F02064 11.233 50.167 1.93e-17 1.26e-17 8.27e-18 14.08 -1039.4 395833.84030418255 FrontD01
F02055 11.233 50.194 1.9e-17 1.37e-17 9.17e-18 15.9 -1039.33 395807.22433460073 FrontD01
F02053 11.237 50.199 2.15e-17 1.3e-17 9.22e-18 12.77 -1039.43 395845.247148289 FrontD01
F02071 11.243 50.235 2.12e-17 1.34e-17 8.17e-18 8.48 -1039.54 395887.072243346 FrontD01
F02061 11.246 50.185 1.61e-17 1.19e-17 8.76e-18 11.89 -1039.38 395826.2357414449 FrontD01
F02052 11.249 50.128 1.8e-17 1.33e-17 7.72e-18 7.37 -1039.6 395909.8859315589 FrontD01
F02067 11.255 50.428 2.25e-17 1.62e-17 1.09e-17 9.09 -1039.34 395811.02661596955 FrontD01
F02062 11.268 50.176 2.26e-17 1.56e-17 9.81e-18 10.65 -1039.44 395849.0494296578 FrontD01
F02057 11.27 50.414 2.16e-17 1.51e-17 9.27e-18 9.06 -1039.42 395841.4448669202 FrontD01
F02056 11.271 50.069 1.77e-17 1.1e-17 7.49e-18 12.4 -1039.37 395822.43346007605 FrontD01
F02054 11.275 49.909 1.57e-17 1.16e-17 7.07e-18 10.66 -1039.36 395818.6311787072 FrontD01
F02065 11.275 50.158 1.65e-17 1.17e-17 6.43e-18 11.82 -1039.38 395826.2357414449 FrontD01
F02050 11.279 50.196 1.24e-17 1e-17 6.33e-18 13.64 -1039.36 395818.6311787072 FrontD01
F02063 11.292 50.135 1.73e-17 1.18e-17 8.99e-18 13.94 -1039.35 395814.82889733836 FrontD01
F02042 11.312 50.23 2e-17 1.4e-17 8.62e-18 6.94 -1039.16 395742.5855513308 FrontD01
F02047 11.312 50.086 1.65e-17 1.15e-17 7.29e-18 12.55 -1039.48 395864.2585551331 FrontD01
F02069 11.314 50.292 2.18e-17 1.33e-17 1.13e-17 6.33 -1039.48 395864.2585551331 FrontD01
F02046 11.326 50.262 1.69e-17 1.13e-17 7.81e-18 12.49 -1039.5 395871.86311787076 FrontD01
F02049 11.329 50.186 1.87e-17 1.34e-17 8.22e-18 11.58 -1039.28 395788.21292775666 FrontD01
F02066 11.456 50.052 2.36e-17 1.68e-17 1.11e-17 12.7 -1039.52 395879.4676806084 FrontD01
F02045 11.595 50.13 1.76e-17 1.33e-17 9.04e-18 15.5 -1039.4 395833.84030418255 FrontD01
F02060 11.604 50.148 2.42e-17 1.68e-17 1.07e-17 12.86 -1039.43 395845.247148289 FrontD01
F02051 11.604 50.047 1.82e-17 1.54e-17 8.98e-18 11.18 -1039.47 395860.4562737643 FrontD01
