Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10254 279.546 51.261 1.46e-17 1.26e-17 7.53e-18 6.2 -976.08 371757.79467680614 LeftD01
F10258 279.763 51.458 2.67e-17 1.82e-17 1.1e-17 10.48 -976.17 371792.0152091255 LeftD01
F10260 279.842 51.132 2.06e-17 1.37e-17 9.49e-18 9.99 -976.12 371773.0038022814 LeftD01
F10236 279.843 51.195 1.94e-17 1.43e-17 8.03e-18 18.25 -975.9 371689.3536121673 LeftD01
F10234 279.901 51.161 2.32e-17 1.56e-17 1.02e-17 8.21 -976.21 371807.2243346008 LeftD01
F10257 279.905 51.172 1.56e-17 1.17e-17 8.48e-18 16.69 -976.14 371780.608365019 LeftD01
F10263 279.911 51.121 2.72e-17 1.76e-17 1.25e-17 13.37 -976.25 371822.43346007605 LeftD01
F10249 279.913 51.18 2.17e-17 1.48e-17 9.11e-18 5.29 -976.06 371750.19011406845 LeftD01
F10259 279.937 51.17 1.83e-17 1.26e-17 8.12e-18 15.7 -976.14 371780.608365019 LeftD01
F10241 279.937 51.2 2.02e-17 1.06e-17 7.68e-18 16.08 -976.01 371731.1787072244 LeftD01
F10238 279.941 51.188 1.69e-17 1.15e-17 8.03e-18 13.7 -976.12 371773.0038022814 LeftD01
F10243 279.942 51.082 2.58e-17 1.5e-17 1.12e-17 10.1 -976.23 371814.8288973384 LeftD01
F10253 279.944 51.18 2.42e-17 1.8e-17 1.22e-17 19.86 -976.17 371792.0152091255 LeftD01
F10256 279.945 51.184 2.06e-17 1.56e-17 8.55e-18 11.75 -976.01 371731.1787072244 LeftD01
F10244 279.957 51.21 2.07e-17 1.33e-17 9.4e-18 11.82 -976.3 371841.4448669201 LeftD01
F10242 279.957 51.211 1.59e-17 1.16e-17 7.14e-18 12.3 -976.33 371852.8517110266 LeftD01
F10248 279.965 51.19 2.23e-17 1.43e-17 9.41e-18 12.8 -976.09 371761.59695817495 LeftD01
F10252 279.968 51.162 2.03e-17 1.29e-17 7.99e-18 12.61 -976.15 371784.41064638784 LeftD01
F10262 279.976 51.2 1.85e-17 1.35e-17 9.25e-18 12.22 -976.18 371795.8174904943 LeftD01
F10250 279.981 51.137 2.56e-17 1.92e-17 1.11e-17 7.78 -976.07 371753.9923954373 LeftD01
F10245 279.984 51.18 2.06e-17 1.46e-17 8.57e-18 7.47 -976.33 371852.8517110266 LeftD01
F10265 279.995 51.317 1.85e-17 1.38e-17 8.83e-18 8.88 -976.12 371773.0038022814 LeftD01
F10235 280.0 51.069 1.66e-17 1.27e-17 8.77e-18 14.33 -976.05 371746.38783269963 LeftD01
F10266 280.014 51.113 2.19e-17 1.47e-17 9.65e-18 15.09 -976.14 371780.608365019 LeftD01
F10239 280.015 51.221 2.03e-17 1.63e-17 1.01e-17 15.03 -976.19 371799.61977186316 LeftD01
F10246 280.058 50.927 1.94e-17 1.63e-17 8.92e-18 11.47 -976.14 371780.608365019 LeftD01
F10261 280.075 51.287 1.96e-17 1.79e-17 9.3e-18 6.9 -975.98 371719.7718631179 LeftD01
F10251 280.087 51.279 1.55e-17 1.3e-17 7.02e-18 8.84 -976.12 371773.0038022814 LeftD01
F10233 280.103 51.255 2.33e-17 1.43e-17 8.87e-18 12.84 -976.12 371773.0038022814 LeftD01
F10240 280.145 51.201 1.52e-17 1.07e-17 6.92e-18 11.39 -976.18 371795.8174904943 LeftD01
