Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06659 185.652 13.366 6.83e-17 4.63e-17 3.12e-17 25.93 -545.35 207982.12927756656 UpC03
F06657 184.033 13.362 7.68e-17 4.47e-17 2.25e-17 9.84 -545.38 207993.536121673 UpC03
F06653 183.906 12.726 5.6e-17 4.36e-17 2.66e-17 16.68 -545.48 208031.55893536124 UpC03
F06677 183.565 13.829 4.64e-17 4.34e-17 2.05e-17 23.0 -545.27 207951.711026616 UpC03
F06680 183.602 12.953 7.48e-17 4.77e-17 3.16e-17 22.65 -545.44 208016.34980988596 UpC03
F06658 183.297 13.11 6.2e-17 4.58e-17 2.96e-17 28.69 -545.25 207944.10646387833 UpC03
F06679 183.239 13.025 5.88e-17 5.08e-17 2.6e-17 19.96 -545.31 207966.92015209125 UpC03
F06660 183.214 13.071 5.29e-17 3.89e-17 3.4e-17 15.94 -545.39 207997.33840304182 UpC03
F06650 183.089 13.231 7.07e-17 6.26e-17 3.84e-17 13.27 -545.34 207978.32699619775 UpC03
F06651 183.123 13.012 6.49e-17 4.05e-17 3.03e-17 22.86 -545.24 207940.3041825095 UpC03
F06654 183.035 13.256 5.59e-17 4.26e-17 2.56e-17 16.98 -545.35 207982.12927756656 UpC03
F06664 183.055 13.059 5.67e-17 4.75e-17 2.82e-17 27.26 -545.35 207982.12927756656 UpC03
F06667 182.992 13.123 5.06e-17 3.49e-17 2.45e-17 14.39 -545.43 208012.5475285171 UpC03
F06681 182.989 13.116 6.17e-17 4.55e-17 2.48e-17 14.79 -545.14 207902.2813688213 UpC03
F06661 182.972 13.038 7.72e-17 5.08e-17 3.25e-17 20.5 -545.28 207955.5133079848 UpC03
F06671 182.931 13.179 8.48e-17 5.17e-17 3.04e-17 27.82 -545.28 207955.5133079848 UpC03
F06673 182.713 14.069 7.14e-17 5.5e-17 3.03e-17 24.87 -545.34 207978.32699619775 UpC03
F06665 182.909 13.062 5.66e-17 3.69e-17 2.5e-17 19.31 -545.46 208023.95437262362 UpC03
F06672 182.886 13.109 7.31e-17 6.11e-17 3.02e-17 15.36 -545.35 207982.12927756656 UpC03
F06652 182.865 13.082 6.99e-17 4.88e-17 3.3e-17 26.73 -545.4 208001.14068441064 UpC03
F06678 182.802 13.191 6.94e-17 4.42e-17 2.87e-17 31.0 -545.08 207879.4676806084 UpC03
F06676 182.623 13.152 8.17e-17 5.86e-17 3.99e-17 15.87 -545.35 207982.12927756656 UpC03
F06668 182.623 13.109 5.12e-17 4.23e-17 2.72e-17 26.06 -545.39 207997.33840304182 UpC03
F06656 182.425 13.188 9e-17 3.94e-17 3.44e-17 12.59 -545.2 207925.09505703425 UpC03
F06655 182.414 13.175 7.57e-17 4.38e-17 2.43e-17 18.91 -545.24 207940.3041825095 UpC03
F06666 182.219 13.04 8.31e-17 6.73e-17 4.1e-17 18.72 -545.46 208023.95437262362 UpC03
F06663 182.146 13.06 4.82e-17 3.78e-17 3e-17 18.91 -545.34 207978.32699619775 UpC03
F06674 182.054 13.311 9.42e-17 6.97e-17 4.59e-17 11.25 -545.22 207932.69961977188 UpC03
F06662 181.985 13.106 6.17e-17 3.7e-17 2.92e-17 18.96 -545.19 207921.29277566544 UpC03
F06669 181.913 13.297 7.58e-17 5.28e-17 3.23e-17 21.31 -545.25 207944.10646387833 UpC03
F06670 181.607 13.014 5.48e-17 5.27e-17 3.14e-17 23.1 -545.3 207963.11787072243 UpC03
F06675 181.185 13.638 6.74e-17 5.5e-17 3.28e-17 11.23 -545.31 207966.92015209125 UpC03
