Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06963 111.287 81.467 3.37e-16 1.96e-16 1.53e-16 66.54 -243.58 93240.6844106464 RightE03
F06950 111.289 79.384 4.74e-16 2.85e-16 2.02e-16 59.43 -243.65 93267.30038022815 RightE03
F06949 111.564 82.133 3.27e-16 2.48e-16 1.53e-16 39.95 -243.48 93202.66159695818 RightE03
F06973 111.658 80.26 3.34e-16 2.19e-16 1.09e-16 37.58 -243.74 93301.52091254754 RightE03
F06972 111.7 80.006 3.58e-16 2.56e-16 1.93e-16 57.72 -243.44 93187.45247148289 RightE03
F06970 111.804 80.733 2.72e-16 1.68e-16 1.15e-16 51.57 -243.64 93263.49809885932 RightE03
F06957 111.865 79.901 3.28e-16 2.35e-16 1.5e-16 33.71 -243.62 93255.89353612167 RightE03
F06947 111.911 81.565 3.17e-16 2.22e-16 1.32e-16 51.6 -243.67 93274.90494296578 RightE03
F06929 111.944 81.014 4.48e-16 3.13e-16 2.84e-16 60.12 -243.73 93297.71863117871 RightE03
F06964 111.995 80.413 2.96e-16 1.81e-16 1.27e-16 70.9 -243.74 93301.52091254754 RightE03
F06968 112.035 80.954 2.2e-16 1.53e-16 1.12e-16 41.94 -243.75 93305.32319391635 RightE03
F06936 112.067 80.672 2.46e-16 2.5e-16 1.4e-16 36.13 -243.84 93339.54372623574 RightE03
F06937 112.084 80.092 3.25e-16 2.02e-16 1.67e-16 38.95 -243.94 93377.56653992395 RightE03
F06940 112.163 80.441 2.88e-16 2.19e-16 1.17e-16 52.41 -243.7 93286.31178707223 RightE03
F06966 112.176 80.741 2.73e-16 2.13e-16 1.58e-16 44.34 -243.65 93267.30038022815 RightE03
F06952 112.191 80.887 2.2e-16 2.37e-16 1.52e-16 31.6 -243.63 93259.6958174905 RightE03
F06971 112.214 80.627 4.36e-16 2.3e-16 1.75e-16 40.75 -243.7 93286.31178707223 RightE03
F06941 112.239 80.815 3.92e-16 3.13e-16 1.72e-16 43.54 -243.59 93244.48669201521 RightE03
F06955 112.239 80.829 3.63e-16 2.8e-16 1.79e-16 23.3 -243.61 93252.09125475286 RightE03
F06930 112.244 80.598 3.7e-16 2.26e-16 1.43e-16 64.13 -243.77 93312.927756654 RightE03
F06956 112.254 80.573 2.72e-16 2.01e-16 1.13e-16 52.01 -243.6 93248.28897338403 RightE03
F06928 112.28 81.855 2.37e-16 1.77e-16 1.14e-16 51.18 -243.62 93255.89353612167 RightE03
F06969 112.291 80.98 2.83e-16 2.01e-16 1.31e-16 32.74 -243.69 93282.50950570342 RightE03
F06935 112.316 81.04 3.46e-16 2.73e-16 1.47e-16 29.64 -243.62 93255.89353612167 RightE03
F06951 112.334 80.579 2.27e-16 1.98e-16 1.15e-16 41.72 -243.74 93301.52091254754 RightE03
F06939 112.341 80.599 2.51e-16 2.07e-16 1.24e-16 48.68 -243.6 93248.28897338403 RightE03
F06974 112.349 80.528 4.1e-16 1.75e-16 1.41e-16 61.62 -243.66 93271.10266159696 RightE03
F06962 112.357 80.575 3.09e-16 2.46e-16 1.34e-16 34.29 -243.53 93221.67300380228 RightE03
F06938 112.375 80.568 2.6e-16 1.93e-16 1.64e-16 29.34 -243.6 93248.28897338403 RightE03
F06960 112.378 80.552 3.68e-16 3.06e-16 1.92e-16 32.23 -243.71 93290.11406844106 RightE03
F06958 112.386 80.421 3.04e-16 2e-16 1.44e-16 36.05 -243.67 93274.90494296578 RightE03
F06942 112.395 81.518 3.57e-16 2.74e-16 1.33e-16 38.9 -243.68 93278.7072243346 RightE03
F06931 112.397 80.689 3.58e-16 3.28e-16 1.68e-16 69.23 -243.65 93267.30038022815 RightE03
F06932 112.424 80.94 5.35e-16 2.7e-16 2.06e-16 31.9 -243.67 93274.90494296578 RightE03
F06945 112.451 80.628 4.96e-16 2.78e-16 1.83e-16 36.27 -243.6 93248.28897338403 RightE03
F06934 112.497 80.748 3.75e-16 3.19e-16 1.87e-16 49.64 -243.65 93267.30038022815 RightE03
F06943 112.498 80.56 2.74e-16 2.17e-16 1.35e-16 31.71 -243.94 93377.56653992395 RightE03
F06959 112.512 80.221 3.85e-16 3.02e-16 1.71e-16 32.2 -243.66 93271.10266159696 RightE03
F06954 112.515 80.621 2.8e-16 1.75e-16 1.23e-16 32.73 -243.7 93286.31178707223 RightE03
F06961 112.519 80.813 2.91e-16 1.88e-16 1.43e-16 61.9 -243.58 93240.6844106464 RightE03
F06946 112.539 80.322 3.99e-16 2.48e-16 1.37e-16 61.27 -243.76 93309.12547528517 RightE03
F06953 112.671 80.693 3.78e-16 2.3e-16 1.29e-16 46.96 -243.52 93217.87072243346 RightE03
F06948 112.698 80.518 5.65e-16 2.92e-16 2.3e-16 48.84 -243.62 93255.89353612167 RightE03
F06967 112.733 80.795 3.17e-16 2.25e-16 1.56e-16 59.59 -243.57 93236.88212927757 RightE03
F06965 112.997 80.472 3.49e-16 2.89e-16 1.42e-16 29.61 -243.75 93305.32319391635 RightE03
F06933 113.312 80.527 2.65e-16 1.39e-16 9.87e-17 55.24 -243.73 93297.71863117871 RightE03
