Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00744 37.882 55.253 1.58e-16 1.24e-16 8.73e-17 25.21 -353.35 134978.32699619772 FrontF01
F00742 38.021 56.699 1.56e-16 1.06e-16 7.82e-17 42.6 -353.54 135050.57034220532 FrontF01
F00753 38.116 56.493 1.4e-16 1.17e-16 5.95e-17 36.04 -353.42 135004.94296577945 FrontF01
F00741 38.188 56.284 1.36e-16 9.08e-17 5.55e-17 31.0 -353.55 135054.37262357413 FrontF01
F00724 38.194 57.08 1.36e-16 1.03e-16 5.63e-17 25.37 -353.69 135107.60456273763 FrontF01
F00749 38.237 56.84 2.01e-16 1.41e-16 8.73e-17 21.89 -353.56 135058.17490494295 FrontF01
F00733 38.349 56.366 1.29e-16 9.37e-17 6.23e-17 30.34 -353.47 135023.9543726236 FrontF01
F00750 38.382 56.894 1.12e-16 8.7e-17 5.19e-17 40.01 -353.57 135061.97718631176 FrontF01
F00728 38.388 56.958 1.55e-16 9.12e-17 8.04e-17 31.19 -353.62 135080.9885931559 FrontF01
F00720 38.477 56.431 1.39e-16 8.91e-17 5.32e-17 22.03 -353.54 135050.57034220532 FrontF01
F00717 38.488 56.874 1.72e-16 1.01e-16 7.22e-17 28.68 -353.49 135031.55893536122 FrontF01
F00738 38.498 56.683 1.05e-16 7.74e-17 5.52e-17 26.14 -353.48 135027.7566539924 FrontF01
F00735 38.501 56.74 1.34e-16 1.08e-16 6.66e-17 41.31 -353.59 135069.58174904942 FrontF01
F00715 38.523 56.715 1.27e-16 8.83e-17 5.65e-17 28.18 -353.42 135004.94296577945 FrontF01
F00714 38.535 56.685 1.58e-16 1.2e-16 7.16e-17 36.25 -353.47 135023.9543726236 FrontF01
F00747 38.536 56.744 1.29e-16 1.05e-16 6.23e-17 16.19 -353.47 135023.9543726236 FrontF01
F00755 38.538 56.77 1.72e-16 1.22e-16 7.49e-17 35.29 -353.41 135001.14068441064 FrontF01
F00752 38.542 57.648 1.29e-16 7.93e-17 4.83e-17 28.52 -353.35 134978.32699619772 FrontF01
F00729 38.548 56.776 1.77e-16 1.24e-16 9.3e-17 16.37 -353.36 134982.12927756654 FrontF01
F00739 38.556 56.723 1.52e-16 9.36e-17 6.05e-17 28.67 -353.58 135065.7794676806 FrontF01
F00745 38.557 56.967 1.71e-16 1.06e-16 6.86e-17 22.66 -353.52 135042.96577946766 FrontF01
F00722 38.572 56.705 1.15e-16 8.09e-17 5.53e-17 49.6 -353.67 135100.0 FrontF01
F00726 38.573 56.706 2.1e-16 1.23e-16 9.16e-17 32.28 -353.71 135115.20912547526 FrontF01
F00719 38.584 56.677 1.56e-16 1.17e-16 6.82e-17 52.35 -353.66 135096.19771863119 FrontF01
F00731 38.602 56.681 1.7e-16 9.8e-17 6.79e-17 32.92 -353.6 135073.38403041824 FrontF01
F00736 38.608 56.657 1.44e-16 1.23e-16 7.45e-17 28.34 -353.54 135050.57034220532 FrontF01
F00754 38.609 56.698 1.74e-16 1.3e-16 7.43e-17 18.43 -353.57 135061.97718631176 FrontF01
F00751 38.632 56.59 1.35e-16 1.09e-16 6.5e-17 37.88 -353.47 135023.9543726236 FrontF01
F00730 38.635 56.907 1.9e-16 1.22e-16 8.62e-17 39.01 -353.63 135084.7908745247 FrontF01
F00716 38.659 56.525 1.62e-16 1.1e-16 7.36e-17 31.15 -353.52 135042.96577946766 FrontF01
F00713 38.66 56.371 1.36e-16 1.04e-16 6.9e-17 30.85 -353.58 135065.7794676806 FrontF01
F00748 38.683 56.758 1.77e-16 1.42e-16 8.77e-17 28.01 -353.45 135016.34980988593 FrontF01
F00723 38.685 56.619 1.72e-16 1.29e-16 7.54e-17 25.74 -353.54 135050.57034220532 FrontF01
F00718 38.694 56.649 1.63e-16 1.2e-16 7.11e-17 50.8 -353.41 135001.14068441064 FrontF01
F00740 38.733 56.201 1.45e-16 1.16e-16 8.34e-17 23.23 -353.66 135096.19771863119 FrontF01
F00746 38.806 56.62 1.96e-16 1.38e-16 9.78e-17 31.48 -353.34 134974.52471482888 FrontF01
F00727 38.841 56.149 1.8e-16 1.42e-16 8.13e-17 27.38 -353.65 135092.39543726234 FrontF01
F00737 38.924 56.384 2.03e-16 1.28e-16 7.55e-17 36.88 -353.48 135027.7566539924 FrontF01
F00721 38.957 56.473 1.38e-16 9.96e-17 6.69e-17 36.58 -353.49 135031.55893536122 FrontF01
F00734 39.017 56.525 1.84e-16 1.58e-16 9.71e-17 32.01 -353.28 134951.71102661596 FrontF01
F00743 39.027 56.241 1.47e-16 9.93e-17 6.66e-17 11.6 -353.49 135031.55893536122 FrontF01
F00732 39.038 56.169 1.83e-16 1.24e-16 6.75e-17 42.89 -353.46 135020.15209125474 FrontF01
F00725 39.069 56.148 1.68e-16 1.25e-16 9.85e-17 24.82 -353.37 134985.93155893535 FrontF01
