Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10888 39.076 119.338 3.76e-17 2.01e-17 2.09e-17 13.78 -676.27 257761.59695817492 FrontF05
F10886 39.211 119.614 5.52e-17 2.75e-17 1.74e-17 15.92 -676.37 257799.61977186313 FrontF05
F10879 39.415 119.545 2.66e-17 2.56e-17 1.56e-17 12.77 -676.49 257845.247148289 FrontF05
F10885 39.443 119.866 2.78e-17 3.6e-17 2e-17 21.48 -676.33 257784.41064638787 FrontF05
F10877 39.475 119.428 3.92e-17 2.18e-17 2.7e-17 16.93 -676.41 257814.82889733842 FrontF05
F10895 39.484 119.585 3.83e-17 2.58e-17 2.22e-17 10.19 -676.31 257776.80608365018 FrontF05
F10899 39.502 119.53 3.88e-17 2.49e-17 1.68e-17 18.41 -676.31 257776.80608365018 FrontF05
F10878 39.526 119.521 3.9e-17 2.2e-17 1.86e-17 16.2 -676.26 257757.7946768061 FrontF05
F10883 39.545 119.537 3.44e-17 3.58e-17 2.03e-17 18.96 -676.33 257784.41064638787 FrontF05
F10893 39.546 119.693 3.11e-17 1.88e-17 9.8e-18 17.0 -676.24 257750.19011406845 FrontF05
F10894 39.566 119.551 2.59e-17 2.82e-17 1.79e-17 15.26 -676.4 257811.02661596957 FrontF05
F10891 39.573 119.496 3.4e-17 2.38e-17 1.92e-17 10.53 -676.44 257826.2357414449 FrontF05
F10875 39.585 119.562 4.31e-17 3.34e-17 2.18e-17 14.15 -676.29 257769.20152091255 FrontF05
F10892 39.589 119.523 3.97e-17 2.75e-17 1.54e-17 23.88 -676.42 257818.63117870723 FrontF05
F10890 39.589 119.55 3.18e-17 1.82e-17 1.17e-17 12.84 -676.44 257826.2357414449 FrontF05
F10874 39.603 119.774 4.07e-17 2.73e-17 2.19e-17 11.19 -676.41 257814.82889733842 FrontF05
F10880 39.612 119.601 5.94e-17 2.97e-17 2.17e-17 15.02 -676.3 257773.00380228137 FrontF05
F10872 39.613 119.677 4.14e-17 2.55e-17 1.51e-17 20.08 -676.39 257807.22433460076 FrontF05
F10896 39.614 119.598 4e-17 1.69e-17 1.99e-17 15.22 -676.29 257769.20152091255 FrontF05
F10897 39.623 119.756 3.31e-17 3.19e-17 1.6e-17 10.96 -676.28 257765.39923954374 FrontF05
F10882 39.634 119.541 3.34e-17 2.45e-17 1.68e-17 16.02 -676.36 257795.81749049432 FrontF05
F10876 39.688 119.922 4.13e-17 2.3e-17 2.17e-17 14.79 -676.27 257761.59695817492 FrontF05
F10898 39.691 119.733 3.29e-17 2.57e-17 1.62e-17 20.13 -676.35 257792.0152091255 FrontF05
F10881 39.79 119.863 4.52e-17 2.71e-17 1.38e-17 22.11 -676.21 257738.783269962 FrontF05
F10871 39.812 119.947 4.32e-17 2.74e-17 2.16e-17 20.83 -676.37 257799.61977186313 FrontF05
F10887 39.853 119.405 3.11e-17 3.2e-17 1.67e-17 19.92 -676.52 257856.65399239544 FrontF05
F10873 39.863 119.238 5.35e-17 3.64e-17 1.7e-17 18.93 -676.24 257750.19011406845 FrontF05
F10889 40.125 119.94 4.79e-17 3.14e-17 1.55e-17 8.68 -676.41 257814.82889733842 FrontF05
