Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09028 210.491 103.972 2.8e-17 1.53e-17 1.01e-17 16.15 -847.68 322936.50190114067 BackF04
F09030 210.73 104.137 2.27e-17 1.89e-17 1.35e-17 18.61 -847.88 323012.54752851714 BackF04
F09033 210.755 104.334 3.9e-17 1.9e-17 1.93e-17 13.41 -848.04 323073.38403041824 BackF04
F09035 210.836 104.191 2.46e-17 1.99e-17 1.2e-17 11.05 -847.92 323027.7566539924 BackF04
F09018 210.892 104.295 3.95e-17 2.26e-17 1.69e-17 18.57 -847.92 323027.7566539924 BackF04
F09025 210.974 104.214 2.54e-17 2.01e-17 1.16e-17 14.85 -847.73 322955.5133079848 BackF04
F09020 210.994 104.098 2.25e-17 1.97e-17 1.58e-17 15.64 -847.9 323020.1520912548 BackF04
F09009 211.02 104.259 2.35e-17 1.48e-17 1.3e-17 13.69 -847.99 323054.37262357416 BackF04
F09027 211.037 103.972 1.96e-17 1.62e-17 1e-17 7.58 -847.89 323016.34980988596 BackF04
F09013 211.04 104.24 2.92e-17 1.74e-17 1.5e-17 9.62 -847.76 322966.92015209125 BackF04
F09031 211.055 104.249 3.14e-17 2.19e-17 1.31e-17 16.36 -847.99 323054.37262357416 BackF04
F09026 211.067 104.237 2.3e-17 1.43e-17 1.38e-17 9.9 -847.93 323031.5589353612 BackF04
F09021 211.077 104.161 2.14e-17 1.88e-17 1.47e-17 11.76 -847.95 323039.1634980989 BackF04
F09017 211.078 104.23 2.26e-17 1.69e-17 8.93e-18 16.02 -847.97 323046.76806083653 BackF04
F09037 211.078 104.255 3.38e-17 2.03e-17 1.35e-17 15.1 -848.02 323065.7794676806 BackF04
F09029 211.079 104.238 3.37e-17 1.98e-17 1.59e-17 14.53 -847.87 323008.7452471483 BackF04
F09016 211.085 104.234 2.17e-17 1.58e-17 1.11e-17 11.68 -847.84 322997.3384030419 BackF04
F09036 211.087 104.25 2.54e-17 1.49e-17 1.05e-17 14.4 -847.9 323020.1520912548 BackF04
F09040 211.089 104.246 2.5e-17 1.98e-17 1.55e-17 11.51 -847.86 323004.9429657795 BackF04
F09012 211.098 104.277 3.9e-17 2.58e-17 2.5e-17 14.18 -847.66 322928.89733840304 BackF04
F09022 211.102 104.238 2.91e-17 2.05e-17 1.65e-17 10.75 -847.88 323012.54752851714 BackF04
F09039 211.103 104.248 2.57e-17 2.45e-17 1.21e-17 13.98 -847.99 323054.37262357416 BackF04
F09010 211.106 104.23 2.52e-17 1.77e-17 1.27e-17 17.76 -847.88 323012.54752851714 BackF04
F09038 211.126 104.476 4.12e-17 2.11e-17 1.41e-17 17.84 -847.92 323027.7566539924 BackF04
F09034 211.127 104.32 2.34e-17 1.53e-17 1.25e-17 9.86 -847.72 322951.711026616 BackF04
F09014 211.133 104.24 1.84e-17 1.26e-17 9.54e-18 18.37 -847.78 322974.5247148289 BackF04
F09032 211.151 104.342 2.22e-17 2.37e-17 1.33e-17 9.69 -847.77 322970.72243346006 BackF04
F09011 211.167 104.146 3.59e-17 2.22e-17 2.11e-17 8.07 -847.83 322993.536121673 BackF04
F09023 211.179 104.179 1.96e-17 1.59e-17 7.19e-18 14.21 -847.86 323004.9429657795 BackF04
F09015 211.264 104.374 2.03e-17 1.67e-17 8.34e-18 10.79 -847.84 322997.3384030419 BackF04
F09019 211.276 103.927 2.25e-17 1.38e-17 8.46e-18 8.18 -847.89 323016.34980988596 BackF04
F09024 211.295 104.539 2.52e-17 1.79e-17 1.28e-17 11.43 -847.81 322985.9315589354 BackF04
F09008 211.461 104.217 4.26e-17 2.86e-17 1.8e-17 8.8 -847.82 322989.7338403042 BackF04
