Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F02879 3.846 36.729 2.26e-17 1.64e-17 1.01e-17 14.15 -1073.54 408814.8288973384 UpD06
F02907 4.159 36.46 1.61e-17 1.35e-17 7.09e-18 9.4 -1073.47 408788.21292775666 UpD06
F02913 4.171 36.887 1.91e-17 1.19e-17 5.42e-18 12.94 -1073.7 408875.6653992396 UpD06
F02899 4.267 36.701 2.18e-17 1.21e-17 7.59e-18 8.45 -1073.65 408856.6539923955 UpD06
F02868 4.304 36.485 2.1e-17 1.16e-17 6.74e-18 12.12 -1073.65 408856.6539923955 UpD06
F02869 4.333 36.292 2.66e-17 1.21e-17 8.55e-18 9.89 -1073.56 408822.43346007605 UpD06
F02919 4.35 36.268 1.7e-17 1.06e-17 6.81e-18 8.01 -1073.8 408913.6882129278 UpD06
F02910 4.376 36.365 2.41e-17 1.53e-17 9.95e-18 8.3 -1073.49 408795.81749049434 UpD06
F02911 4.336 36.738 2.09e-17 1.41e-17 9.35e-18 11.62 -1073.52 408807.2243346008 UpD06
F02870 4.401 36.207 1.6e-17 1.07e-17 8.09e-18 7.29 -1073.72 408883.2699619772 UpD06
F02888 4.408 36.462 1.96e-17 1.27e-17 8.98e-18 3.92 -1073.66 408860.4562737643 UpD06
F02912 4.412 36.525 1.8e-17 1.45e-17 9.43e-18 5.22 -1073.49 408795.81749049434 UpD06
F02905 4.427 36.487 1.2e-17 1.42e-17 8.68e-18 10.1 -1073.77 408902.2813688213 UpD06
F02903 4.437 36.467 1.61e-17 1.26e-17 6.97e-18 13.3 -1073.49 408795.81749049434 UpD06
F02878 4.434 36.51 1.59e-17 1.51e-17 5.61e-18 9.29 -1073.78 408906.0836501901 UpD06
F02886 4.451 36.397 1.6e-17 1.19e-17 4.12e-18 7.79 -1073.66 408860.4562737643 UpD06
F02900 4.445 36.493 2.29e-17 1.42e-17 8.21e-18 7.85 -1073.5 408799.61977186316 UpD06
F02884 4.455 36.473 1.85e-17 1.44e-17 1.1e-17 7.26 -1073.49 408795.81749049434 UpD06
F02925 4.467 36.491 1.62e-17 1.48e-17 7.37e-18 12.24 -1073.56 408822.43346007605 UpD06
F02898 4.467 36.494 1.87e-17 1.51e-17 7.98e-18 9.4 -1073.42 408769.2015209126 UpD06
F02874 4.469 36.49 1.76e-17 1.31e-17 8.61e-18 13.96 -1073.59 408833.8403041825 UpD06
F02923 4.47 36.481 2.43e-17 1.46e-17 7.85e-18 4.99 -1073.63 408849.04942965787 UpD06
F02915 4.467 36.519 1.64e-17 1.28e-17 6.75e-18 14.62 -1073.49 408795.81749049434 UpD06
F02924 4.475 36.482 1.69e-17 1.83e-17 8.58e-18 8.78 -1073.48 408792.0152091255 UpD06
F02876 4.496 36.466 1.61e-17 1.67e-17 8.14e-18 9.73 -1073.59 408833.8403041825 UpD06
F02889 4.495 36.486 1.79e-17 1.31e-17 9.25e-18 14.56 -1073.76 408898.47908745246 UpD06
F02890 4.504 36.473 1.4e-17 1.23e-17 7.92e-18 7.14 -1073.51 408803.422053232 UpD06
F02892 4.505 36.477 1.88e-17 1.64e-17 8.46e-18 5.86 -1073.59 408833.8403041825 UpD06
F02885 4.504 36.511 1.96e-17 1.61e-17 8.38e-18 7.77 -1073.63 408849.04942965787 UpD06
F02864 4.518 36.436 2.76e-17 1.4e-17 1.04e-17 8.41 -1073.58 408830.0380228137 UpD06
F02897 4.529 36.452 2.16e-17 1.8e-17 1.17e-17 6.14 -1073.77 408902.2813688213 UpD06
F02896 4.543 36.424 1.66e-17 1.02e-17 7.49e-18 12.21 -1073.46 408784.41064638784 UpD06
F02895 4.573 36.52 1.34e-17 1.34e-17 8.43e-18 9.79 -1073.43 408773.0038022814 UpD06
F02909 4.587 36.498 1.37e-17 1.13e-17 7.48e-18 9.22 -1073.5 408799.61977186316 UpD06
F02918 4.598 36.427 1.27e-17 1.18e-17 8.23e-18 7.42 -1073.58 408830.0380228137 UpD06
F02927 4.598 36.508 1.5e-17 1.23e-17 8.34e-18 8.86 -1073.51 408803.422053232 UpD06
F02902 4.65 36.47 2.61e-17 1.67e-17 9e-18 10.67 -1073.56 408822.43346007605 UpD06
F02880 4.677 36.417 2.29e-17 1.3e-17 7.51e-18 15.83 -1073.55 408818.63117870723 UpD06
F02867 4.692 36.518 2.09e-17 1.34e-17 6.57e-18 14.58 -1073.63 408849.04942965787 UpD06
F02881 4.73 36.479 1.51e-17 1.28e-17 5.09e-18 11.23 -1073.55 408818.63117870723 UpD06
F02872 4.789 36.485 1.67e-17 1.24e-17 7.55e-18 13.13 -1073.5 408799.61977186316 UpD06
F02906 4.97 36.568 2.07e-17 1.77e-17 9.38e-18 8.3 -1073.5 408799.61977186316 UpD06
