Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11868 277.359 52.001 2.13e-17 1.69e-17 9.07e-18 12.83 -868.93 331016.34980988596 LeftD01
F11884 277.403 52.018 2.48e-17 1.74e-17 1.17e-17 10.7 -869.08 331073.3840304183 LeftD01
F11878 277.444 52.041 2.75e-17 1.97e-17 1.32e-17 10.98 -869.09 331077.1863117871 LeftD01
F11883 277.528 52.165 3.66e-17 2.52e-17 1.71e-17 15.96 -868.99 331039.1634980989 LeftD01
F11863 277.563 52.102 3.06e-17 1.83e-17 1.42e-17 11.4 -868.88 330997.3384030418 LeftD01
F11867 277.59 52.191 2.91e-17 2.02e-17 1.17e-17 14.47 -869.08 331073.3840304183 LeftD01
F11864 277.591 52.081 3.01e-17 2.14e-17 1.33e-17 16.75 -868.96 331027.7566539924 LeftD01
F11879 277.616 51.945 2.31e-17 1.77e-17 1.2e-17 12.17 -869.03 331054.37262357416 LeftD01
F11877 277.63 52.151 2.02e-17 1.25e-17 8.83e-18 17.06 -868.78 330959.3155893536 LeftD01
F11881 277.665 52.094 1.96e-17 1.31e-17 8.39e-18 16.83 -869.03 331054.37262357416 LeftD01
F11865 277.672 52.077 2.64e-17 1.63e-17 1.06e-17 13.09 -868.99 331039.1634980989 LeftD01
F11870 277.687 52.274 3.07e-17 2.08e-17 1.46e-17 9.45 -869.08 331073.3840304183 LeftD01
F11862 277.688 52.082 2.4e-17 1.64e-17 1.14e-17 14.74 -868.86 330989.7338403042 LeftD01
F11869 277.692 52.085 1.81e-17 1.21e-17 8.75e-18 11.99 -869.13 331092.39543726237 LeftD01
F11876 277.696 52.166 1.94e-17 1.26e-17 9.96e-18 7.51 -869.08 331073.3840304183 LeftD01
F11885 277.697 52.2 2.37e-17 1.85e-17 1.27e-17 17.58 -868.97 331031.5589353612 LeftD01
F11873 277.704 52.1 3.11e-17 2.09e-17 1.38e-17 8.76 -868.95 331023.9543726236 LeftD01
F11866 277.709 52.068 1.83e-17 1.28e-17 8.55e-18 10.24 -868.82 330974.52471482893 LeftD01
F11872 277.712 52.037 2.14e-17 1.7e-17 1.13e-17 14.08 -869.17 331107.60456273763 LeftD01
F11875 277.724 52.08 3.19e-17 2.18e-17 1.42e-17 16.78 -868.9 331004.94296577945 LeftD01
F11880 277.734 51.821 1.93e-17 1.42e-17 9.28e-18 7.77 -868.98 331035.3612167301 LeftD01
F11871 277.734 51.888 3.18e-17 2.28e-17 1.4e-17 15.3 -868.89 331001.14068441064 LeftD01
F11874 277.767 52.158 3.1e-17 2.23e-17 1.11e-17 7.79 -868.86 330989.7338403042 LeftD01
F11861 277.795 52.009 1.98e-17 1.2e-17 7.71e-18 13.31 -869.08 331073.3840304183 LeftD01
F11882 277.852 52.08 2.01e-17 1.61e-17 9.56e-18 11.35 -869.03 331054.37262357416 LeftD01
