Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10691 99.993 44.208 2.34e-17 1.37e-17 9.09e-18 12.7 -851.59 324423.19391634985 UpF03
F10683 100.038 44.254 2.39e-17 1.76e-17 1.63e-17 11.46 -851.57 324415.5893536122 UpF03
F10710 99.613 44.261 2.59e-17 1.96e-17 1.19e-17 13.54 -851.75 324484.03041825094 UpF03
F10677 99.982 44.268 1.87e-17 2.35e-17 1.06e-17 12.98 -851.64 324442.2053231939 UpF03
F10689 100.134 44.281 1.99e-17 1.85e-17 1.03e-17 12.63 -851.61 324430.7984790875 UpF03
F10679 100.071 44.29 2.56e-17 1.88e-17 1.14e-17 11.59 -851.62 324434.6007604563 UpF03
F10697 99.861 44.29 3e-17 2.04e-17 1.55e-17 8.58 -851.8 324503.0418250951 UpF03
F10688 100.141 44.297 2.7e-17 2.06e-17 1.08e-17 9.83 -851.57 324415.5893536122 UpF03
F10708 100.242 44.309 3.09e-17 1.91e-17 1.33e-17 10.13 -851.67 324453.61216730037 UpF03
F10701 100.254 44.314 3.57e-17 2.03e-17 1.78e-17 8.15 -851.78 324495.43726235745 UpF03
F10707 100.007 44.316 2.71e-17 2.11e-17 1.17e-17 11.55 -851.7 324465.01901140687 UpF03
F10693 100.12 44.317 2.89e-17 2.24e-17 1.17e-17 17.49 -851.54 324404.1825095057 UpF03
F10682 99.992 44.318 2.43e-17 1.64e-17 1.31e-17 15.05 -851.57 324415.5893536122 UpF03
F10686 100.068 44.326 1.94e-17 1.85e-17 1.14e-17 14.04 -851.71 324468.8212927757 UpF03
F10696 100.155 44.329 2.49e-17 1.77e-17 1.1e-17 14.27 -851.56 324411.78707224334 UpF03
F10694 100.081 44.331 2.64e-17 1.73e-17 8.33e-18 14.28 -851.69 324461.21673003805 UpF03
F10674 100.081 44.332 2.54e-17 2.15e-17 1.22e-17 17.59 -851.59 324423.19391634985 UpF03
F10704 100.083 44.336 2.74e-17 1.8e-17 1.12e-17 18.63 -851.5 324388.97338403045 UpF03
F10711 99.925 44.336 2.57e-17 1.83e-17 1.04e-17 11.3 -851.66 324449.80988593155 UpF03
F10681 100.091 44.34 2.59e-17 2.28e-17 1.27e-17 11.19 -851.59 324423.19391634985 UpF03
F10700 100.074 44.342 3.02e-17 2.13e-17 1.32e-17 21.26 -851.44 324366.1596958175 UpF03
F10675 100.835 44.352 2.47e-17 1.89e-17 1.31e-17 16.59 -851.56 324411.78707224334 UpF03
F10706 99.929 44.35 3.51e-17 3.24e-17 1.48e-17 8.51 -851.68 324457.4144486692 UpF03
F10676 99.998 44.358 2.13e-17 1.94e-17 9.94e-18 12.64 -851.63 324438.4030418251 UpF03
F10687 100.107 44.362 4.03e-17 2.6e-17 1.64e-17 9.11 -851.68 324457.4144486692 UpF03
F10705 100.149 44.369 2.35e-17 1.85e-17 1.24e-17 13.19 -851.59 324423.19391634985 UpF03
F10695 100.416 44.38 2.88e-17 2.31e-17 1.24e-17 9.84 -851.67 324453.61216730037 UpF03
F10684 100.134 44.385 1.96e-17 1.49e-17 9.31e-18 12.6 -851.57 324415.5893536122 UpF03
F10702 100.106 44.392 2.36e-17 1.47e-17 1.06e-17 8.81 -851.56 324411.78707224334 UpF03
F10709 100.038 44.395 2.44e-17 1.64e-17 1.55e-17 12.76 -851.64 324442.2053231939 UpF03
F10703 100.226 44.407 2.84e-17 1.54e-17 9.65e-18 17.43 -851.66 324449.80988593155 UpF03
F10685 99.512 44.426 3.05e-17 1.69e-17 1e-17 12.31 -851.59 324423.19391634985 UpF03
F10699 100.057 44.434 4.27e-17 3.16e-17 1.61e-17 11.53 -851.67 324453.61216730037 UpF03
F10690 99.801 44.452 3.78e-17 1.88e-17 1.7e-17 9.51 -851.68 324457.4144486692 UpF03
F10680 99.939 44.458 2.95e-17 2.1e-17 1.3e-17 25.06 -851.43 324362.3574144487 UpF03
F10692 100.3 44.531 3.22e-17 2.22e-17 1.54e-17 12.3 -851.59 324423.19391634985 UpF03
