Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10194 55.414 39.647 2.28e-17 1.37e-17 8.97e-18 8.78 -1074.69 409252.0912547529 UpF05
F10199 55.93 39.572 2.08e-17 1.35e-17 9.75e-18 14.27 -1074.46 409164.63878326997 UpF05
F10198 55.425 39.696 1.3e-17 1.08e-17 5.29e-18 16.5 -1074.38 409134.22053231945 UpF05
F10200 55.501 39.705 2.14e-17 1.89e-17 8.18e-18 11.38 -1074.64 409233.0798479088 UpF05
F10186 55.748 39.661 1.64e-17 1.06e-17 9.03e-18 6.58 -1074.58 409210.2661596958 UpF05
F10187 55.247 39.765 1.18e-17 1.02e-17 5.28e-18 5.72 -1074.72 409263.49809885933 UpF05
F10214 55.384 39.744 1.26e-17 1.07e-17 6.22e-18 7.59 -1074.36 409126.6159695817 UpF05
F10185 55.529 39.739 2e-17 1.39e-17 9.11e-18 10.53 -1074.61 409221.67300380225 UpF05
F10184 55.493 39.749 1.54e-17 1.03e-17 6.03e-18 13.66 -1074.57 409206.463878327 UpF05
F10216 55.529 39.743 1.81e-17 1.43e-17 8.01e-18 8.47 -1074.56 409202.6615969582 UpF05
F10202 55.417 39.766 1.9e-17 1.19e-17 8.18e-18 14.15 -1074.72 409263.49809885933 UpF05
F10205 55.505 39.751 1.56e-17 1.03e-17 7.42e-18 10.96 -1074.53 409191.25475285173 UpF05
F10213 55.47 39.759 1.33e-17 1.01e-17 5.84e-18 15.64 -1074.69 409252.0912547529 UpF05
F10212 55.475 39.761 2.03e-17 1.32e-17 6.45e-18 10.62 -1074.53 409191.25475285173 UpF05
F10203 55.475 39.762 1.48e-17 1.02e-17 8.19e-18 10.31 -1074.51 409183.6501901141 UpF05
F10188 55.495 39.759 1.34e-17 1.07e-17 8.73e-18 16.12 -1074.7 409255.8935361217 UpF05
F10189 55.453 39.768 2.89e-17 1.34e-17 1.11e-17 12.75 -1074.51 409183.6501901141 UpF05
F10208 55.402 39.78 1.89e-17 1.36e-17 8.94e-18 6.29 -1074.45 409160.83650190115 UpF05
F10209 55.482 39.766 8.74e-18 1.28e-17 6.05e-18 13.58 -1074.43 409153.2319391635 UpF05
F10195 55.509 39.776 1.46e-17 1.31e-17 6.25e-18 14.95 -1074.55 409198.85931558936 UpF05
F10192 55.507 39.78 1.22e-17 1.29e-17 6.82e-18 11.18 -1074.62 409225.47528517107 UpF05
F10190 55.372 39.809 2.16e-17 1.02e-17 9.88e-18 8.21 -1074.44 409157.03422053234 UpF05
F10204 55.503 39.784 1.69e-17 1.18e-17 8.67e-18 21.77 -1074.42 409149.4296577947 UpF05
F10193 55.735 39.862 1.45e-17 1.19e-17 6.67e-18 12.19 -1074.5 409179.8479087453 UpF05
