Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F05589 350.314 97.519 2.05e-17 2.08e-17 6.84e-18 13.88 -810.97 308978.32699619775 FrontC04
F05569 350.398 97.519 2.59e-17 1.6e-17 1.15e-17 10.39 -810.78 308906.0836501901 FrontC04
F05572 350.405 98.049 3.62e-17 3e-17 1.49e-17 7.78 -810.9 308951.711026616 FrontC04
F05592 350.414 97.48 2.42e-17 1.45e-17 1.16e-17 13.81 -810.83 308925.0950570342 FrontC04
F05563 350.421 97.575 1.36e-17 1.2e-17 7.78e-18 15.51 -810.86 308936.5019011407 FrontC04
F05582 350.432 97.496 3.38e-17 3.31e-17 1.77e-17 13.02 -810.76 308898.47908745246 FrontC04
F05568 350.531 97.532 1.59e-17 1.36e-17 7e-18 8.29 -810.64 308852.8517110266 FrontC04
F05580 350.549 97.673 2.56e-17 1.63e-17 1.04e-17 18.25 -810.69 308871.86311787076 FrontC04
F05604 350.572 97.594 3.58e-17 2.57e-17 1.79e-17 11.89 -810.93 308963.11787072243 FrontC04
F05601 350.573 97.571 2.49e-17 2.1e-17 1.37e-17 21.09 -810.85 308932.6996197719 FrontC04
F05576 350.573 97.514 3.34e-17 1.74e-17 1.41e-17 11.7 -810.93 308963.11787072243 FrontC04
F05556 350.581 97.81 3.78e-17 2.32e-17 1.66e-17 14.99 -810.96 308974.52471482893 FrontC04
F05574 350.587 97.574 3.17e-17 1.72e-17 1.27e-17 12.12 -810.73 308887.072243346 FrontC04
F05571 350.587 97.585 2.25e-17 1.42e-17 8.75e-18 11.35 -810.77 308902.2813688213 FrontC04
F05560 350.591 97.625 3.1e-17 2.19e-17 1.48e-17 19.99 -811.01 308993.536121673 FrontC04
F05564 350.6 97.371 3.41e-17 2.1e-17 1.39e-17 9.54 -810.96 308974.52471482893 FrontC04
F05573 350.619 97.605 2.68e-17 1.85e-17 1.33e-17 15.71 -810.77 308902.2813688213 FrontC04
F05578 350.625 97.639 3.41e-17 2.03e-17 1.55e-17 14.27 -810.85 308932.6996197719 FrontC04
F05600 350.632 97.138 2.68e-17 1.52e-17 1.13e-17 13.76 -810.77 308902.2813688213 FrontC04
F05555 350.635 97.582 2.27e-17 1.03e-17 7.77e-18 8.78 -810.98 308982.12927756656 FrontC04
F05595 350.639 97.833 2.24e-17 1.95e-17 1.27e-17 12.44 -810.86 308936.5019011407 FrontC04
F05599 350.641 97.622 2.73e-17 2.47e-17 1.64e-17 21.46 -810.8 308913.6882129278 FrontC04
F05591 350.646 97.627 2.98e-17 1.88e-17 1.09e-17 9.32 -810.72 308883.2699619772 FrontC04
F05594 350.648 97.623 2.2e-17 1.72e-17 1.29e-17 11.62 -811.01 308993.536121673 FrontC04
F05586 350.649 97.591 2.88e-17 1.54e-17 1.43e-17 11.32 -811.0 308989.7338403042 FrontC04
F05584 350.651 97.603 4.08e-17 2.16e-17 1.69e-17 12.9 -810.91 308955.5133079848 FrontC04
F05603 350.653 97.772 2.82e-17 1.59e-17 1.33e-17 13.47 -810.95 308970.7224334601 FrontC04
F05590 350.654 97.622 2.07e-17 2.36e-17 1.03e-17 10.8 -810.65 308856.65399239544 FrontC04
F05553 350.654 97.631 1.91e-17 1.51e-17 9.3e-18 15.18 -810.95 308970.7224334601 FrontC04
F05587 350.655 97.534 3.24e-17 2.27e-17 1.53e-17 15.71 -810.75 308894.67680608365 FrontC04
F05602 350.655 97.607 3.2e-17 1.93e-17 1.36e-17 14.15 -810.83 308925.0950570342 FrontC04
F05559 350.656 97.615 3.11e-17 1.93e-17 1.28e-17 10.67 -810.73 308887.072243346 FrontC04
F05577 350.656 97.598 2.32e-17 1.64e-17 1.44e-17 8.75 -811.02 308997.3384030418 FrontC04
F05562 350.657 97.506 5.34e-17 2.76e-17 2.33e-17 20.44 -810.93 308963.11787072243 FrontC04
F05597 350.659 97.631 2.17e-17 1.86e-17 1.22e-17 13.55 -810.83 308925.0950570342 FrontC04
F05579 350.661 97.609 2.27e-17 1.58e-17 1.44e-17 16.65 -810.87 308940.30418250954 FrontC04
F05567 350.663 97.585 2.62e-17 1.89e-17 1.3e-17 9.63 -810.74 308890.87452471483 FrontC04
F05566 350.663 97.604 4.49e-17 2.3e-17 1.89e-17 13.04 -810.86 308936.5019011407 FrontC04
F05561 350.664 97.605 2.42e-17 1.59e-17 1.22e-17 12.46 -811.01 308993.536121673 FrontC04
F05583 350.672 97.556 3.24e-17 1.94e-17 1.31e-17 15.48 -810.77 308902.2813688213 FrontC04
F05593 350.672 97.613 2.49e-17 1.61e-17 9.66e-18 14.56 -811.01 308993.536121673 FrontC04
F05554 350.679 97.618 2.13e-17 1.09e-17 7.7e-18 21.58 -810.62 308845.247148289 FrontC04
F05581 350.686 97.341 2.2e-17 1.87e-17 1.13e-17 18.26 -810.8 308913.6882129278 FrontC04
F05570 350.703 97.352 3.74e-17 3.01e-17 1.77e-17 17.63 -810.95 308970.7224334601 FrontC04
F05598 350.713 97.723 3.06e-17 2.06e-17 1.23e-17 13.04 -810.95 308970.7224334601 FrontC04
F05575 350.719 97.719 3.57e-17 1.9e-17 1.04e-17 10.12 -810.94 308966.9201520913 FrontC04
F05558 350.749 97.692 2.27e-17 2.09e-17 9.97e-18 16.28 -810.69 308871.86311787076 FrontC04
F05565 350.772 97.526 2.35e-17 1.44e-17 1.13e-17 8.73 -810.76 308898.47908745246 FrontC04
F05557 350.777 97.598 2.32e-17 2.35e-17 9.13e-18 15.85 -810.98 308982.12927756656 FrontC04
F05588 350.785 97.653 2.63e-17 2.14e-17 1.58e-17 9.72 -810.81 308917.4904942966 FrontC04
F05585 350.795 97.559 2.81e-17 2.24e-17 1.53e-17 8.34 -810.94 308966.9201520913 FrontC04
F05596 350.856 97.071 2.91e-17 1.7e-17 1.18e-17 13.16 -810.73 308887.072243346 FrontC04
