Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09769 207.026 84.956 3.27e-17 2.02e-17 1.5e-17 9.81 -956.58 364343.3460076046 BackE03
F09780 207.427 85.519 1.94e-17 1.27e-17 9.5e-18 16.62 -956.62 364358.5551330799 BackE03
F09771 207.444 85.188 2.89e-17 2.31e-17 1.15e-17 9.76 -956.63 364362.3574144487 BackE03
F09790 207.498 84.943 2.6e-17 2.33e-17 1.44e-17 16.35 -956.64 364366.1596958175 BackE03
F09785 207.562 85.198 1.65e-17 1.06e-17 7.24e-18 8.04 -956.74 364404.1825095057 BackE03
F09764 207.566 85.313 2.04e-17 1.25e-17 8.25e-18 10.43 -956.52 364320.53231939167 BackE03
F09792 207.569 85.398 3.02e-17 1.99e-17 1.2e-17 11.84 -956.69 364385.17110266164 BackE03
F09787 207.6 85.04 2.09e-17 1.4e-17 9.28e-18 14.11 -956.45 364293.9163498099 BackE03
F09777 207.61 85.083 2.22e-17 1.56e-17 9.35e-18 6.93 -956.51 364316.73003802286 BackE03
F09763 207.634 85.133 2.16e-17 1.42e-17 1.09e-17 8.04 -956.7 364388.97338403045 BackE03
F09774 207.635 85.12 1.97e-17 1.15e-17 1.01e-17 11.89 -956.5 364312.927756654 BackE03
F09786 207.649 85.213 2.24e-17 1.47e-17 1.27e-17 8.13 -956.57 364339.5437262358 BackE03
F09793 207.659 85.131 3.35e-17 2.15e-17 1.1e-17 14.63 -956.6 364350.95057034225 BackE03
F09773 207.667 85.133 1.63e-17 1.18e-17 7.66e-18 8.76 -956.44 364290.1140684411 BackE03
F09783 207.668 85.14 1.96e-17 1.36e-17 1.03e-17 10.94 -956.62 364358.5551330799 BackE03
F09782 207.669 85.134 1.99e-17 1.34e-17 1.03e-17 17.47 -956.53 364324.3346007605 BackE03
F09779 207.674 85.094 1.97e-17 1.57e-17 7.87e-18 12.66 -956.44 364290.1140684411 BackE03
F09767 207.674 85.137 1.91e-17 1.89e-17 9.63e-18 12.45 -956.66 364373.76425855514 BackE03
F09791 207.682 85.155 1.43e-17 1.16e-17 6.2e-18 10.9 -956.55 364331.9391634981 BackE03
F09765 207.693 85.136 2.03e-17 2.06e-17 1.31e-17 10.49 -956.58 364343.3460076046 BackE03
F09781 207.693 85.127 2.19e-17 1.52e-17 8.23e-18 22.84 -956.45 364293.9163498099 BackE03
F09776 207.7 84.838 2.36e-17 1.43e-17 1.13e-17 11.1 -956.48 364305.32319391635 BackE03
F09794 207.748 85.235 2.24e-17 1.52e-17 9.63e-18 10.04 -956.49 364309.12547528517 BackE03
F09784 207.749 85.156 2.04e-17 1.88e-17 1.09e-17 4.0 -956.57 364339.5437262358 BackE03
F09778 207.75 85.275 1.92e-17 1.26e-17 1.02e-17 13.39 -956.68 364381.36882129277 BackE03
F09768 207.781 85.208 2.98e-17 2.2e-17 1.49e-17 5.66 -956.49 364309.12547528517 BackE03
F09770 207.825 84.932 1.66e-17 1.63e-17 7.48e-18 10.2 -956.54 364328.1368821293 BackE03
F09795 207.916 85.099 2.12e-17 1.79e-17 1.52e-17 16.95 -956.54 364328.1368821293 BackE03
F09789 207.938 85.075 1.66e-17 1.11e-17 9.17e-18 10.46 -956.49 364309.12547528517 BackE03
F09775 207.996 85.683 2.03e-17 1.39e-17 8.92e-18 10.52 -956.29 364233.07984790875 BackE03
