Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07466 315.034 73.6 5.27e-17 3.48e-17 2.15e-17 15.9 -528.42 201544.8669201521 FrontA02
F07461 315.07 73.787 9.69e-17 6.52e-17 4.39e-17 20.97 -528.21 201465.01901140687 FrontA02
F07463 315.076 73.15 5.97e-17 5.06e-17 3.05e-17 22.75 -528.29 201495.43726235742 FrontA02
F07447 315.082 73.541 6.67e-17 4.6e-17 3.47e-17 20.38 -528.4 201537.26235741447 FrontA02
F07484 315.085 73.337 4.76e-17 4.73e-17 2.61e-17 29.64 -528.34 201514.44866920155 FrontA02
F07453 315.095 73.36 9.63e-17 6.59e-17 4.21e-17 15.32 -528.41 201541.06463878328 FrontA02
F07476 315.098 73.42 6.7e-17 4.61e-17 2.63e-17 22.13 -528.42 201544.8669201521 FrontA02
F07477 315.103 73.122 6.69e-17 4.33e-17 2.59e-17 17.93 -528.34 201514.44866920155 FrontA02
F07469 315.103 73.516 7.04e-17 4.22e-17 3.42e-17 23.8 -528.17 201449.80988593155 FrontA02
F07446 315.112 73.466 5.13e-17 3.61e-17 2.75e-17 24.42 -528.36 201522.05323193918 FrontA02
F07475 315.116 73.315 7.64e-17 6e-17 3.78e-17 23.06 -528.39 201533.46007604562 FrontA02
F07448 315.12 73.104 5.72e-17 4.45e-17 2.35e-17 22.35 -528.33 201510.64638783273 FrontA02
F07481 315.121 73.418 6.52e-17 4.27e-17 3.21e-17 25.95 -528.57 201601.90114068444 FrontA02
F07474 315.127 73.463 7.95e-17 6.16e-17 3.68e-17 22.63 -528.36 201522.05323193918 FrontA02
F07442 315.127 73.417 7.1e-17 4.92e-17 3.13e-17 16.8 -528.5 201575.28517110267 FrontA02
F07471 315.127 73.823 5.44e-17 3.34e-17 2.89e-17 23.3 -528.27 201487.8326996198 FrontA02
F07454 315.128 73.463 6.7e-17 4.29e-17 3.33e-17 23.2 -528.45 201556.2737642586 FrontA02
F07460 315.134 73.499 8.77e-17 5.26e-17 3.28e-17 33.68 -528.53 201586.69201520912 FrontA02
F07467 315.136 73.603 6.46e-17 3.83e-17 3e-17 32.39 -528.44 201552.47148288976 FrontA02
F07459 315.146 73.491 6.84e-17 4.48e-17 2.84e-17 14.47 -528.42 201544.8669201521 FrontA02
F07457 315.147 73.466 5.69e-17 3.64e-17 2.47e-17 12.61 -528.55 201594.29657794678 FrontA02
F07444 315.149 73.389 5.92e-17 4.68e-17 2.98e-17 14.37 -528.49 201571.48288973386 FrontA02
F07485 315.162 73.477 8.51e-17 4.82e-17 3.81e-17 14.58 -528.47 201563.87832699623 FrontA02
F07458 315.171 73.501 5.58e-17 3.8e-17 2.46e-17 24.11 -528.4 201537.26235741447 FrontA02
F07483 315.173 73.452 9.05e-17 5.67e-17 4.02e-17 19.12 -528.5 201575.28517110267 FrontA02
F07468 315.177 73.475 6.38e-17 4.57e-17 3.14e-17 22.39 -528.48 201567.68060836504 FrontA02
F07480 315.203 73.416 7.71e-17 5.2e-17 3.24e-17 21.31 -528.36 201522.05323193918 FrontA02
F07462 315.209 73.405 6.8e-17 4.33e-17 3.14e-17 21.61 -528.33 201510.64638783273 FrontA02
F07465 315.219 73.398 6.85e-17 3.91e-17 2.94e-17 23.47 -528.32 201506.84410646392 FrontA02
F07482 315.222 73.444 6.44e-17 4.83e-17 3.24e-17 26.36 -528.51 201579.0874524715 FrontA02
F07445 315.226 73.24 8.32e-17 4.57e-17 3.32e-17 27.61 -528.25 201480.22813688216 FrontA02
F07455 315.23 73.467 5.2e-17 4.56e-17 2.55e-17 24.37 -528.25 201480.22813688216 FrontA02
F07452 315.267 73.387 4.93e-17 3.35e-17 2.5e-17 17.03 -528.22 201468.82129277568 FrontA02
F07470 315.282 72.569 7.46e-17 5.32e-17 3.19e-17 22.76 -528.33 201510.64638783273 FrontA02
F07449 315.304 73.347 8.01e-17 5.21e-17 3.83e-17 34.35 -528.35 201518.25095057036 FrontA02
F07443 315.37 73.516 8.68e-17 4.78e-17 3.74e-17 29.82 -528.4 201537.26235741447 FrontA02
F07473 315.373 73.062 6.3e-17 4.53e-17 3.57e-17 12.61 -528.25 201480.22813688216 FrontA02
F07479 315.499 73.436 7.46e-17 4.32e-17 3.47e-17 27.76 -528.2 201461.21673003805 FrontA02
F07478 315.555 74.1 4.94e-17 3.43e-17 2.28e-17 16.19 -528.48 201567.68060836504 FrontA02
F07472 314.875 73.198 8.22e-17 6.38e-17 3.68e-17 18.5 -528.38 201529.6577946768 LeftF02
F07456 314.881 73.411 5e-17 4.1e-17 2.17e-17 28.34 -528.4 201537.26235741447 LeftF02
F07450 314.908 74.396 6.87e-17 6.15e-17 3.45e-17 21.13 -528.39 201533.46007604562 LeftF02
F07464 314.909 73.103 7.9e-17 5.71e-17 3.69e-17 18.19 -528.37 201525.855513308 LeftF02
F07441 314.915 73.345 6.52e-17 4.44e-17 3.29e-17 23.13 -528.16 201446.00760456274 LeftF02
F07451 314.95 73.404 7.89e-17 5.4e-17 3.64e-17 22.77 -528.23 201472.6235741445 LeftF02
