Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10320 310.728 44.066 1.59e-16 1.07e-16 5.92e-17 26.72 -380.22 145195.05703422055 UpA06
F10315 309.303 43.886 1.21e-16 9.61e-17 9.43e-17 32.56 -380.38 145255.89353612167 UpA06
F10297 310.129 43.976 1.12e-16 9.8e-17 6.25e-17 16.83 -380.23 145198.85931558936 UpA06
F10348 309.947 43.951 1.69e-16 1.03e-16 6.36e-17 42.51 -380.39 145259.6958174905 UpA06
F10346 309.707 43.872 1.74e-16 1.47e-16 7.44e-17 35.38 -380.2 145187.4524714829 UpA06
F10306 309.88 43.815 7.08e-17 6.32e-17 3.09e-17 38.03 -380.04 145126.61596958176 UpA06
F10314 309.725 43.759 1.01e-16 8.83e-17 5.53e-17 33.75 -380.25 145206.463878327 UpA06
F10324 309.711 43.756 1.86e-16 7.96e-17 6.5e-17 40.19 -380.31 145229.2775665399 UpA06
F10309 309.831 43.752 1.15e-16 8.57e-17 5.83e-17 23.72 -380.51 145305.32319391635 UpA06
F10307 309.638 43.698 1.48e-16 8.28e-17 4.52e-17 21.98 -380.49 145297.7186311787 UpA06
F10338 310.299 43.782 1.55e-16 1.14e-16 9.1e-17 33.62 -380.36 145248.288973384 UpA06
F10341 309.774 43.695 1.16e-16 8.46e-17 6.04e-17 27.27 -380.33 145236.88212927754 UpA06
F10300 310.087 43.729 1.37e-16 8.42e-17 6.31e-17 32.33 -380.3 145225.4752851711 UpA06
F10303 310.148 43.731 1.92e-16 9.45e-17 6.61e-17 40.68 -380.31 145229.2775665399 UpA06
F10305 310.301 43.716 1.35e-16 8.2e-17 8.9e-17 30.0 -380.51 145305.32319391635 UpA06
F10347 310.155 43.688 1.19e-16 1.06e-16 7.29e-17 31.86 -380.04 145126.61596958176 UpA06
F10299 310.067 43.674 1.75e-16 9.88e-17 8.6e-17 26.75 -380.34 145240.68441064638 UpA06
F10317 310.595 43.751 1.57e-16 9.8e-17 6.97e-17 28.0 -380.21 145191.2547528517 UpA06
F10332 309.975 43.636 1.55e-16 8.27e-17 6.04e-17 42.56 -380.36 145248.288973384 UpA06
F10334 310.003 43.636 9.38e-17 5.35e-17 3.63e-17 32.77 -380.18 145179.84790874523 UpA06
F10331 309.916 43.622 9.65e-17 6.48e-17 6.45e-17 28.78 -380.14 145164.63878326994 UpA06
F10301 310.026 43.637 1.13e-16 6.23e-17 5.17e-17 32.31 -380.33 145236.88212927754 UpA06
F10329 309.998 43.632 1.15e-16 9.15e-17 6.25e-17 36.53 -380.18 145179.84790874523 UpA06
F10325 310.358 43.685 1.26e-16 8.6e-17 6.89e-17 26.2 -380.29 145221.67300380228 UpA06
F10330 309.455 43.551 1.81e-16 1.3e-16 7.76e-17 29.95 -380.17 145176.0456273764 UpA06
F10327 310.025 43.633 1.55e-16 9.59e-17 8.86e-17 33.17 -380.46 145286.31178707222 UpA06
F10323 309.993 43.622 1.74e-16 1.09e-16 6.74e-17 19.65 -380.42 145271.10266159696 UpA06
F10343 309.947 43.611 8.98e-17 7.7e-17 5.8e-17 25.35 -380.17 145176.0456273764 UpA06
F10340 309.558 43.545 8.48e-17 1.03e-16 5.59e-17 26.91 -380.38 145255.89353612167 UpA06
F10350 309.97 43.603 9.73e-17 6.92e-17 4.79e-17 26.66 -380.24 145202.66159695818 UpA06
F10298 309.972 43.595 1.09e-16 7.26e-17 4.93e-17 18.03 -380.33 145236.88212927754 UpA06
F10313 310.381 43.657 1.22e-16 1.33e-16 7.12e-17 25.67 -380.43 145274.90494296578 UpA06
F10319 310.139 43.619 1.32e-16 1.16e-16 6.53e-17 16.9 -380.55 145320.53231939164 UpA06
F10304 309.901 43.577 1.72e-16 9.6e-17 4.85e-17 21.02 -380.19 145183.65019011407 UpA06
F10328 310.334 43.64 1.35e-16 8.69e-17 4.71e-17 19.72 -380.31 145229.2775665399 UpA06
F10316 310.113 43.6 1.51e-16 1.16e-16 6.67e-17 28.05 -380.17 145176.0456273764 UpA06
F10302 309.928 43.555 1.36e-16 9.51e-17 6.56e-17 33.66 -380.23 145198.85931558936 UpA06
F10345 309.845 43.528 1.61e-16 1.44e-16 6.4e-17 33.5 -380.22 145195.05703422055 UpA06
F10321 310.171 43.572 1.11e-16 1.1e-16 4.63e-17 27.47 -380.18 145179.84790874523 UpA06
F10337 309.752 43.506 1.68e-16 1.04e-16 7.49e-17 26.53 -380.29 145221.67300380228 UpA06
F10326 310.136 43.554 1.43e-16 8.2e-17 5.25e-17 28.65 -380.23 145198.85931558936 UpA06
F10349 310.259 43.569 8.48e-17 7.92e-17 5.22e-17 32.88 -380.44 145278.7072243346 UpA06
F10333 309.8 43.483 1.19e-16 9.98e-17 7.87e-17 30.5 -380.47 145290.11406844106 UpA06
F10318 310.218 43.52 1.09e-16 7.71e-17 5.32e-17 18.79 -380.25 145206.463878327 UpA06
F10344 310.165 43.506 1.42e-16 7.24e-17 5.35e-17 39.09 -380.32 145233.07984790872 UpA06
F10322 310.198 43.494 1.65e-16 1.22e-16 6.29e-17 31.1 -380.26 145210.2661596958 UpA06
F10335 309.953 43.445 1.49e-16 8.95e-17 6.31e-17 24.32 -380.24 145202.66159695818 UpA06
F10339 310.498 43.53 1.69e-16 1.25e-16 6.47e-17 30.46 -380.14 145164.63878326994 UpA06
F10336 310.603 43.461 1.82e-16 1.06e-16 6.48e-17 19.66 -380.2 145187.4524714829 UpA06
F10342 309.694 43.306 1.12e-16 9.58e-17 6.2e-17 28.06 -380.23 145198.85931558936 UpA06
F10308 310.655 43.409 1.82e-16 8.34e-17 5.76e-17 19.05 -380.33 145236.88212927754 UpA06
F10312 310.081 43.054 1.45e-16 8.8e-17 3.94e-17 24.65 -380.13 145160.83650190113 UpA06
F10311 309.285 42.905 1.12e-16 6.85e-17 7.59e-17 18.44 -380.04 145126.61596958176 UpA06
F10310 311.143 43.242 1.11e-16 9.41e-17 5.86e-17 23.72 -380.17 145176.0456273764 UpA06
