Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08243 291.998 88.867 7.26e-16 4.87e-16 3.68e-16 65.27 -152.46 58594.29657794677 LeftE03
F08230 292.187 88.607 1.4e-15 8.18e-16 5.16e-16 75.44 -152.24 58510.646387832705 LeftE03
F08228 292.921 87.023 9.09e-16 5.91e-16 3.16e-16 84.42 -152.5 58609.50570342205 LeftE03
F08242 292.996 87.887 7.1e-16 4.9e-16 3.44e-16 77.45 -152.23 58506.844106463876 LeftE03
F08237 293.127 87.017 7.33e-16 4.76e-16 2.73e-16 69.15 -152.65 58666.53992395438 LeftE03
F08238 293.195 87.872 6.82e-16 4.97e-16 3.89e-16 39.75 -152.37 58560.07604562738 LeftE03
F08246 293.382 88.347 7.07e-16 4.81e-16 3.85e-16 80.19 -152.53 58620.91254752852 LeftE03
F08236 293.468 87.255 6.81e-16 3.35e-16 3.33e-16 71.85 -152.23 58506.844106463876 LeftE03
F08225 293.508 87.168 9.38e-16 7.18e-16 4.07e-16 93.58 -152.55 58628.51711026616 LeftE03
F08239 293.539 86.609 6.34e-16 4.93e-16 3.66e-16 79.78 -152.27 58522.05323193917 LeftE03
F08234 293.55 87.703 7.4e-16 5.73e-16 3.71e-16 105.04 -152.36 58556.27376425856 LeftE03
F08245 293.622 87.627 7.21e-16 6.6e-16 4.06e-16 69.44 -152.38 58563.8783269962 LeftE03
F08231 293.675 87.954 9.69e-16 6.44e-16 5.44e-16 67.91 -152.25 58514.44866920152 LeftE03
F08227 293.684 87.538 5.64e-16 3.55e-16 2.52e-16 76.29 -152.33 58544.8669201521 LeftE03
F08232 293.696 87.574 8.6e-16 4.19e-16 2.96e-16 37.8 -152.28 58525.855513307986 LeftE03
F08233 293.697 88.25 5.42e-16 3.79e-16 3.17e-16 99.06 -152.4 58571.482889733845 LeftE03
F08244 293.803 87.414 8.09e-16 4.19e-16 2.78e-16 64.7 -152.49 58605.70342205324 LeftE03
F08229 293.854 87.546 8.29e-16 6.06e-16 4.16e-16 81.08 -152.57 58636.1216730038 LeftE03
F08240 293.99 87.624 6.91e-16 3.41e-16 2.57e-16 82.68 -152.47 58598.09885931559 LeftE03
F08235 294.077 87.642 9.54e-16 6.59e-16 3.71e-16 62.0 -152.3 58533.46007604563 LeftE03
F08241 294.273 86.064 1.12e-15 6.99e-16 5.61e-16 49.9 -152.24 58510.646387832705 LeftE03
F08226 294.395 88.387 7.19e-16 6.84e-16 4.04e-16 75.8 -152.31 58537.26235741445 LeftE03
