Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06247 312.706 135.002 1.58e-17 1.13e-17 7.45e-18 9.02 -1027.2 391195.05703422055 DownA01
F06234 312.683 135.013 2.01e-17 1.47e-17 9.55e-18 11.35 -1027.25 391214.0684410647 DownA01
F06254 312.95 135.071 2.4e-17 1.73e-17 1.13e-17 12.79 -1027.06 391141.825095057 DownA01
F06233 311.131 134.823 1.98e-17 1.39e-17 8.33e-18 10.15 -1027.01 391122.81368821295 LeftF06
F06245 311.239 134.844 2.14e-17 1.46e-17 8.73e-18 9.9 -1027.25 391214.0684410647 LeftF06
F06235 311.259 134.783 1.87e-17 1.62e-17 1.27e-17 12.35 -1027.33 391244.4866920152 LeftF06
F06243 311.288 134.618 1.42e-17 1.07e-17 7.24e-18 7.99 -1026.95 391100.00000000006 LeftF06
F06238 311.312 134.919 1.41e-17 1.36e-17 6.02e-18 11.47 -1027.06 391141.825095057 LeftF06
F06250 311.331 134.957 1.57e-17 1.14e-17 6.09e-18 11.71 -1027.1 391157.0342205323 LeftF06
F06255 311.359 134.821 1.46e-17 1.42e-17 8.05e-18 8.14 -1026.97 391107.6045627377 LeftF06
F06253 311.386 134.943 1.89e-17 1.46e-17 9.71e-18 9.68 -1027.05 391138.0228136882 LeftF06
F06251 311.41 134.859 1.63e-17 1.46e-17 1.01e-17 11.32 -1027.3 391233.07984790875 LeftF06
F06242 311.425 134.932 1.98e-17 1.84e-17 1.06e-17 12.37 -1027.09 391153.23193916347 LeftF06
F06237 311.427 134.923 1.83e-17 1.33e-17 6.27e-18 7.71 -1027.05 391138.0228136882 LeftF06
F06241 311.431 134.928 2.56e-17 1.84e-17 7.79e-18 5.22 -1027.23 391206.46387832705 LeftF06
F06240 311.433 134.891 1.35e-17 1.15e-17 6.2e-18 8.03 -1027.24 391210.26615969586 LeftF06
F06248 311.441 134.915 2.45e-17 1.26e-17 8.91e-18 12.23 -1027.19 391191.25475285173 LeftF06
F06232 311.442 134.987 1.61e-17 1.45e-17 8.57e-18 11.96 -1027.25 391214.0684410647 LeftF06
F06244 311.479 134.897 1.74e-17 1.48e-17 8.24e-18 10.47 -1026.99 391115.2091254753 LeftF06
F06239 311.549 134.934 1.42e-17 1.49e-17 8.63e-18 18.62 -1027.31 391236.88212927757 LeftF06
F06231 311.552 134.97 2.86e-17 1.51e-17 1.06e-17 8.69 -1027.05 391138.0228136882 LeftF06
F06252 311.561 134.98 1.77e-17 1.07e-17 6.98e-18 12.06 -1027.27 391221.6730038023 LeftF06
F06249 311.565 134.608 1.85e-17 1.43e-17 7.82e-18 7.48 -1027.19 391191.25475285173 LeftF06
