Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01296 326.523 63.94 5.14e-17 3.34e-17 2.48e-17 16.03 -656.38 250198.85931558936 FrontA02
F01300 326.688 63.659 3.97e-17 2.47e-17 1.79e-17 13.77 -656.36 250191.25475285173 FrontA02
F01304 326.701 63.365 4.25e-17 3e-17 2.1e-17 14.46 -656.31 250172.2433460076 FrontA02
F01308 326.729 63.415 5.67e-17 3.99e-17 2.53e-17 22.96 -656.34 250183.6501901141 FrontA02
F01314 326.731 63.799 4.44e-17 3.32e-17 2.01e-17 11.76 -656.49 250240.6844106464 FrontA02
F01303 326.753 63.416 3.48e-17 2.51e-17 1.62e-17 13.87 -656.45 250225.47528517112 FrontA02
F01305 326.834 63.604 6.06e-17 4.36e-17 2.53e-17 16.76 -656.45 250225.47528517112 FrontA02
F01306 326.853 64.002 4.1e-17 3.88e-17 2.1e-17 29.58 -656.42 250214.06844106465 FrontA02
F01297 326.871 63.586 4.3e-17 3.22e-17 1.72e-17 13.89 -656.5 250244.48669201523 FrontA02
F01313 326.881 63.637 5.67e-17 3.8e-17 3.07e-17 14.08 -656.18 250122.81368821292 FrontA02
F01298 326.904 63.704 5.31e-17 3.13e-17 2.09e-17 23.13 -656.64 250297.71863117872 FrontA02
F01315 326.909 63.618 3.25e-17 1.96e-17 1.65e-17 21.6 -656.26 250153.2319391635 FrontA02
F01312 326.921 63.674 3.35e-17 2.1e-17 1.63e-17 12.16 -656.26 250153.2319391635 FrontA02
F01302 326.925 63.664 2.75e-17 1.9e-17 1.36e-17 20.18 -656.42 250214.06844106465 FrontA02
F01301 326.925 63.404 4.58e-17 3.67e-17 1.88e-17 15.19 -656.17 250119.0114068441 FrontA02
F01309 326.961 63.561 4.34e-17 2.95e-17 2.03e-17 22.32 -656.32 250176.04562737647 FrontA02
F01307 327.004 63.674 3.96e-17 3.43e-17 1.95e-17 13.77 -656.41 250210.2661596958 FrontA02
F01311 327.013 63.699 5.6e-17 3.9e-17 2.7e-17 19.66 -656.45 250225.47528517112 FrontA02
F01299 327.046 63.568 4.37e-17 3.46e-17 1.72e-17 20.05 -656.38 250198.85931558936 FrontA02
F01310 327.092 63.087 3.85e-17 2.56e-17 1.97e-17 23.13 -656.5 250244.48669201523 FrontA02
