Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03269 87.641 44.576 9.72e-17 6.14e-17 5.13e-17 18.87 -435.63 166263.4980988593 UpF04
F03254 86.785 44.59 1.3e-16 8.04e-17 8.11e-17 21.16 -435.57 166240.68441064638 UpF04
F03255 87.637 44.611 7.43e-17 6.12e-17 3.92e-17 19.0 -435.37 166164.63878326997 UpF04
F03260 87.407 44.612 1.01e-16 7.65e-17 5.26e-17 38.99 -435.43 166187.4524714829 UpF04
F03236 87.236 44.637 1.08e-16 6.58e-17 4.25e-17 34.9 -435.57 166240.68441064638 UpF04
F03268 87.521 44.643 1e-16 8.74e-17 4.49e-17 38.86 -435.57 166240.68441064638 UpF04
F03237 87.381 44.682 1.02e-16 5.46e-17 4.67e-17 26.47 -435.61 166255.89353612167 UpF04
F03262 87.206 44.683 1.28e-16 9.01e-17 4.91e-17 28.97 -435.48 166206.463878327 UpF04
F03239 87.426 44.693 1.1e-16 7.24e-17 4.69e-17 34.05 -435.5 166214.06844106462 UpF04
F03265 89.547 44.693 9.06e-17 8.15e-17 4.09e-17 19.29 -435.35 166157.0342205323 UpF04
F03246 87.162 44.696 1.08e-16 9.13e-17 3.78e-17 19.87 -435.41 166179.84790874526 UpF04
F03258 87.517 44.707 9.13e-17 7.84e-17 5.61e-17 23.84 -435.61 166255.89353612167 UpF04
F03238 87.448 44.711 9.23e-17 7.59e-17 4.36e-17 44.84 -435.61 166255.89353612167 UpF04
F03249 87.775 44.714 1.01e-16 8.44e-17 6.86e-17 20.56 -435.71 166293.91634980988 UpF04
F03252 87.522 44.718 9.42e-17 6.91e-17 4.99e-17 18.82 -435.45 166195.05703422052 UpF04
F03253 87.419 44.721 9.27e-17 5.3e-17 2.91e-17 26.57 -435.39 166172.2433460076 UpF04
F03245 87.299 44.723 8.06e-17 6.68e-17 4.44e-17 32.19 -435.55 166233.07984790875 UpF04
F03263 87.376 44.734 1.11e-16 6.53e-17 4.86e-17 35.63 -435.58 166244.4866920152 UpF04
F03244 87.378 44.741 1.67e-16 8.96e-17 6.12e-17 33.28 -435.58 166244.4866920152 UpF04
F03256 87.459 44.746 6.47e-17 4.9e-17 3.35e-17 11.43 -435.49 166210.2661596958 UpF04
F03241 87.331 44.747 1.25e-16 7.32e-17 5.07e-17 39.78 -435.54 166229.2775665399 UpF04
F03251 87.316 44.754 1.49e-16 7.01e-17 5e-17 21.16 -435.58 166244.4866920152 UpF04
F03243 87.382 44.765 8.24e-17 4.93e-17 3.78e-17 31.95 -435.45 166195.05703422052 UpF04
F03250 87.515 44.774 1.32e-16 9.49e-17 5.27e-17 20.15 -435.49 166210.2661596958 UpF04
F03257 87.372 44.775 1.12e-16 6.83e-17 3.74e-17 20.11 -435.57 166240.68441064638 UpF04
F03261 87.347 44.776 7.76e-17 5.86e-17 3.92e-17 16.66 -435.53 166225.4752851711 UpF04
F03242 87.128 44.786 8.76e-17 7.29e-17 5.16e-17 28.23 -435.48 166206.463878327 UpF04
F03240 87.969 44.787 4.48e-17 5.03e-17 2.37e-17 29.13 -435.33 166149.42965779465 UpF04
F03267 87.246 44.796 6.51e-17 4.89e-17 3.77e-17 31.21 -435.54 166229.2775665399 UpF04
F03248 87.473 44.814 1.12e-16 8.96e-17 4.14e-17 20.69 -435.31 166141.82509505702 UpF04
F03247 87.458 44.864 8.64e-17 4.73e-17 3.46e-17 22.37 -435.35 166157.0342205323 UpF04
F03266 87.222 44.927 8.36e-17 7.47e-17 5.22e-17 26.11 -435.64 166267.30038022812 UpF04
F03259 88.456 44.994 9.57e-17 7.21e-17 3.76e-17 13.64 -435.55 166233.07984790875 UpF04
