Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F01780 250.176 100.111 1.28e-16 7.4e-17 4.16e-17 26.1 -433.42 165423.19391634982 LeftB04
F01787 250.344 99.729 1.11e-16 8.06e-17 5.36e-17 26.14 -433.61 165495.43726235742 LeftB04
F01779 250.414 101.047 9.55e-17 6.61e-17 3.56e-17 32.51 -433.21 165343.34600760456 LeftB04
F01796 250.567 101.129 1.12e-16 7.95e-17 5.26e-17 28.5 -433.58 165484.03041825094 LeftB04
F01795 250.66 99.789 9.76e-17 7.56e-17 3.71e-17 19.54 -433.41 165419.391634981 LeftB04
F01788 250.846 99.886 8.98e-17 5.63e-17 4.64e-17 17.53 -433.67 165518.25095057033 LeftB04
F01792 250.866 99.683 1.1e-16 5.68e-17 4.77e-17 35.59 -433.56 165476.4258555133 LeftB04
F01785 250.894 100.458 7.64e-17 6.1e-17 3.34e-17 44.52 -433.47 165442.20532319392 LeftB04
F01789 251.005 99.872 1.08e-16 7.27e-17 4.33e-17 24.12 -433.66 165514.44866920152 LeftB04
F01778 251.036 100.007 1.52e-16 8.64e-17 7.17e-17 35.05 -433.46 165438.40304182508 LeftB04
F01774 251.043 99.965 7.24e-17 5.85e-17 5.26e-17 23.23 -433.55 165472.62357414447 LeftB04
F01772 251.05 99.905 8.39e-17 6.59e-17 4.23e-17 24.14 -433.51 165457.41444866918 LeftB04
F01771 251.067 99.873 1.03e-16 6.54e-17 4.41e-17 25.55 -433.56 165476.4258555133 LeftB04
F01775 251.068 100.009 1.1e-16 7.58e-17 6.01e-17 33.27 -433.64 165506.84410646386 LeftB04
F01797 251.074 99.895 9.11e-17 6.75e-17 3.7e-17 28.46 -433.51 165457.41444866918 LeftB04
F01773 251.091 99.852 1.48e-16 9.82e-17 6.43e-17 29.74 -433.35 165396.57794676805 LeftB04
F01786 251.117 99.919 1.01e-16 6.66e-17 7.23e-17 16.28 -433.69 165525.85551330796 LeftB04
F01776 251.147 99.892 3.99e-17 4.28e-17 2.61e-17 25.18 -433.54 165468.82129277565 LeftB04
F01791 251.15 99.753 1.09e-16 8.12e-17 4.77e-17 29.83 -433.55 165472.62357414447 LeftB04
F01793 251.164 100.053 9.85e-17 4.23e-17 4.12e-17 31.54 -433.52 165461.216730038 LeftB04
F01794 251.196 99.577 1.19e-16 1.02e-16 5.61e-17 26.68 -433.52 165461.216730038 LeftB04
F01790 251.268 99.689 1.04e-16 9.31e-17 4.32e-17 23.23 -433.43 165426.99619771863 LeftB04
F01783 251.299 99.821 9.18e-17 4.82e-17 3.48e-17 23.42 -433.43 165426.99619771863 LeftB04
F01784 251.436 99.592 9.86e-17 5.98e-17 3.83e-17 49.07 -433.54 165468.82129277565 LeftB04
F01777 251.644 100.643 1.03e-16 8.76e-17 4.38e-17 12.14 -433.54 165468.82129277565 LeftB04
F01782 251.748 99.105 9.08e-17 6.09e-17 4.63e-17 25.69 -433.36 165400.38022813687 LeftB04
F01781 252.038 99.525 1.13e-16 6.75e-17 5.36e-17 29.25 -433.36 165400.38022813687 LeftB04
