Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07349 173.871 155.65 1.23e-17 1.44e-17 7.47e-18 14.98 -1000.78 381149.4296577947 DownD05
F07341 173.833 155.669 2.18e-17 1.12e-17 1.1e-17 12.09 -1000.8 381157.03422053234 DownD05
F07345 173.834 155.603 2e-17 1.92e-17 8.08e-18 8.97 -1000.84 381172.24334600766 DownD05
F07339 173.821 155.616 1.44e-17 1.23e-17 7.81e-18 10.34 -1000.97 381221.6730038023 DownD05
F07360 173.764 155.607 2.63e-17 1.33e-17 1.15e-17 20.48 -1000.99 381229.27756653994 DownD05
F07343 173.754 155.621 2.41e-17 1.17e-17 9.51e-18 8.75 -1000.77 381145.62737642584 DownD05
F07363 173.76 155.579 1.3e-17 1.2e-17 8.89e-18 7.97 -1000.95 381214.0684410647 DownD05
F07355 173.745 155.602 2.82e-17 1.24e-17 8.32e-18 9.54 -1000.95 381214.0684410647 DownD05
F07352 173.817 155.282 2.18e-17 1.16e-17 8.68e-18 10.26 -1001.09 381267.30038022815 DownD05
F07338 173.728 155.557 1.8e-17 1.3e-17 7.2e-18 9.43 -1000.96 381217.8707224335 DownD05
F07354 173.718 155.598 2.37e-17 1.66e-17 1.37e-17 11.71 -1000.83 381168.44106463884 DownD05
F07347 173.702 155.648 1.85e-17 1.05e-17 9.29e-18 12.75 -1000.9 381195.05703422055 DownD05
F07362 173.73 155.521 2.1e-17 1.47e-17 9.64e-18 10.75 -1000.91 381198.85931558936 DownD05
F07350 173.705 155.584 2.58e-17 1.7e-17 9.91e-18 5.25 -1000.92 381202.6615969582 DownD05
F07346 173.674 155.702 1.87e-17 2.23e-17 9.7e-18 12.59 -1000.93 381206.463878327 DownD05
F07356 173.704 155.588 1.48e-17 1.44e-17 9.7e-18 10.9 -1000.87 381183.6501901141 DownD05
F07348 173.713 155.488 2.18e-17 1.28e-17 9.23e-18 12.75 -1001.01 381236.88212927757 DownD05
F07359 173.683 155.558 1.81e-17 1.32e-17 6.74e-18 14.52 -1000.95 381214.0684410647 DownD05
F07357 173.699 155.497 2.42e-17 1.32e-17 8.43e-18 12.5 -1000.97 381221.6730038023 DownD05
F07351 173.67 155.6 1.8e-17 1.29e-17 8.65e-18 11.8 -1000.94 381210.26615969586 DownD05
F07353 173.675 155.573 1.52e-17 1.23e-17 8.41e-18 11.09 -1000.77 381145.62737642584 DownD05
F07358 173.653 155.603 1.55e-17 1.55e-17 8.74e-18 7.14 -1000.76 381141.825095057 DownD05
F07361 173.535 155.894 1.49e-17 1.29e-17 9.41e-18 11.04 -1000.98 381225.4752851711 DownD05
F07340 173.597 155.608 1.68e-17 1.26e-17 9.78e-18 9.57 -1000.7 381119.01140684413 DownD05
F07342 173.46 155.717 1.66e-17 1.44e-17 8.09e-18 14.42 -1001.06 381255.89353612164 DownD05
F07344 173.411 155.464 1.51e-17 1.08e-17 6.23e-18 8.84 -1001.07 381259.6958174905 DownD05
