Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08758 151.527 39.789 3.98e-17 2.59e-17 1.64e-17 23.45 -724.39 276058.174904943 UpE01
F08757 151.477 39.761 3.32e-17 2.49e-17 1.56e-17 19.74 -724.46 276084.79087452474 UpE01
F08787 151.681 40.058 3.54e-17 2.33e-17 1.62e-17 21.26 -724.51 276103.8022813688 UpE01
F08767 151.394 39.897 3.14e-17 1.99e-17 1.37e-17 14.61 -724.39 276058.174904943 UpE01
F08759 151.29 39.784 3.97e-17 2.63e-17 1.95e-17 16.71 -724.67 276164.63878326997 UpE01
F08785 151.368 39.879 4.13e-17 2.5e-17 1.67e-17 11.19 -724.43 276073.38403041824 UpE01
F08773 151.304 39.809 3.78e-17 1.97e-17 1.45e-17 15.44 -724.55 276119.01140684413 UpE01
F08762 151.375 39.935 3.78e-17 2.96e-17 1.96e-17 18.92 -724.33 276035.3612167301 UpE01
F08777 151.292 39.866 3.23e-17 1.94e-17 1.45e-17 9.92 -724.64 276153.2319391635 UpE01
F08780 151.188 39.779 3.77e-17 2.65e-17 1.69e-17 10.05 -724.66 276160.83650190115 UpE01
F08783 151.321 39.941 4.25e-17 3.19e-17 2e-17 17.61 -724.28 276016.34980988596 UpE01
F08781 151.314 39.953 3.67e-17 2.6e-17 1.68e-17 17.05 -724.49 276096.1977186312 UpE01
F08761 151.216 39.846 3.52e-17 2.42e-17 1.73e-17 14.22 -724.47 276088.59315589356 UpE01
F08763 151.246 39.888 3.43e-17 2.34e-17 1.36e-17 15.04 -724.42 276069.5817490494 UpE01
F08786 151.205 39.841 3.18e-17 2.36e-17 1.72e-17 11.07 -724.57 276126.61596958176 UpE01
F08769 151.199 39.846 3.16e-17 2.47e-17 1.59e-17 16.01 -724.55 276119.01140684413 UpE01
F08764 151.192 39.839 3.11e-17 2.37e-17 1.54e-17 14.93 -724.43 276073.38403041824 UpE01
F08754 151.19 39.843 4.3e-17 2.64e-17 1.87e-17 15.62 -724.59 276134.2205323194 UpE01
F08756 151.183 39.838 2.87e-17 1.67e-17 1.44e-17 14.21 -724.42 276069.5817490494 UpE01
F08776 151.183 39.84 4.25e-17 3.08e-17 2.41e-17 14.5 -724.55 276119.01140684413 UpE01
F08774 151.18 39.835 4.45e-17 3.46e-17 2.19e-17 7.02 -724.42 276069.5817490494 UpE01
F08765 151.161 39.827 4e-17 3e-17 2.05e-17 18.62 -724.52 276107.60456273763 UpE01
F08779 151.209 39.895 3.03e-17 2.23e-17 1.52e-17 14.97 -724.47 276088.59315589356 UpE01
F08782 151.2 39.888 3.41e-17 2.42e-17 1.59e-17 16.02 -724.33 276035.3612167301 UpE01
F08760 151.005 39.682 3.45e-17 2.53e-17 1.48e-17 17.22 -724.47 276088.59315589356 UpE01
F08772 151.137 39.844 3.28e-17 2.42e-17 1.57e-17 10.49 -724.53 276111.40684410644 UpE01
F08766 151.123 39.843 4.43e-17 2.85e-17 1.87e-17 14.55 -724.48 276092.39543726237 UpE01
F08768 151.119 39.849 2.59e-17 1.93e-17 1.3e-17 21.3 -724.26 276008.7452471483 UpE01
F08775 150.998 39.729 5.42e-17 4.06e-17 2.47e-17 13.85 -724.5 276100.0 UpE01
F08784 151.26 40.053 3.11e-17 2.32e-17 1.55e-17 25.48 -724.43 276073.38403041824 UpE01
F08755 151.007 39.803 3.23e-17 2.43e-17 1.57e-17 17.62 -724.48 276092.39543726237 UpE01
F08778 150.908 39.728 3.75e-17 2.75e-17 1.7e-17 9.77 -724.48 276092.39543726237 UpE01
F08771 151.041 39.905 4.19e-17 3.29e-17 2.03e-17 20.64 -724.41 276065.7794676806 UpE01
F08770 150.773 39.932 5.04e-17 3.33e-17 1.99e-17 13.21 -724.62 276145.6273764259 UpE01
