Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06874 63.723 143.023 2e-17 1.44e-17 9.63e-18 7.27 -954.08 363392.77566539927 DownF02
F06864 63.386 142.913 1.99e-17 1.46e-17 8.64e-18 11.11 -954.0 363362.3574144487 DownF02
F06876 63.059 142.841 2.9e-17 2.06e-17 1.15e-17 10.26 -953.84 363301.52091254754 DownF02
F06863 63.571 142.903 1.6e-17 1.16e-17 7.75e-18 11.49 -954.09 363396.5779467681 DownF02
F06871 63.582 142.874 2.65e-17 1.48e-17 1.16e-17 12.57 -954.03 363373.76425855514 DownF02
F06879 63.721 142.87 2.07e-17 1.34e-17 7.9e-18 18.88 -953.95 363343.3460076046 DownF02
F06882 63.895 142.876 2.48e-17 1.49e-17 1.01e-17 11.71 -954.07 363388.97338403045 DownF02
F06869 63.492 142.82 2.46e-17 1.79e-17 8.34e-18 9.36 -953.98 363354.75285171106 DownF02
F06862 63.448 142.794 2.59e-17 1.96e-17 1.22e-17 11.67 -953.99 363358.5551330799 DownF02
F06881 63.311 142.768 2.21e-17 1.6e-17 1e-17 15.14 -954.18 363430.7984790875 DownF02
F06866 63.577 142.799 2.24e-17 1.5e-17 9.12e-18 8.14 -953.99 363358.5551330799 DownF02
F06873 63.416 142.774 2.13e-17 1.63e-17 9.76e-18 12.84 -954.23 363449.8098859316 DownF02
F06884 63.52 142.786 2.55e-17 1.54e-17 1.13e-17 15.29 -954.12 363407.9847908745 DownF02
F06867 63.534 142.786 2.5e-17 1.33e-17 9.62e-18 16.02 -953.9 363324.3346007605 DownF02
F06889 63.317 142.75 2.11e-17 1.38e-17 9.92e-18 9.8 -954.01 363366.1596958175 DownF02
F06891 63.463 142.768 2.34e-17 1.65e-17 1.17e-17 9.17 -954.18 363430.7984790875 DownF02
F06870 63.486 142.77 2.38e-17 1.32e-17 8.32e-18 14.82 -953.95 363343.3460076046 DownF02
F06883 63.513 142.77 2.63e-17 1.98e-17 1.22e-17 14.45 -954.05 363381.36882129277 DownF02
F06868 63.581 142.777 2.27e-17 1.73e-17 9.49e-18 13.09 -953.98 363354.75285171106 DownF02
F06865 63.471 142.759 2.31e-17 1.42e-17 1.04e-17 13.51 -954.04 363377.56653992395 DownF02
F06892 63.539 142.768 1.7e-17 1.31e-17 9.07e-18 10.02 -954.03 363373.76425855514 DownF02
F06880 63.571 142.763 1.34e-17 1.26e-17 7.18e-18 15.41 -953.99 363358.5551330799 DownF02
F06886 63.722 142.775 2.54e-17 1.92e-17 1.05e-17 12.3 -953.77 363274.9049429658 DownF02
F06885 63.523 142.748 1.76e-17 1.3e-17 7.32e-18 15.23 -954.14 363415.58935361216 DownF02
F06878 63.921 142.771 2.33e-17 2.02e-17 1.19e-17 16.12 -953.88 363316.73003802286 DownF02
F06893 63.844 142.734 2.5e-17 1.63e-17 1.15e-17 7.09 -954.13 363411.78707224334 DownF02
F06890 63.556 142.683 2.21e-17 2.01e-17 1.21e-17 8.58 -954.18 363430.7984790875 DownF02
F06887 63.586 142.676 2.36e-17 1.43e-17 9.7e-18 11.23 -954.0 363362.3574144487 DownF02
F06872 63.375 142.632 1.8e-17 1.41e-17 8.51e-18 11.98 -953.96 363347.14828897343 DownF02
F06877 63.601 142.646 2.29e-17 1.31e-17 9.11e-18 10.32 -954.02 363369.9619771863 DownF02
F06888 63.525 142.462 2.64e-17 2.22e-17 1.27e-17 14.0 -954.11 363404.1825095057 DownF02
