Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09202 201.424 35.256 1.5e-17 1.23e-17 8.3e-18 16.17 -1094.29 416704.5627376426 UpC01
F09208 201.091 34.903 1.6e-17 1.12e-17 7.27e-18 9.0 -1094.42 416753.9923954373 UpC01
F09236 201.056 34.866 2.2e-17 1.47e-17 1.06e-17 7.75 -1094.24 416685.5513307985 UpC01
F09222 200.952 34.908 2.22e-17 1.45e-17 1.01e-17 11.12 -1094.36 416731.1787072243 UpC01
F09207 200.959 34.889 1.89e-17 1.35e-17 9.23e-18 6.71 -1094.67 416849.0494296578 UpC01
F09224 200.772 35.183 1.63e-17 1.21e-17 6.64e-18 14.63 -1094.3 416708.3650190114 UpC01
F09246 201.057 34.701 2.27e-17 1.56e-17 1.05e-17 13.73 -1094.29 416704.5627376426 UpC01
F09234 200.906 34.935 1.86e-17 1.28e-17 8.22e-18 10.15 -1094.37 416734.98098859313 UpC01
F09241 200.958 34.821 1.86e-17 1.2e-17 7.68e-18 12.9 -1094.29 416704.5627376426 UpC01
F09229 200.951 34.793 1.59e-17 1.21e-17 7.99e-18 9.12 -1094.17 416658.9353612168 UpC01
F09221 200.905 34.845 2e-17 1.44e-17 8.65e-18 13.98 -1094.18 416662.7376425856 UpC01
F09199 200.8 34.978 2.16e-17 1.59e-17 9.46e-18 14.73 -1094.44 416761.59695817495 UpC01
F09196 200.89 34.829 1.67e-17 1.15e-17 8.46e-18 9.47 -1094.2 416670.3422053232 UpC01
F09227 200.893 34.808 2.16e-17 1.41e-17 8.93e-18 15.44 -1094.42 416753.9923954373 UpC01
F09237 200.927 34.723 1.58e-17 1.05e-17 7.5e-18 6.79 -1094.39 416742.5855513309 UpC01
F09204 200.882 34.788 1.56e-17 1.17e-17 7.44e-18 13.21 -1094.28 416700.7604562738 UpC01
F09209 200.867 34.809 1.77e-17 1.25e-17 7.39e-18 18.59 -1094.32 416715.96958174906 UpC01
F09235 200.853 34.82 1.66e-17 1.1e-17 6.8e-18 10.08 -1094.16 416655.13307984796 UpC01
F09203 200.863 34.803 1.59e-17 1.15e-17 7.54e-18 10.47 -1094.53 416795.8174904943 UpC01
F09242 200.859 34.805 1.56e-17 1.06e-17 6.54e-18 8.79 -1094.32 416715.96958174906 UpC01
F09219 200.869 34.784 1.57e-17 1.19e-17 7.14e-18 7.27 -1094.24 416685.5513307985 UpC01
F09226 200.844 34.824 1.8e-17 1.11e-17 8.41e-18 9.74 -1094.3 416708.3650190114 UpC01
F09206 200.812 34.857 1.87e-17 1.33e-17 8.09e-18 9.45 -1094.32 416715.96958174906 UpC01
F09225 200.843 34.803 1.86e-17 1.29e-17 8.33e-18 8.23 -1094.1 416632.31939163496 UpC01
F09223 200.831 34.799 1.72e-17 1.14e-17 5.93e-18 10.16 -1094.32 416715.96958174906 UpC01
F09197 200.773 34.879 1.54e-17 1.02e-17 7.59e-18 4.32 -1094.41 416750.1901140685 UpC01
F09216 200.814 34.789 1.66e-17 1.2e-17 8.69e-18 10.35 -1094.41 416750.1901140685 UpC01
F09243 200.846 34.733 1.88e-17 1.31e-17 8.07e-18 14.04 -1094.24 416685.5513307985 UpC01
F09214 200.821 34.773 1.74e-17 1.23e-17 7.47e-18 8.88 -1094.32 416715.96958174906 UpC01
F09230 200.802 34.757 1.8e-17 1.37e-17 8.97e-18 13.79 -1094.15 416651.33079847915 UpC01
F09232 200.716 34.858 1.69e-17 1.38e-17 8.07e-18 13.87 -1094.43 416757.79467680614 UpC01
F09215 200.595 35.012 1.38e-17 1.01e-17 6.59e-18 9.76 -1094.29 416704.5627376426 UpC01
F09218 200.713 34.805 1.91e-17 1.34e-17 8.86e-18 10.59 -1094.24 416685.5513307985 UpC01
F09198 200.708 34.806 1.68e-17 1.25e-17 8.16e-18 9.36 -1094.34 416723.5741444867 UpC01
F09239 200.684 34.816 1.48e-17 1.1e-17 7.25e-18 8.15 -1094.27 416696.9581749049 UpC01
F09210 200.687 34.769 1.71e-17 1.37e-17 7.2e-18 5.26 -1094.25 416689.3536121673 UpC01
F09211 200.529 34.749 1.76e-17 1.11e-17 7.49e-18 12.02 -1094.26 416693.1558935361 UpC01
F09200 200.341 34.649 1.8e-17 1.09e-17 7.99e-18 10.13 -1094.2 416670.3422053232 UpC01
