Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F00683 92.157 95.86 2.67e-17 1.62e-17 1.21e-17 6.85 -1112.07 423465.0190114068 RightD04
F00666 92.183 95.771 1.44e-17 1.28e-17 6.78e-18 10.13 -1112.25 423533.46007604565 RightD04
F00661 92.279 95.783 1.36e-17 1.03e-17 6.76e-18 9.93 -1112.09 423472.6235741445 RightD04
F00663 92.362 95.619 1.22e-17 1.05e-17 6.58e-18 9.76 -1111.96 423423.19391634985 RightD04
F00655 92.389 95.849 1.66e-17 1.58e-17 9.3e-18 14.24 -1112.01 423442.2053231939 RightD04
F00658 92.39 95.764 2.06e-17 1.22e-17 7.57e-18 7.02 -1112.02 423446.00760456274 RightD04
F00680 92.391 95.774 1.55e-17 1.08e-17 8.35e-18 9.12 -1111.92 423407.9847908746 RightD04
F00687 92.395 95.77 1.37e-17 1.34e-17 7.51e-18 9.07 -1112.06 423461.216730038 RightD04
F00690 92.396 95.754 1.58e-17 1.44e-17 9.41e-18 8.12 -1112.2 423514.4486692016 RightD04
F00670 92.398 95.767 1.42e-17 1.33e-17 8.81e-18 8.1 -1112.16 423499.23954372626 RightD04
F00656 92.398 95.767 1.79e-17 1.61e-17 7.66e-18 8.9 -1112.1 423476.4258555133 RightD04
F00685 92.402 95.767 1.47e-17 1.28e-17 8.33e-18 10.43 -1112.03 423449.80988593155 RightD04
F00668 92.409 95.634 1.82e-17 1.39e-17 5.76e-18 11.99 -1112.03 423449.80988593155 RightD04
F00671 92.412 95.804 1.68e-17 1.03e-17 9.09e-18 10.18 -1111.94 423415.5893536122 RightD04
F00694 92.422 95.809 2.16e-17 1.46e-17 9.71e-18 9.6 -1112.0 423438.4030418251 RightD04
F00662 92.43 95.707 2.38e-17 1.32e-17 7.67e-18 14.24 -1112.09 423472.6235741445 RightD04
F00664 92.459 95.748 1.84e-17 1.06e-17 7.97e-18 10.94 -1112.1 423476.4258555133 RightD04
F00667 92.464 95.782 1.92e-17 1.05e-17 7.09e-18 7.07 -1111.9 423400.38022813696 RightD04
F00688 92.486 95.755 1.13e-17 1.15e-17 7.82e-18 6.52 -1112.0 423438.4030418251 RightD04
F00693 92.551 95.778 1.66e-17 1.02e-17 1.14e-17 12.5 -1111.69 423320.53231939167 RightD04
F00691 92.717 95.831 2.09e-17 1.16e-17 7.65e-18 13.66 -1111.93 423411.7870722434 RightD04
