Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08678 237.718 135.835 1.93e-17 1.16e-17 7.2e-18 11.46 -999.45 380643.72623574146 DownA05
F08671 237.389 135.862 1.34e-17 1.28e-17 7.41e-18 11.66 -999.72 380746.38783269963 DownA05
F08693 237.282 135.957 1.78e-17 1.23e-17 8.38e-18 13.23 -999.82 380784.41064638784 DownA05
F08682 237.112 135.985 1.36e-17 1.48e-17 7.77e-18 12.0 -999.67 380727.3764258555 DownA05
F08691 237.229 135.997 2.24e-17 1.28e-17 6.84e-18 5.3 -999.54 380677.94676806085 DownA05
F08669 237.816 136.03 1.93e-17 1.43e-17 7.69e-18 10.88 -999.55 380681.74904942967 DownA05
F08697 237.054 136.032 1.97e-17 1.39e-17 8.34e-18 15.47 -999.55 380681.74904942967 DownA05
F08687 237.325 136.054 1.75e-17 1.05e-17 1.1e-17 7.45 -999.76 380761.5969581749 DownA05
F08696 237.227 136.06 1.88e-17 1.12e-17 9.18e-18 10.69 -999.64 380715.96958174906 DownA05
F08689 237.139 136.059 1.5e-17 1.31e-17 7.49e-18 7.85 -999.57 380689.35361216735 DownA05
F08686 237.161 136.061 2.02e-17 1.62e-17 1.03e-17 14.21 -999.77 380765.3992395437 DownA05
F08685 237.164 136.067 1.85e-17 1.28e-17 9.58e-18 14.86 -999.71 380742.5855513308 DownA05
F08674 237.162 136.07 1.19e-17 1.01e-17 6.47e-18 12.7 -999.78 380769.2015209126 DownA05
F08692 237.275 136.081 1.54e-17 1.21e-17 8.17e-18 8.25 -999.63 380712.16730038024 DownA05
F08695 237.135 136.082 2.21e-17 1.09e-17 8.81e-18 14.26 -999.61 380704.5627376426 DownA05
F08677 237.143 136.087 1.32e-17 1.08e-17 7.24e-18 13.86 -999.74 380753.99239543726 DownA05
F08676 237.14 136.092 2.15e-17 1.36e-17 8.21e-18 14.99 -999.7 380738.783269962 DownA05
F08684 237.225 136.1 1.69e-17 1.21e-17 8.96e-18 17.1 -999.77 380765.3992395437 DownA05
F08683 237.177 136.102 1.67e-17 1.29e-17 9.79e-18 14.37 -999.62 380708.3650190114 DownA05
F08688 237.088 136.103 1.82e-17 1.11e-17 9.69e-18 13.38 -999.67 380727.3764258555 DownA05
F08673 237.331 136.129 3.03e-17 1.81e-17 9.3e-18 12.18 -999.71 380742.5855513308 DownA05
F08694 237.038 136.113 2.13e-17 1.57e-17 7.84e-18 10.17 -999.79 380773.0038022814 DownA05
F08667 236.995 136.112 2.44e-17 1.68e-17 9.53e-18 12.43 -999.48 380655.13307984796 DownA05
F08675 237.078 136.131 2.26e-17 1.4e-17 7.59e-18 14.07 -999.53 380674.14448669204 DownA05
F08668 237.147 136.147 1.3e-17 1.31e-17 7.39e-18 13.52 -999.7 380738.783269962 DownA05
F08670 237.11 136.15 1.84e-17 1.06e-17 1.09e-17 10.55 -999.75 380757.7946768061 DownA05
F08680 237.147 136.168 2.58e-17 2.34e-17 1.25e-17 5.82 -999.59 380696.958174905 DownA05
F08679 236.995 136.181 2.13e-17 1.53e-17 9.3e-18 12.47 -999.79 380773.0038022814 DownA05
F08698 237.064 136.186 1.88e-17 1.92e-17 1.12e-17 12.98 -999.7 380738.783269962 DownA05
F08681 237.159 136.314 1.7e-17 1.04e-17 7.58e-18 9.8 -999.68 380731.1787072243 DownA05
F08672 237.263 136.339 1.64e-17 1.21e-17 8.53e-18 10.92 -999.65 380719.7718631179 DownA05
