Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07992 147.861 90.949 1.68e-16 1.4e-16 1.14e-16 35.43 -309.54 118320.53231939164 BackA04
F07987 148.391 90.743 1.65e-16 9.09e-17 7.12e-17 33.11 -309.42 118274.90494296578 BackA04
F07999 148.657 90.587 2.55e-16 1.31e-16 8.93e-17 34.61 -309.63 118354.75285171102 BackA04
F08022 148.677 90.71 2.17e-16 1.59e-16 1.05e-16 32.9 -309.46 118290.11406844105 BackA04
F07977 148.771 90.726 2.65e-16 1.52e-16 6.91e-17 38.89 -309.68 118373.76425855512 BackA04
F08014 148.942 90.053 2.15e-16 1.59e-16 9.78e-17 28.38 -309.63 118354.75285171102 BackA04
F07976 149.03 90.667 1.54e-16 1.04e-16 8e-17 31.35 -309.63 118354.75285171102 BackA04
F08012 149.032 90.8 2.41e-16 1.94e-16 1.09e-16 47.14 -309.66 118366.15969581749 BackA04
F07968 149.095 90.853 1.51e-16 1.33e-16 9.83e-17 31.66 -309.69 118377.56653992395 BackA04
F08019 149.104 90.577 1.78e-16 1.19e-16 7.93e-17 38.34 -309.61 118347.14828897337 BackA04
F07969 149.118 90.602 2.09e-16 1.02e-16 6.39e-17 36.63 -309.71 118385.17110266158 BackA04
F08008 149.132 90.479 1.57e-16 9.89e-17 9.53e-17 29.12 -309.54 118320.53231939164 BackA04
F08004 149.132 90.545 2.38e-16 1.77e-16 1.23e-16 10.75 -309.99 118491.63498098859 BackA04
F08003 149.14 90.667 1.83e-16 9.94e-17 9.32e-17 31.69 -309.64 118358.55513307983 BackA04
F08015 149.144 90.688 1.88e-16 1.22e-16 7.42e-17 47.02 -309.7 118381.36882129277 BackA04
F07996 149.148 90.434 1.66e-16 1.22e-16 8.31e-17 33.9 -309.61 118347.14828897337 BackA04
F08001 149.153 90.632 2.47e-16 1.98e-16 9.54e-17 35.35 -309.67 118369.9619771863 BackA04
F07982 149.156 91.06 1.71e-16 1.29e-16 8.41e-17 45.47 -309.67 118369.9619771863 BackA04
F07994 149.159 90.592 2.48e-16 2.03e-16 1.19e-16 41.72 -309.66 118366.15969581749 BackA04
F08018 149.169 90.631 1.76e-16 1.12e-16 9.91e-17 32.8 -309.78 118411.78707224333 BackA04
F07988 149.169 90.678 1.49e-16 6.65e-17 6.42e-17 26.08 -309.5 118305.32319391634 BackA04
F08016 149.179 90.721 1.86e-16 1.47e-16 6.95e-17 29.26 -309.68 118373.76425855512 BackA04
F08009 149.182 90.41 2.59e-16 1.36e-16 1.42e-16 48.58 -309.77 118407.98479087451 BackA04
F08000 149.185 90.698 2.19e-16 1.95e-16 9.37e-17 22.19 -309.6 118343.34600760456 BackA04
F07979 149.187 90.356 1.41e-16 1.1e-16 7.81e-17 29.6 -309.68 118373.76425855512 BackA04
F08013 149.192 90.71 2.73e-16 1.41e-16 9.59e-17 29.91 -309.82 118426.99619771862 BackA04
F08021 149.193 90.6 1.3e-16 1.15e-16 7.48e-17 41.69 -309.82 118426.99619771862 BackA04
F08011 149.2 90.689 2.27e-16 1.37e-16 9.2e-17 28.64 -309.72 118388.97338403043 BackA04
F07984 149.203 90.658 2.55e-16 1.46e-16 1.01e-16 34.82 -309.6 118343.34600760456 BackA04
F07972 149.207 90.798 1.44e-16 1.14e-16 6.42e-17 24.27 -309.65 118362.35741444865 BackA04
F07991 149.217 90.646 1.27e-16 6.87e-17 6.05e-17 23.64 -309.67 118369.9619771863 BackA04
F07975 149.217 90.536 1.47e-16 1.34e-16 9.15e-17 38.93 -309.55 118324.33460076046 BackA04
F07998 149.239 90.779 1.84e-16 1.43e-16 1.03e-16 28.47 -309.72 118388.97338403043 BackA04
F07981 149.257 90.762 2.06e-16 1.58e-16 9.03e-17 23.2 -309.61 118347.14828897337 BackA04
F07978 149.264 90.41 2.81e-16 1.27e-16 1.34e-16 39.96 -309.62 118350.9505703422 BackA04
F07970 149.267 90.34 2.2e-16 1.19e-16 9.27e-17 28.82 -309.77 118407.98479087451 BackA04
