Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F09869 4.206 106.858 7.91e-17 5.61e-17 4.56e-17 17.95 -559.58 213392.77566539927 FrontD05
F09890 4.328 107.009 8.19e-17 5.26e-17 3.23e-17 18.64 -559.56 213385.17110266158 FrontD05
F09888 4.357 106.588 7.02e-17 3.8e-17 2.13e-17 17.95 -559.74 213453.6121673004 FrontD05
F09877 4.436 107.035 7.1e-17 3.19e-17 2.71e-17 15.55 -559.48 213354.75285171106 FrontD05
F09882 4.463 106.938 7.19e-17 5.35e-17 3.31e-17 26.5 -559.62 213407.98479087453 FrontD05
F09881 4.485 106.902 5.9e-17 6.21e-17 3.74e-17 26.35 -559.56 213385.17110266158 FrontD05
F09904 4.499 106.879 4.82e-17 4.44e-17 3.01e-17 25.4 -559.67 213426.99619771863 FrontD05
F09875 4.504 106.804 4.72e-17 4.7e-17 2.74e-17 18.55 -559.71 213442.20532319395 FrontD05
F09868 4.518 106.774 4.72e-17 3.78e-17 3.04e-17 23.05 -559.55 213381.36882129277 FrontD05
F09866 4.525 106.625 6.75e-17 5.31e-17 2.38e-17 26.69 -559.44 213339.54372623577 FrontD05
F09896 4.531 106.86 3.72e-17 3.58e-17 2.03e-17 21.44 -559.84 213491.63498098863 FrontD05
F09873 4.537 106.837 7.95e-17 6.44e-17 3.36e-17 20.51 -559.48 213354.75285171106 FrontD05
F09903 4.552 106.969 4.4e-17 3.4e-17 2.03e-17 15.1 -559.31 213290.11406844106 FrontD05
F09894 4.553 106.896 6.17e-17 3.06e-17 3.14e-17 26.04 -559.6 213400.3802281369 FrontD05
F09900 4.556 107.066 5.82e-17 3.49e-17 2.35e-17 27.31 -559.66 213423.19391634982 FrontD05
F09899 4.566 106.912 7.83e-17 5.28e-17 3.06e-17 11.64 -559.69 213434.60076045632 FrontD05
F09892 4.566 106.885 6.58e-17 4.32e-17 2.97e-17 21.58 -559.51 213366.1596958175 FrontD05
F09871 4.566 106.645 5.87e-17 4.65e-17 2.85e-17 22.62 -559.62 213407.98479087453 FrontD05
F09884 4.57 106.883 6.05e-17 5.3e-17 3.35e-17 24.96 -559.45 213343.3460076046 FrontD05
F09870 4.57 106.888 6.55e-17 3.56e-17 3.15e-17 9.9 -559.74 213453.6121673004 FrontD05
F09893 4.573 106.893 6.48e-17 5.49e-17 3.07e-17 18.98 -559.57 213388.97338403045 FrontD05
F09889 4.574 106.894 5.07e-17 2.63e-17 2.12e-17 18.19 -559.52 213369.96197718632 FrontD05
F09891 4.575 106.888 8.25e-17 6.5e-17 5.32e-17 20.28 -559.75 213457.4144486692 FrontD05
F09872 4.586 106.791 6.69e-17 3.41e-17 3.33e-17 26.83 -559.59 213396.57794676808 FrontD05
F09898 4.592 106.866 5.77e-17 3.07e-17 2.61e-17 20.16 -559.54 213377.56653992395 FrontD05
F09878 4.597 106.539 8.42e-17 4.47e-17 4.67e-17 23.9 -559.73 213449.80988593158 FrontD05
F09897 4.609 106.889 6.79e-17 4.51e-17 2.85e-17 14.46 -559.73 213449.80988593158 FrontD05
F09901 4.61 106.858 6.18e-17 4.82e-17 3.1e-17 17.47 -559.48 213354.75285171106 FrontD05
F09879 4.615 106.886 8.44e-17 3.58e-17 2.51e-17 24.32 -559.54 213377.56653992395 FrontD05
F09863 4.626 106.895 5.21e-17 3.84e-17 1.93e-17 11.54 -559.76 213461.21673003802 FrontD05
F09864 4.63 106.793 7.8e-17 3.62e-17 3.73e-17 22.11 -559.7 213438.40304182514 FrontD05
F09883 4.644 106.888 5.43e-17 5.01e-17 1.94e-17 13.32 -559.44 213339.54372623577 FrontD05
F09865 4.69 106.863 4.29e-17 3.96e-17 3.12e-17 16.67 -559.63 213411.78707224337 FrontD05
F09895 4.711 107.159 5.92e-17 4.06e-17 2.43e-17 18.93 -559.46 213347.1482889734 FrontD05
F09874 4.711 106.869 5.33e-17 3.83e-17 3.43e-17 18.97 -559.46 213347.1482889734 FrontD05
F09885 4.736 106.863 7.68e-17 3.57e-17 2.67e-17 20.02 -559.58 213392.77566539927 FrontD05
F09902 4.74 106.786 4.88e-17 4.11e-17 2.49e-17 20.44 -559.66 213423.19391634982 FrontD05
F09880 4.742 106.819 4.93e-17 3e-17 3.63e-17 16.12 -559.66 213423.19391634982 FrontD05
F09887 4.792 106.947 4.57e-17 3.28e-17 1.73e-17 16.17 -559.61 213404.1825095057 FrontD05
F09905 4.805 107.018 7.19e-17 5.72e-17 2.66e-17 20.46 -559.42 213331.9391634981 FrontD05
F09876 4.833 107.398 5.2e-17 3.36e-17 3e-17 16.5 -559.64 213415.5893536122 FrontD05
F09886 4.96 107.083 4.83e-17 3.32e-17 2.31e-17 13.51 -559.38 213316.73003802283 FrontD05
F09867 5.032 106.854 4.37e-17 3.36e-17 2.88e-17 13.75 -559.4 213324.33460076046 FrontD05
