Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F08626 138.56 102.549 1.51e-17 1.05e-17 7.4e-18 9.44 -1093.17 416278.70722433465 BackA04
F08627 138.638 102.292 1.65e-17 1.14e-17 6.82e-18 12.91 -1093.03 416225.4752851711 BackA04
F08637 138.642 102.317 1.81e-17 1.13e-17 7.93e-18 7.58 -1092.97 416202.6615969582 BackA04
F08638 138.644 102.355 1.7e-17 1.03e-17 6.44e-18 6.52 -1092.89 416172.24334600766 BackA04
F08617 138.647 102.282 2.06e-17 1.07e-17 7.28e-18 13.8 -1093.21 416293.9163498099 BackA04
F08621 138.666 102.279 1.77e-17 1.24e-17 8.03e-18 11.15 -1093.11 416255.89353612164 BackA04
F08628 138.676 102.282 1.89e-17 1.01e-17 5.95e-18 15.15 -1092.97 416202.6615969582 BackA04
F08619 138.68 102.299 2.56e-17 1.47e-17 1.01e-17 7.15 -1093.12 416259.69581749046 BackA04
F08605 138.689 102.261 2.06e-17 1.03e-17 7.44e-18 12.97 -1093.08 416244.4866920152 BackA04
F08641 138.69 102.31 1.55e-17 1.32e-17 9.73e-18 15.73 -1093.11 416255.89353612164 BackA04
F08634 138.693 102.34 1.47e-17 1.15e-17 7.89e-18 12.87 -1093.17 416278.70722433465 BackA04
F08646 138.695 102.318 1.93e-17 1.03e-17 7.95e-18 13.37 -1093.16 416274.90494296583 BackA04
F08597 138.698 102.319 1.7e-17 1.19e-17 7.06e-18 5.19 -1093.12 416259.69581749046 BackA04
F08611 138.703 102.337 1.64e-17 1.02e-17 6.66e-18 7.11 -1093.23 416301.52091254754 BackA04
F08630 138.706 102.281 1.81e-17 1.02e-17 7.07e-18 10.05 -1092.89 416172.24334600766 BackA04
F08600 138.708 102.489 2.39e-17 1.25e-17 8.74e-18 8.77 -1092.99 416210.26615969586 BackA04
F08644 138.711 102.329 1.61e-17 1.1e-17 9.21e-18 7.66 -1093.03 416225.4752851711 BackA04
F08610 138.712 102.22 1.79e-17 1.45e-17 7.94e-18 7.52 -1093.17 416278.70722433465 BackA04
F08635 138.713 102.322 1.93e-17 1.14e-17 8.86e-18 10.73 -1093.07 416240.6844106464 BackA04
F08629 138.713 102.319 2.24e-17 1.26e-17 8.07e-18 10.5 -1093.11 416255.89353612164 BackA04
F08614 138.714 102.297 1.71e-17 1.21e-17 1.03e-17 9.43 -1093.32 416335.74144486693 BackA04
F08607 138.714 102.335 2.01e-17 1.71e-17 9.13e-18 7.69 -1093.13 416263.4980988594 BackA04
F08620 138.714 102.347 1.73e-17 1.05e-17 8.48e-18 13.61 -1092.97 416202.6615969582 BackA04
F08601 138.715 102.346 1.38e-17 1.36e-17 7.95e-18 7.21 -1093.1 416252.0912547528 BackA04
F08606 138.721 102.32 1.27e-17 1.08e-17 7.27e-18 13.31 -1093.05 416233.07984790875 BackA04
F08645 138.729 101.881 2.2e-17 1.5e-17 1.17e-17 12.49 -1093.04 416229.27756653994 BackA04
F08642 138.729 102.343 1.98e-17 1.82e-17 7.82e-18 10.95 -1093.12 416259.69581749046 BackA04
F08636 138.73 102.2 2.12e-17 1.75e-17 1.05e-17 9.27 -1093.24 416305.32319391635 BackA04
F08608 138.732 102.296 2.19e-17 1.32e-17 9.16e-18 13.72 -1093.08 416244.4866920152 BackA04
F08603 138.732 102.317 1.87e-17 1.24e-17 8.55e-18 9.01 -1093.09 416248.288973384 BackA04
F08596 138.732 102.318 1.88e-17 1.17e-17 7.96e-18 12.82 -1093.17 416278.70722433465 BackA04
F08633 138.733 102.343 1.66e-17 1.23e-17 7.34e-18 9.76 -1093.25 416309.12547528517 BackA04
F08618 138.739 102.345 1.22e-17 1.09e-17 6.9e-18 6.77 -1092.95 416195.05703422055 BackA04
F08625 138.741 102.207 1.4e-17 1.1e-17 6.35e-18 7.47 -1093.07 416240.6844106464 BackA04
F08609 138.748 102.35 1.18e-17 1.01e-17 5.92e-18 10.58 -1093.01 416217.8707224335 BackA04
F08640 138.756 102.313 1.88e-17 1.23e-17 7.23e-18 8.1 -1093.27 416316.7300380228 BackA04
F08613 138.781 102.334 1.61e-17 1.09e-17 6.77e-18 11.19 -1092.97 416202.6615969582 BackA04
F08623 138.812 102.215 1.67e-17 1e-17 6.32e-18 11.04 -1093.22 416297.7186311787 BackA04
F08602 138.814 102.273 1.63e-17 1.11e-17 8.42e-18 9.99 -1093.09 416248.288973384 BackA04
F08643 138.897 101.961 1.89e-17 1.21e-17 1.02e-17 13.96 -1093.01 416217.8707224335 BackA04
F08599 138.969 102.44 1.67e-17 1.4e-17 8.37e-18 13.14 -1093.1 416252.0912547528 BackA04
