Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F07882 0.847 162.273 3.29e-17 1.99e-17 1.13e-17 23.22 -872.09 332217.8707224335 DownD02
F07891 0.938 162.462 1.82e-17 1.07e-17 1.01e-17 16.27 -872.22 332267.30038022815 DownD02
F07874 1.028 162.441 3.63e-17 2.27e-17 1.51e-17 17.09 -872.17 332248.288973384 DownD02
F07867 1.04 162.371 3.56e-17 2.2e-17 1.12e-17 15.38 -872.2 332259.6958174905 DownD02
F07902 1.092 162.43 3.41e-17 2.32e-17 1.37e-17 15.91 -872.4 332335.74144486693 DownD02
F07901 1.134 162.464 2.94e-17 2.03e-17 1.37e-17 11.69 -872.28 332290.1140684411 DownD02
F07894 1.152 162.487 2.73e-17 2e-17 1.42e-17 8.11 -872.23 332271.10266159696 DownD02
F07862 1.173 162.463 2.19e-17 1.76e-17 1.31e-17 15.61 -872.31 332301.52091254754 DownD02
F07883 1.193 162.47 2.35e-17 1.81e-17 1.14e-17 15.85 -872.24 332274.9049429658 DownD02
F07888 1.185 162.347 3.75e-17 2.09e-17 1.55e-17 14.56 -872.17 332248.288973384 DownD02
F07885 1.194 162.435 2.04e-17 1.17e-17 1.03e-17 12.64 -872.33 332309.1254752852 DownD02
F07869 1.203 162.333 2.79e-17 1.91e-17 1.39e-17 12.38 -871.92 332153.2319391635 DownD02
F07903 1.247 162.442 2.97e-17 1.78e-17 1.29e-17 12.75 -872.33 332309.1254752852 DownD02
F07860 1.254 162.266 2.99e-17 1.92e-17 1.4e-17 14.5 -872.14 332236.88212927757 DownD02
F07871 1.269 162.431 2.48e-17 1.53e-17 1.15e-17 21.08 -872.38 332328.1368821293 DownD02
F07889 1.265 162.376 3.09e-17 2.05e-17 1.56e-17 14.1 -872.09 332217.8707224335 DownD02
F07873 1.268 162.38 2.63e-17 1.85e-17 1.33e-17 10.03 -872.24 332274.9049429658 DownD02
F07884 1.285 162.38 1.76e-17 1.61e-17 1.06e-17 11.58 -872.08 332214.0684410647 DownD02
F07866 1.284 162.369 3.35e-17 2.13e-17 1.38e-17 7.73 -872.3 332297.7186311787 DownD02
F07875 1.294 162.471 2.3e-17 1.84e-17 1.27e-17 12.52 -872.29 332293.9163498099 DownD02
F07893 1.292 162.396 2.07e-17 1.55e-17 9.97e-18 12.12 -872.39 332331.9391634981 DownD02
F07899 1.318 162.393 2.3e-17 1.68e-17 1.33e-17 20.16 -872.23 332271.10266159696 DownD02
F07861 1.327 162.379 2.25e-17 1.36e-17 1.13e-17 13.93 -872.33 332309.1254752852 DownD02
F07897 1.34 162.382 3.23e-17 1.91e-17 1.4e-17 15.83 -872.23 332271.10266159696 DownD02
F07895 1.352 162.365 2.24e-17 1.63e-17 1.02e-17 14.25 -872.11 332225.4752851711 DownD02
F07879 1.354 162.402 3.32e-17 2.44e-17 1.55e-17 11.11 -872.33 332309.1254752852 DownD02
F07864 1.362 162.411 2.53e-17 1.65e-17 9.84e-18 11.34 -872.25 332278.7072243346 DownD02
F07900 1.358 162.361 2.22e-17 1.89e-17 1.04e-17 13.11 -872.26 332282.50950570346 DownD02
F07863 1.363 162.344 3.04e-17 1.65e-17 1.26e-17 22.0 -872.21 332263.49809885933 DownD02
F07896 1.385 162.37 2.69e-17 1.88e-17 1.01e-17 16.08 -872.22 332267.30038022815 DownD02
F07880 1.421 162.178 2.31e-17 1.57e-17 1.06e-17 13.85 -872.24 332274.9049429658 DownD02
F07887 1.447 162.452 2.86e-17 1.84e-17 1.34e-17 13.07 -872.28 332290.1140684411 DownD02
F07865 1.455 162.24 2.48e-17 1.36e-17 1.11e-17 9.31 -872.1 332221.6730038023 DownD02
F07877 1.483 162.224 3.78e-17 2.27e-17 1.87e-17 11.32 -872.23 332271.10266159696 DownD02
F07886 1.515 162.332 2.09e-17 1.66e-17 1.01e-17 8.8 -872.21 332263.49809885933 DownD02
F07881 1.526 162.39 3.52e-17 2.45e-17 1.29e-17 14.8 -872.16 332244.4866920152 DownD02
