Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F11057 281.325 163.142 2.61e-17 1.93e-17 9.61e-18 10.03 -901.97 343579.0874524715 DownB03
F11045 282.225 163.135 2.28e-17 1.98e-17 1.1e-17 10.79 -901.92 343560.07604562736 DownB03
F11035 281.895 163.155 1.62e-17 1.37e-17 8.05e-18 13.55 -901.95 343571.48288973386 DownB03
F11036 281.244 163.191 2.8e-17 2.18e-17 1.14e-17 13.16 -902.03 343601.90114068444 DownB03
F11053 281.847 163.16 2.48e-17 1.36e-17 9.4e-18 6.23 -901.9 343552.4714828897 DownB03
F11056 281.356 163.188 2.58e-17 2e-17 1.01e-17 11.06 -902.12 343636.1216730038 DownB03
F11033 282.067 163.155 2.11e-17 1.79e-17 1.01e-17 15.01 -901.95 343571.48288973386 DownB03
F11046 281.895 163.199 2.91e-17 1.83e-17 1.17e-17 11.28 -902.05 343609.50570342207 DownB03
F11042 282.038 163.201 1.63e-17 1.12e-17 8.39e-18 12.8 -902.07 343617.11026615975 DownB03
F11038 281.946 163.208 2.34e-17 1.34e-17 8.23e-18 9.4 -902.0 343590.494296578 DownB03
F11051 281.734 163.23 3.38e-17 2.15e-17 1.22e-17 9.62 -902.02 343598.0988593156 DownB03
F11043 282.084 163.211 2.77e-17 1.79e-17 1.13e-17 12.79 -901.95 343571.48288973386 DownB03
F11039 281.863 163.226 2.01e-17 1.72e-17 8.69e-18 8.23 -901.95 343571.48288973386 DownB03
F11040 281.91 163.225 2.88e-17 1.94e-17 1.08e-17 9.11 -901.9 343552.4714828897 DownB03
F11048 281.907 163.23 2.35e-17 2.13e-17 1.13e-17 12.67 -901.91 343556.27376425854 DownB03
F11050 282.04 163.236 2.65e-17 2.24e-17 9.98e-18 12.6 -902.01 343594.2965779468 DownB03
F11054 280.488 163.32 3.17e-17 2.17e-17 1.27e-17 13.19 -902.04 343605.70342205325 DownB03
F11055 281.952 163.249 2.83e-17 1.89e-17 1.35e-17 7.18 -901.88 343544.8669201521 DownB03
F11047 282.127 163.266 2.13e-17 1.69e-17 9.82e-18 17.46 -902.09 343624.7148288974 DownB03
F11037 281.972 163.358 2.45e-17 1.5e-17 9.79e-18 11.76 -902.2 343666.5399239544 DownB03
F11052 281.394 163.395 2.6e-17 1.92e-17 1.26e-17 17.45 -901.88 343544.8669201521 DownB03
F11034 282.775 163.344 2.2e-17 1.45e-17 9.23e-18 11.58 -901.94 343567.68060836504 DownB03
F11049 282.135 163.417 2.88e-17 1.73e-17 9.88e-18 5.57 -902.06 343613.3079847909 DownB03
F11058 282.327 163.449 2.78e-17 2.15e-17 1.75e-17 14.17 -902.21 343670.3422053232 DownB03
F11044 283.356 163.515 2.32e-17 1.56e-17 1.39e-17 10.62 -902.06 343613.3079847909 DownB03
F11041 280.045 163.818 2.72e-17 2.2e-17 1.37e-17 12.12 -901.86 343537.26235741447 DownB03
