Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F10856 212.419 100.71 1.72e-17 1.03e-17 7.92e-18 14.62 -1090.62 415309.12547528517 BackF04
F10867 212.422 100.613 1.33e-17 1.3e-17 1.05e-17 12.05 -1090.66 415324.3346007605 BackF04
F10864 212.477 100.519 1.65e-17 1.25e-17 7.13e-18 9.15 -1090.65 415320.53231939167 BackF04
F10860 212.483 100.758 1.83e-17 1.45e-17 6.33e-18 12.38 -1090.53 415274.9049429658 BackF04
F10857 212.509 100.791 1.67e-17 1.82e-17 7.58e-18 13.74 -1090.74 415354.75285171106 BackF04
F10869 212.518 100.872 2.1e-17 1.63e-17 9.58e-18 8.41 -1090.72 415347.14828897343 BackF04
F10858 212.519 100.85 1.91e-17 1.49e-17 1.01e-17 13.4 -1090.5 415263.49809885933 BackF04
F10861 212.52 100.793 1.29e-17 1.06e-17 9.04e-18 10.6 -1090.62 415309.12547528517 BackF04
F10865 212.525 100.808 1.53e-17 1.37e-17 9.08e-18 10.78 -1090.56 415286.3117870722 BackF04
F10862 212.531 100.856 1.42e-17 1.13e-17 4.85e-18 13.7 -1090.58 415293.91634980985 BackF04
F10863 212.824 100.739 2.54e-17 1.16e-17 1.07e-17 13.98 -1090.72 415347.14828897343 BackF04
