Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03999 296.698 117.271 1.85e-16 9.04e-17 6.23e-17 43.46 -352.32 134586.69201520912 LeftE05
F04009 297.138 117.944 1.46e-16 1.23e-16 6.47e-17 43.7 -352.27 134567.68060836502 LeftE05
F03968 297.15 117.865 1.57e-16 1.05e-16 7.75e-17 24.33 -352.31 134582.8897338403 LeftE05
F03993 297.157 117.758 1.09e-16 6.59e-17 5.79e-17 33.56 -352.19 134537.26235741444 LeftE05
F03977 297.21 117.821 1.24e-16 7.83e-17 5.35e-17 39.83 -352.3 134579.0874524715 LeftE05
F03960 297.25 118.396 1.92e-16 1.07e-16 6.61e-17 32.82 -352.31 134582.8897338403 LeftE05
F03955 297.325 117.856 1.65e-16 1.24e-16 6e-17 40.05 -352.33 134590.49429657793 LeftE05
F04002 297.349 118.24 1.08e-16 8.35e-17 7.02e-17 31.08 -352.41 134620.9125475285 LeftE05
F03974 297.351 117.794 1.65e-16 1.29e-16 6.82e-17 39.19 -352.3 134579.0874524715 LeftE05
F03994 297.363 117.365 1.94e-16 1.1e-16 5.04e-17 32.12 -352.21 134544.86692015207 LeftE05
F03962 297.375 117.54 1.87e-16 1.09e-16 7.84e-17 27.41 -352.06 134487.83269961976 LeftE05
F04005 297.382 118.086 2.98e-16 1.5e-16 9.8e-17 37.54 -352.3 134579.0874524715 LeftE05
F03969 297.409 117.245 1.41e-16 1.22e-16 6.26e-17 34.15 -352.21 134544.86692015207 LeftE05
F03987 297.412 117.416 1.87e-16 1.35e-16 9.55e-17 28.67 -352.3 134579.0874524715 LeftE05
F04011 297.413 117.841 1.47e-16 1.32e-16 9.58e-17 26.68 -352.08 134495.4372623574 LeftE05
F03971 297.418 118.674 1.4e-16 1.06e-16 5.34e-17 33.87 -352.25 134560.07604562736 LeftE05
F03988 297.419 117.448 1.98e-16 1.36e-16 8.48e-17 35.06 -352.07 134491.63498098857 LeftE05
F03992 297.431 117.899 1.42e-16 8.8e-17 6.95e-17 36.11 -352.19 134537.26235741444 LeftE05
F03978 297.434 117.814 1.21e-16 7.85e-17 6.19e-17 38.55 -352.24 134556.27376425854 LeftE05
F03980 297.436 118.153 2.02e-16 1.26e-16 5.49e-17 26.31 -352.25 134560.07604562736 LeftE05
F03964 297.446 117.885 1.22e-16 1.2e-16 6.77e-17 28.17 -352.3 134579.0874524715 LeftE05
F03973 297.446 117.937 1.68e-16 1.16e-16 5.44e-17 31.45 -352.34 134594.29657794675 LeftE05
F04001 297.456 117.949 7.95e-17 9.64e-17 4.58e-17 21.51 -352.11 134506.84410646386 LeftE05
F03970 297.456 117.801 1.56e-16 8.81e-17 6.8e-17 32.12 -352.22 134548.6692015209 LeftE05
F04004 297.467 118.021 1.65e-16 1.02e-16 5.43e-17 28.43 -352.16 134525.855513308 LeftE05
F03959 297.47 118.424 1.31e-16 9.85e-17 7.5e-17 35.47 -352.21 134544.86692015207 LeftE05
F03982 297.475 117.912 1.34e-16 7.4e-17 5.81e-17 45.05 -352.38 134609.50570342204 LeftE05
F03966 297.476 117.925 2.45e-16 1.47e-16 9.25e-17 36.91 -352.27 134567.68060836502 LeftE05
F03998 297.481 117.88 1.29e-16 1.12e-16 8.7e-17 37.7 -352.2 134541.06463878325 LeftE05
F03996 297.483 117.981 2.14e-16 1.1e-16 1.21e-16 21.15 -352.26 134563.87832699617 LeftE05
F04007 297.486 117.75 2.97e-16 1.4e-16 1.11e-16 24.24 -352.14 134518.25095057033 LeftE05
F04000 297.488 117.812 2.96e-16 1.34e-16 1.18e-16 51.55 -352.18 134533.46007604562 LeftE05
F03981 297.491 117.885 2.9e-16 1.04e-16 8.98e-17 19.46 -352.22 134548.6692015209 LeftE05
F03986 297.491 117.907 1.33e-16 1.52e-16 8.25e-17 38.04 -352.12 134510.6463878327 LeftE05
F04010 297.492 117.919 1.44e-16 7.23e-17 4.54e-17 28.2 -352.08 134495.4372623574 LeftE05
F04008 297.494 117.846 2.23e-16 1.21e-16 9.58e-17 48.12 -352.22 134548.6692015209 LeftE05
F03965 297.497 118.042 1.34e-16 7.92e-17 9.69e-17 31.24 -352.32 134586.69201520912 LeftE05
F03951 297.497 117.89 2.35e-16 1.77e-16 1.11e-16 36.24 -352.2 134541.06463878325 LeftE05
F04003 297.509 117.907 1.83e-16 9.81e-17 8.4e-17 36.14 -352.17 134529.6577946768 LeftE05
F03953 297.513 117.926 1.04e-16 1.17e-16 7.28e-17 37.49 -352.26 134563.87832699617 LeftE05
F03948 297.518 117.905 1.74e-16 1.21e-16 4.88e-17 27.12 -352.25 134560.07604562736 LeftE05
F03957 297.521 117.935 1.48e-16 8.77e-17 5.4e-17 42.02 -352.23 134552.47148288973 LeftE05
F03963 297.524 117.922 1.25e-16 9.29e-17 8.7e-17 34.1 -352.29 134575.28517110267 LeftE05
F03967 297.527 117.902 1.38e-16 1.02e-16 6.4e-17 27.15 -352.2 134541.06463878325 LeftE05
F03975 297.531 117.935 2.13e-16 1.43e-16 1.11e-16 46.02 -352.34 134594.29657794675 LeftE05
F03958 297.537 117.948 1.25e-16 1.06e-16 8.9e-17 28.14 -352.2 134541.06463878325 LeftE05
F03990 297.55 117.948 1.26e-16 1.02e-16 5.4e-17 37.29 -352.28 134571.48288973383 LeftE05
F03984 297.553 117.75 1.73e-16 1.15e-16 5.07e-17 30.46 -352.15 134522.05323193915 LeftE05
F03983 297.554 118.021 1.72e-16 1.39e-16 6.79e-17 25.98 -352.08 134495.4372623574 LeftE05
F04006 297.557 117.907 1.31e-16 8.26e-17 4.55e-17 34.48 -352.23 134552.47148288973 LeftE05
F03947 297.561 117.888 2.32e-16 8.47e-17 7.7e-17 11.4 -352.27 134567.68060836502 LeftE05
F03949 297.571 117.846 1.95e-16 1.11e-16 8.62e-17 35.5 -352.27 134567.68060836502 LeftE05
F04012 297.597 117.985 1.52e-16 1.41e-16 7.24e-17 33.57 -352.2 134541.06463878325 LeftE05
F03979 297.598 117.028 1.34e-16 1.24e-16 6.31e-17 39.58 -352.14 134518.25095057033 LeftE05
F03954 297.607 117.943 1.42e-16 1.04e-16 5.28e-17 26.62 -352.3 134579.0874524715 LeftE05
F03995 297.631 117.926 1.39e-16 9.59e-17 9.42e-17 20.05 -352.14 134518.25095057033 LeftE05
F03952 297.649 117.851 1.81e-16 1.36e-16 6.91e-17 24.43 -352.3 134579.0874524715 LeftE05
F03997 297.733 117.97 1.73e-16 7.41e-17 7.58e-17 39.03 -352.18 134533.46007604562 LeftE05
F03989 297.785 117.741 1.59e-16 1.37e-16 6.93e-17 17.39 -352.33 134590.49429657793 LeftE05
F03961 297.824 118.236 1.6e-16 1.11e-16 7.1e-17 25.85 -352.11 134506.84410646386 LeftE05
F03956 297.905 117.773 1.43e-16 9.97e-17 6.8e-17 28.48 -352.38 134609.50570342204 LeftE05
F03985 297.944 118.65 1.69e-16 1.14e-16 7.24e-17 55.43 -352.17 134529.6577946768 LeftE05
F03972 297.988 118.392 1.75e-16 9.64e-17 5.64e-17 22.05 -352.17 134529.6577946768 LeftE05
F03950 297.997 117.76 1.74e-16 1.09e-16 8.71e-17 31.72 -352.14 134518.25095057033 LeftE05
F03976 298.169 119.488 1.64e-16 1.34e-16 5.25e-17 35.36 -352.06 134487.83269961976 LeftE05
F03991 298.625 118.531 1.23e-16 1.02e-16 7.22e-17 22.65 -352.29 134575.28517110267 LeftE05
