Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06495 182.566 109.018 1.31e-17 1.25e-17 7.39e-18 10.75 -909.14 346305.32319391635 BackD05
F06500 182.583 109.089 3.61e-17 2.81e-17 1.22e-17 12.07 -908.94 346229.27756653994 BackD05
F06503 182.607 109.059 1.84e-17 1.68e-17 9.11e-18 10.87 -909.22 346335.74144486693 BackD05
F06488 182.717 108.943 2.48e-17 2.49e-17 1.42e-17 7.63 -908.92 346221.6730038023 BackD05
F06502 182.757 108.744 2.38e-17 1.67e-17 1.08e-17 9.11 -909.16 346312.927756654 BackD05
F06494 182.77 108.924 2.93e-17 1.95e-17 1.33e-17 13.21 -909.07 346278.70722433465 BackD05
F06485 182.78 108.963 2.03e-17 1.65e-17 1.33e-17 10.95 -909.24 346343.34600760456 BackD05
F06478 182.803 108.86 1.72e-17 1.37e-17 8.77e-18 9.03 -909.24 346343.34600760456 BackD05
F06471 182.81 108.845 3.31e-17 2e-17 1.14e-17 8.58 -909.09 346286.3117870723 BackD05
F06483 182.814 108.641 1.94e-17 1.23e-17 7.69e-18 10.63 -909.26 346350.95057034225 BackD05
F06497 182.817 108.818 2.15e-17 1.83e-17 1.08e-17 16.06 -909.1 346290.1140684411 BackD05
F06491 182.821 108.915 2.53e-17 1.33e-17 1.13e-17 11.63 -909.18 346320.5323193916 BackD05
F06481 182.828 108.881 3.1e-17 1.74e-17 1.21e-17 8.07 -909.17 346316.7300380228 BackD05
F06489 182.835 108.894 2.92e-17 2.22e-17 1.64e-17 14.83 -908.93 346225.4752851711 BackD05
F06496 182.841 108.865 2.9e-17 1.47e-17 9.69e-18 10.44 -908.96 346236.88212927757 BackD05
F06484 182.855 108.872 3.29e-17 2.89e-17 1.42e-17 12.02 -908.89 346210.2661596958 BackD05
F06473 182.856 108.879 2.47e-17 1.38e-17 1.41e-17 11.17 -908.97 346240.68441064644 BackD05
F06472 182.857 108.891 4.45e-17 2.04e-17 1.42e-17 13.15 -909.04 346267.30038022815 BackD05
F06498 182.857 108.972 2.97e-17 2.12e-17 1.61e-17 12.61 -909.07 346278.70722433465 BackD05
F06475 182.863 108.887 2.6e-17 1.35e-17 1.29e-17 13.82 -908.98 346244.48669201526 BackD05
F06482 182.867 108.876 1.7e-17 1.41e-17 7.45e-18 10.73 -909.15 346309.12547528517 BackD05
F06504 182.868 108.874 2.02e-17 1.47e-17 1.07e-17 16.53 -908.89 346210.2661596958 BackD05
F06487 182.871 108.923 2.29e-17 1.58e-17 9.15e-18 12.15 -908.93 346225.4752851711 BackD05
F06486 182.878 108.961 3.33e-17 2.44e-17 1.07e-17 11.8 -908.98 346244.48669201526 BackD05
F06470 182.879 108.924 3.2e-17 2.35e-17 1.1e-17 8.39 -909.12 346297.7186311787 BackD05
F06493 182.9 108.816 2.17e-17 1.2e-17 9.42e-18 13.16 -909.11 346293.9163498099 BackD05
F06474 182.902 109.02 3.8e-17 2.25e-17 2.06e-17 15.98 -909.19 346324.3346007605 BackD05
F06479 182.905 108.996 2.13e-17 1.63e-17 1.24e-17 9.89 -909.12 346297.7186311787 BackD05
F06476 182.943 108.816 2e-17 1.7e-17 1.05e-17 6.54 -909.13 346301.52091254754 BackD05
F06480 182.947 108.898 2.91e-17 2.27e-17 1.58e-17 11.71 -909.06 346274.9049429658 BackD05
F06490 182.955 109.021 1.75e-17 1.66e-17 8.59e-18 10.46 -909.11 346293.9163498099 BackD05
F06499 182.983 108.774 2.2e-17 1.09e-17 9.33e-18 8.58 -908.99 346248.2889733841 BackD05
F06501 183.075 109.01 1.96e-17 1.67e-17 7.61e-18 8.53 -909.14 346305.32319391635 BackD05
F06477 183.108 108.946 2.63e-17 1.66e-17 7.77e-18 9.91 -909.2 346328.1368821293 BackD05
F06492 183.179 108.832 3.13e-17 1.93e-17 1.85e-17 18.8 -909.09 346286.3117870723 BackD05
