Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F03274 127.797 100.707 8.51e-17 7.56e-17 4.31e-17 20.89 -464.06 177073.38403041824 RightF04
F03280 127.911 100.807 1.15e-16 4.37e-17 3.7e-17 20.97 -464.1 177088.59315589353 RightF04
F03284 127.975 100.507 1.34e-16 7.57e-17 3.61e-17 30.75 -464.1 177088.59315589353 RightF04
F03282 127.993 100.933 8.61e-17 4.29e-17 3.8e-17 21.44 -464.3 177164.63878326997 RightF04
F03283 128.019 100.84 9.49e-17 6.47e-17 5.35e-17 26.98 -464.04 177065.7794676806 RightF04
F03281 128.054 100.914 9.19e-17 4.78e-17 3.25e-17 26.33 -464.19 177122.81368821292 RightF04
F03273 128.055 100.443 8.67e-17 5.73e-17 3.84e-17 23.92 -464.19 177122.81368821292 RightF04
F03278 128.07 100.902 7.3e-17 6.11e-17 3.31e-17 35.2 -464.09 177084.7908745247 RightF04
F03277 128.075 101.187 9.05e-17 6.22e-17 3.38e-17 16.67 -464.25 177145.62737642584 RightF04
F03271 128.093 100.829 8.09e-17 5.96e-17 4.63e-17 33.08 -464.19 177122.81368821292 RightF04
F03290 128.101 100.892 9.23e-17 7.98e-17 4.58e-17 28.51 -464.06 177073.38403041824 RightF04
F03287 128.109 100.907 8.57e-17 5.81e-17 5.33e-17 34.57 -464.26 177149.42965779465 RightF04
F03270 128.117 100.9 9.18e-17 7.74e-17 6.34e-17 16.08 -464.14 177103.80228136881 RightF04
F03293 128.124 100.804 9.64e-17 5.69e-17 3.41e-17 29.97 -464.15 177107.60456273763 RightF04
F03295 128.124 100.947 8.04e-17 5.73e-17 4.66e-17 27.99 -464.26 177149.42965779465 RightF04
F03294 128.138 100.919 1.26e-16 7.49e-17 5.66e-17 25.34 -464.12 177096.19771863119 RightF04
F03297 128.138 100.949 9.08e-17 4.91e-17 2.92e-17 27.08 -464.2 177126.61596958173 RightF04
F03272 128.145 100.959 1.31e-16 8.35e-17 4.81e-17 21.35 -464.09 177084.7908745247 RightF04
F03288 128.145 100.917 1.03e-16 5.98e-17 3.79e-17 20.97 -464.23 177138.0228136882 RightF04
F03291 128.148 100.86 9.68e-17 6.91e-17 3.42e-17 24.05 -464.24 177141.82509505702 RightF04
F03292 128.158 100.901 8.17e-17 7.1e-17 4.51e-17 21.76 -464.12 177096.19771863119 RightF04
F03276 128.202 100.924 5.6e-17 5.3e-17 4.23e-17 21.79 -464.26 177149.42965779465 RightF04
F03275 128.21 100.865 1.08e-16 8.78e-17 4.95e-17 26.19 -464.09 177084.7908745247 RightF04
F03286 128.232 100.96 9.6e-17 6.08e-17 3.16e-17 17.65 -464.12 177096.19771863119 RightF04
F03285 128.297 100.714 1.07e-16 5.2e-17 3.44e-17 28.64 -464.12 177096.19771863119 RightF04
F03296 128.323 100.814 1.19e-16 7.43e-17 4.79e-17 22.66 -464.23 177138.0228136882 RightF04
F03279 128.453 101.639 8.25e-17 6.38e-17 4e-17 27.17 -464.06 177073.38403041824 RightF04
F03289 128.49 101.776 9.8e-17 6.89e-17 6.44e-17 32.71 -464.08 177080.98859315587 RightF04
