Name Equatorial Polar BlueFlux GreenFlux RedFlux Size RadialVelocity Distance Location
F06899 350.723 109.649 2.73e-17 1.34e-17 6.02e-18 10.44 -1072.65 408476.4258555134 FrontC05
F06897 350.729 109.7 1.43e-17 1.03e-17 7.61e-18 13.85 -1072.44 408396.5779467681 FrontC05
F06898 350.775 109.649 1.4e-17 1.21e-17 1.02e-17 7.73 -1072.52 408426.99619771866 FrontC05
F06904 350.802 109.814 2.09e-17 1.57e-17 9.4e-18 10.34 -1072.53 408430.7984790875 FrontC05
F06903 350.844 109.76 1.98e-17 1.09e-17 7.18e-18 12.03 -1072.55 408438.4030418251 FrontC05
F06911 350.846 109.893 1.64e-17 1.74e-17 9.39e-18 11.21 -1072.6 408457.4144486692 FrontC05
F06895 350.849 109.749 1.41e-17 1.19e-17 7.93e-18 12.71 -1072.46 408404.1825095057 FrontC05
F06905 350.858 109.766 1.57e-17 1.13e-17 7.03e-18 11.12 -1072.46 408404.1825095057 FrontC05
F06912 350.859 109.798 1.6e-17 1.06e-17 8.65e-18 10.98 -1072.62 408465.0190114068 FrontC05
F06921 350.862 109.773 1.38e-17 1.23e-17 7.99e-18 13.24 -1072.55 408438.4030418251 FrontC05
F06906 350.866 109.787 1.58e-17 1.38e-17 9.37e-18 8.86 -1072.5 408419.39163498103 FrontC05
F06913 350.874 109.782 1.39e-17 1.07e-17 8.95e-18 8.11 -1072.59 408453.61216730037 FrontC05
F06894 350.877 109.768 1.43e-17 1.2e-17 6.28e-18 22.43 -1072.61 408461.216730038 FrontC05
F06908 350.879 109.76 1.35e-17 1.29e-17 7.84e-18 8.7 -1072.51 408423.19391634985 FrontC05
F06919 350.887 109.801 1.95e-17 1.52e-17 7.22e-18 6.69 -1072.5 408419.39163498103 FrontC05
F06907 350.899 109.784 1.78e-17 1.19e-17 9.76e-18 12.89 -1072.49 408415.5893536122 FrontC05
F06924 350.907 109.87 1.73e-17 1.48e-17 9.41e-18 8.84 -1072.48 408411.78707224334 FrontC05
F06900 350.926 109.806 1.53e-17 1.29e-17 8.51e-18 8.87 -1072.43 408392.77566539927 FrontC05
F06918 350.931 109.567 9.47e-18 1.24e-17 4.75e-18 10.49 -1072.53 408430.7984790875 FrontC05
F06915 350.94 109.693 1.88e-17 1.2e-17 8.78e-18 6.5 -1072.43 408392.77566539927 FrontC05
F06922 350.977 109.762 2.07e-17 1.15e-17 8.33e-18 13.92 -1072.49 408415.5893536122 FrontC05
