name x y flux0 flux1 flux2 width rv
F08678 -43.655 -27.578 1.93e-17 1.16e-17 7.20e-18 11.46 -999.45
F08671 -43.592 -27.890 1.34e-17 1.28e-17 7.41e-18 11.66 -999.72
F08693 -43.435 -27.904 1.78e-17 1.23e-17 8.38e-18 13.23 -999.82
F08682 -43.378 -28.050 1.36e-17 1.48e-17 7.77e-18 12.00 -999.67
F08691 -43.368 -27.918 2.24e-17 1.28e-17 6.84e-18  5.30 -999.54
F08669 -43.359 -27.288 1.93e-17 1.43e-17 7.69e-18 10.88 -999.55
F08697 -43.299 -28.061 1.97e-17 1.39e-17 8.34e-18 15.47 -999.55
F08687 -43.286 -27.762 1.75e-17 1.05e-17 1.10e-17  7.45 -999.76
F08696 -43.269 -27.856 1.88e-17 1.12e-17 9.18e-18 10.69 -999.64
F08689 -43.263 -27.946 1.50e-17 1.31e-17 7.49e-18  7.85 -999.57
F08686 -43.261 -27.921 2.02e-17 1.62e-17 1.03e-17 14.21 -999.77
F08685 -43.252 -27.912 1.85e-17 1.28e-17 9.58e-18 14.86 -999.71
F08674 -43.247 -27.911 1.19e-17 1.01e-17 6.47e-18 12.70 -999.78
F08692 -43.240 -27.786 1.54e-17 1.21e-17 8.17e-18  8.25 -999.63
F08695 -43.227 -27.927 2.21e-17 1.09e-17 8.81e-18 14.26 -999.61
F08677 -43.220 -27.914 1.32e-17 1.08e-17 7.24e-18 13.86 -999.74
F08676 -43.211 -27.912 2.15e-17 1.36e-17 8.21e-18 14.99 -999.70
F08684 -43.206 -27.818 1.69e-17 1.21e-17 8.96e-18 17.10 -999.77
F08683 -43.198 -27.864 1.67e-17 1.29e-17 9.79e-18 14.37 -999.62
F08688 -43.190 -27.954 1.82e-17 1.11e-17 9.69e-18 13.38 -999.67
F08673 -43.170 -27.682 3.03e-17 1.81e-17 9.30e-18 12.18 -999.71
F08694 -43.169 -27.994 2.13e-17 1.57e-17 7.84e-18 10.17 -999.79
F08667 -43.167 -28.038 2.44e-17 1.68e-17 9.53e-18 12.43 -999.48
F08675 -43.145 -27.935 2.26e-17 1.40e-17 7.59e-18 14.07 -999.53
F08668 -43.126 -27.849 1.30e-17 1.31e-17 7.39e-18 13.52 -999.70
F08670 -43.117 -27.883 1.84e-17 1.06e-17 1.09e-17 10.55 -999.75
F08680 -43.093 -27.828 2.58e-17 2.34e-17 1.25e-17  5.82 -999.59
F08679 -43.059 -27.968 2.13e-17 1.53e-17 9.30e-18 12.47 -999.79
F08698 -43.057 -27.893 1.88e-17 1.92e-17 1.12e-17 12.98 -999.70
F08681 -42.867 -27.669 1.70e-17 1.04e-17 7.58e-18  9.80 -999.68
F08672 -42.839 -27.541 1.64e-17 1.21e-17 8.53e-18 10.92 -999.65
F00758 -41.707 -19.352 6.14e-17 4.05e-17 2.71e-17 18.85 -642.24
F00800 -41.694 -19.273 3.51e-17 3.06e-17 2.01e-17 20.10 -642.09
F00776 -41.420 -19.241 4.61e-17 2.79e-17 1.67e-17 17.64 -642.45
F00789 -41.409 -19.305 4.94e-17 4.44e-17 3.09e-17 17.26 -642.18
F00798 -41.398 -19.307 3.18e-17 2.97e-17 1.75e-17 23.93 -642.19
F00806 -41.370 -19.975 3.58e-17 3.69e-17 2.54e-17 18.41 -642.44
F00816 -41.343 -19.334 5.27e-17 3.01e-17 2.03e-17 18.69 -642.25
F00793 -41.316 -19.369 5.35e-17 4.29e-17 2.05e-17 12.98 -642.20
F00767 -41.289 -19.181 3.42e-17 2.59e-17 1.77e-17 25.42 -642.29
F00770 -41.288 -19.339 3.56e-17 3.45e-17 1.95e-17 15.79 -642.21
F00801 -41.278 -18.826 5.54e-17 2.78e-17 1.93e-17 21.35 -642.12
F00792 -41.276 -19.045 4.52e-17 3.16e-17 1.78e-17 17.81 -642.06
F00808 -41.266 -19.172 6.83e-17 3.93e-17 1.74e-17 16.67 -642.28
F00775 -41.247 -19.122 2.91e-17 2.10e-17 1.93e-17 25.55 -642.36
