name x y flux0 flux1 flux2 width rv
F00532 -44.986  10.373 1.92e-17 1.35e-17 9.30e-18  7.57 -1094.10
F00524 -44.984  10.364 1.71e-17 1.43e-17 7.65e-18  8.78 -1094.22
F00528 -44.980  10.338 1.62e-17 1.43e-17 9.18e-18 11.06 -1093.97
F00525 -44.979  10.363 1.53e-17 1.15e-17 8.99e-18 10.46 -1094.17
F00516 -44.975  10.362 1.73e-17 1.15e-17 7.51e-18 15.18 -1093.91
F00514 -44.961  10.294 1.90e-17 1.45e-17 8.73e-18  6.82 -1094.09
F00520 -44.960  10.369 1.46e-17 1.01e-17 5.43e-18  8.80 -1094.08
F00529 -44.953  10.487 2.03e-17 1.44e-17 9.83e-18  9.92 -1094.05
F00341 -42.921   4.933 5.52e-17 2.58e-17 2.00e-17 23.58 -691.58
F00352 -42.912   5.881 5.64e-17 3.06e-17 2.28e-17 21.18 -691.77
F00333 -42.909   5.496 4.94e-17 2.52e-17 2.22e-17 18.68 -691.70
F00362 -42.855   5.717 4.47e-17 3.90e-17 2.20e-17 16.35 -691.65
F00353 -42.817   6.097 4.38e-17 2.04e-17 1.66e-17 14.74 -691.69
F00366 -42.797   5.607 4.21e-17 2.40e-17 1.75e-17 10.47 -691.55
F00361 -42.788   5.516 1.86e-17 1.67e-17 1.05e-17 16.49 -691.74
F00334 -42.778   5.762 4.16e-17 3.29e-17 2.15e-17 22.69 -691.71
F00357 -42.765   5.701 3.55e-17 3.64e-17 2.42e-17 12.53 -691.66
F00367 -42.760   5.968 3.91e-17 3.07e-17 1.92e-17 22.00 -691.72
F00340 -42.752   5.603 4.66e-17 2.84e-17 1.60e-17 14.86 -691.77
F00339 -42.749   5.807 4.11e-17 2.88e-17 1.90e-17 12.43 -691.70
F00338 -42.731   5.468 3.36e-17 2.04e-17 1.24e-17 20.09 -691.74
F00328 -42.703   5.802 3.87e-17 2.53e-17 2.55e-17 16.17 -691.69
F00330 -42.702   5.601 4.62e-17 3.05e-17 2.04e-17 14.49 -691.71
F00365 -42.697   5.603 4.14e-17 2.92e-17 2.31e-17 12.31 -691.78
F00331 -42.679   5.345 4.34e-17 2.34e-17 1.84e-17  9.43 -691.50
F00360 -42.676   5.591 5.27e-17 3.70e-17 2.40e-17 15.05 -691.76
F00364 -42.674   5.613 3.91e-17 2.63e-17 2.04e-17 15.84 -691.84
F00335 -42.669   5.301 3.39e-17 1.86e-17 1.32e-17 19.90 -691.71
F00363 -42.668   5.742 5.63e-17 3.05e-17 2.16e-17  6.27 -691.73
F00347 -42.666   5.460 2.74e-17 1.85e-17 1.33e-17 19.94 -691.73
F00356 -42.664   5.658 4.33e-17 3.64e-17 2.39e-17 13.20 -691.57
F00355 -42.663   5.606 4.03e-17 2.35e-17 1.46e-17 17.25 -691.70
F00343 -42.659   5.604 5.41e-17 2.81e-17 1.74e-17 20.22 -691.79
F00349 -42.647   5.576 4.94e-17 3.74e-17 2.09e-17 24.58 -691.68
F00332 -42.641   5.535 3.91e-17 2.62e-17 1.15e-17 17.16 -691.55
F00354 -42.635   5.686 3.68e-17 2.53e-17 2.11e-17 13.45 -691.56
F00351 -42.634   5.596 2.68e-17 2.26e-17 1.33e-17 15.04 -691.53
F00329 -42.630   5.584 3.18e-17 2.40e-17 1.93e-17 12.63 -691.62
F00350 -42.629   5.554 3.64e-17 2.59e-17 1.68e-17 10.70 -691.86
F00327 -42.627   5.587 4.10e-17 3.06e-17 2.03e-17 12.28 -691.51
F00345 -42.597   5.683 3.69e-17 3.04e-17 1.81e-17 13.25 -691.58
F00342 -42.563   5.547 4.53e-17 3.82e-17 2.03e-17 17.90 -691.58
F00358 -42.557   5.833 4.64e-17 2.67e-17 1.96e-17 15.76 -691.62
F00344 -42.547   5.673 4.33e-17 3.25e-17 2.38e-17 15.80 -691.70
F00337 -42.540   5.415 4.73e-17 3.94e-17 2.44e-17 16.65 -691.73
F00368 -42.533   5.674 3.29e-17 2.28e-17 1.63e-17 14.38 -691.46
F00348 -42.528   5.301 3.66e-17 2.72e-17 1.89e-17 16.44 -691.72
F00336 -42.510   5.757 3.77e-17 2.65e-17 1.46e-17 21.70 -691.68
F00346 -42.474   5.860 4.28e-17 3.46e-17 2.05e-17  9.20 -691.58
F00359 -42.469   5.902 4.25e-17 2.77e-17 2.01e-17 15.35 -691.85
