name x y flux0 flux1 flux2 width rv
F10791   7.699   0.286 2.79e-16 2.30e-16 1.32e-16 35.84 -275.57
F10798   7.994   0.151 2.63e-16 1.74e-16 1.28e-16 55.35 -275.64
F10794   8.245   0.191 2.76e-16 1.54e-16 1.42e-16 58.36 -275.82
F02247  13.224  10.024 1.99e-17 1.27e-17 8.88e-18  7.28 -1071.72
F02270  13.246   9.726 2.16e-17 1.42e-17 7.81e-18 11.93 -1071.58
F02284  13.248   9.895 1.66e-17 1.15e-17 8.56e-18  8.98 -1071.54
F02237  13.293   9.952 2.21e-17 1.38e-17 1.02e-17  8.49 -1071.63
F02235  13.312  10.132 1.20e-17 1.02e-17 6.99e-18 10.60 -1071.56
F02267  13.344  10.082 1.69e-17 1.06e-17 7.48e-18 11.08 -1071.57
F02239  13.345  10.085 2.06e-17 1.08e-17 7.91e-18 10.27 -1071.71
F02269  13.351  10.281 1.33e-17 1.01e-17 7.25e-18  8.63 -1071.78
F02276  13.375  10.301 1.90e-17 1.31e-17 9.65e-18  8.10 -1071.61
F02250  13.375  10.325 2.39e-17 1.56e-17 8.38e-18 10.69 -1071.69
F02289  13.376  10.204 1.83e-17 1.36e-17 7.92e-18  8.82 -1071.53
F02244  13.380  10.128 2.12e-17 1.58e-17 9.50e-18  6.02 -1071.53
F02253  13.384  10.329 1.98e-17 1.47e-17 9.97e-18 13.67 -1071.70
F02257  13.392  10.254 1.65e-17 1.12e-17 8.18e-18 11.03 -1071.60
F02256  13.393  10.132 1.34e-17 1.02e-17 6.93e-18  7.94 -1071.79
F02228  13.396  10.158 1.93e-17 1.22e-17 8.18e-18 17.72 -1071.56
F02254  13.402  10.180 1.91e-17 1.28e-17 9.02e-18  9.28 -1071.52
F02263  13.407  10.294 2.32e-17 1.29e-17 8.75e-18  7.13 -1071.65
F02265  13.411  10.279 2.20e-17 1.22e-17 8.29e-18 12.32 -1071.74
F02272  13.416   9.966 1.95e-17 1.11e-17 7.05e-18 11.63 -1071.78
F02245  13.425  10.208 1.83e-17 1.49e-17 8.84e-18  9.67 -1071.59
F02242  13.427  10.148 1.93e-17 1.01e-17 6.06e-18 11.37 -1071.56
F02230  13.440  10.148 2.38e-17 1.46e-17 1.03e-17 10.62 -1071.60
F02273  13.440  10.223 1.68e-17 1.03e-17 8.05e-18 12.32 -1071.64
F02241  13.441  10.213 1.97e-17 1.65e-17 8.74e-18  8.35 -1071.64
F02274  13.442  10.200 2.11e-17 1.45e-17 9.94e-18 12.75 -1071.57
F02252  13.445  10.202 2.11e-17 1.61e-17 9.45e-18 13.24 -1071.73
F02286  13.447  10.151 1.43e-17 1.14e-17 5.87e-18 10.15 -1071.62
F02234  13.451  10.216 1.93e-17 1.13e-17 7.09e-18 12.14 -1071.73
F02262  13.453  10.143 2.06e-17 1.27e-17 7.22e-18 10.63 -1071.43
F02249  13.454  10.188 1.76e-17 1.42e-17 8.78e-18  6.78 -1071.53
F02264  13.460  10.221 1.69e-17 1.33e-17 1.07e-17  9.14 -1071.61
F02283  13.461  10.222 1.92e-17 1.23e-17 8.47e-18 11.82 -1071.63
F02231  13.461  10.198 2.17e-17 1.50e-17 9.29e-18 10.36 -1071.62
F02240  13.464  10.208 1.61e-17 1.23e-17 6.92e-18 11.08 -1071.42
F02280  13.465  10.253 1.65e-17 1.10e-17 8.46e-18 11.09 -1071.51
F02266  13.474  10.216 1.47e-17 1.05e-17 7.38e-18 13.64 -1071.75
F02233  13.474  10.244 1.44e-17 1.09e-17 6.97e-18  9.48 -1071.68
F02248  13.478  10.307 2.20e-17 1.35e-17 9.61e-18  9.96 -1071.52
F02290  13.480  10.175 1.31e-17 1.03e-17 6.30e-18  8.92 -1071.53
F02282  13.481  10.204 2.34e-17 1.48e-17 1.08e-17  7.68 -1071.61
F02229  13.490  10.236 2.31e-17 1.61e-17 7.70e-18  8.15 -1071.77
F02261  13.492  10.189 1.63e-17 1.48e-17 8.53e-18  8.72 -1071.49
F02246  13.511  10.248 2.48e-17 1.19e-17 7.90e-18 12.33 -1071.54
F02232  13.530  10.167 2.26e-17 1.30e-17 8.32e-18 11.47 -1071.33
F02287  13.531  10.292 1.57e-17 1.03e-17 7.18e-18 11.47 -1071.71
F02260  13.539  10.208 1.88e-17 1.51e-17 1.03e-17 10.49 -1071.58
F02255  13.581  10.402 1.37e-17 1.09e-17 6.02e-18  6.89 -1071.69
F02243  13.593  10.229 2.55e-17 1.52e-17 8.58e-18 13.24 -1071.56
F02236  13.604  10.074 2.01e-17 1.13e-17 9.15e-18  9.85 -1071.89
F02251  13.631  10.404 1.25e-17 1.04e-17 6.13e-18 17.85 -1071.64
