name x y flux0 flux1 flux2 width rv
F06787  15.331  38.491 5.60e-16 3.93e-16 2.80e-16 79.61 -186.95
F06768  15.657  39.925 6.11e-16 4.32e-16 3.01e-16 61.82 -186.81
F06757  15.949  37.034 6.65e-16 4.89e-16 3.15e-16 58.57 -186.69
F06777  16.253  37.810 5.09e-16 3.16e-16 2.17e-16 85.08 -186.88
F06749  16.274  38.804 6.53e-16 4.00e-16 2.91e-16 40.17 -186.98
F06764  16.409  39.286 5.41e-16 4.22e-16 2.68e-16 63.56 -186.88
F06793  16.428  38.311 6.69e-16 4.54e-16 3.15e-16 39.26 -186.81
F06762  16.517  38.359 4.91e-16 3.44e-16 1.99e-16 40.50 -186.93
F06750  16.548  39.203 6.25e-16 4.93e-16 2.83e-16 93.17 -186.95
F06761  16.557  38.491 5.07e-16 3.29e-16 2.47e-16 66.30 -187.01
F06792  16.588  38.849 5.21e-16 4.43e-16 2.52e-16 41.46 -186.82
F06788  16.612  39.148 5.01e-16 3.64e-16 2.15e-16 53.16 -186.81
F06795  16.685  38.126 4.43e-16 2.98e-16 2.35e-16 44.44 -186.95
F06746  16.735  38.773 5.56e-16 3.64e-16 2.51e-16 77.19 -186.95
F06771  16.861  39.143 3.63e-16 2.73e-16 1.71e-16 69.21 -187.11
F06789  16.893  38.988 5.31e-16 3.40e-16 2.27e-16 65.86 -186.92
F06751  16.921  38.817 6.11e-16 4.30e-16 2.89e-16 63.61 -186.93
F06774  16.950  38.922 6.88e-16 5.37e-16 3.58e-16 45.86 -186.91
F06790  17.029  39.079 6.27e-16 4.23e-16 2.57e-16 48.43 -186.82
F06784  17.042  38.941 7.11e-16 4.89e-16 3.03e-16 49.38 -186.89
F06769  17.061  39.242 6.51e-16 4.30e-16 3.09e-16 34.32 -186.97
F06753  17.083  38.891 7.05e-16 4.57e-16 2.94e-16 65.49 -186.97
F06759  17.096  38.790 5.35e-16 4.25e-16 2.46e-16 62.30 -187.05
F06772  17.096  38.912 4.81e-16 3.18e-16 2.25e-16 22.94 -186.93
F06785  17.097  38.907 6.29e-16 4.54e-16 2.61e-16 81.03 -186.98
F06776  17.099  38.892 5.37e-16 3.39e-16 2.44e-16 65.88 -186.89
F06780  17.117  38.865 6.77e-16 4.84e-16 3.01e-16 53.79 -187.03
F06752  17.124  39.118 5.05e-16 3.60e-16 2.58e-16 89.94 -187.00
F06754  17.131  38.898 6.57e-16 4.68e-16 3.24e-16 52.65 -186.80
F06786  17.155  38.670 7.87e-16 5.09e-16 3.71e-16 67.60 -186.99
