Time,Flux
0.0,1.0333714837265875
1.0,1.0355944422753502
2.0,1.0496630352790346
3.0,1.0488132413509885
4.0,1.056886341799999
5.0,1.0787290012435449
6.0,1.0522323676569991
7.0,1.0726074537277348
8.0,1.0969718086399218
9.0,1.1019474451803672
10.0,1.1053371537292545
11.0,1.119253642742811
12.0,1.1451167941680271
13.0,1.1106575061789918
14.0,1.1395286667697841
15.0,1.1547493918245613
16.0,1.1423748155335094
17.0,1.1601044233155269
18.0,1.1724544678736148
19.0,1.1985005241623927
20.0,1.186041093164869
21.0,1.2276374556376253
22.0,1.2159912419394505
23.0,1.1973143980634864
24.0,1.2416047212445398
25.0,1.2496281017186208
26.0,1.2505204613117684
27.0,1.2913097386069259
28.0,1.288961585184893
29.0,1.2845341978408915
30.0,1.2821443067656555
31.0,1.3178153905923031
32.0,1.324823551760043
33.0,1.3104641073293049
34.0,1.3459041897576183
35.0,1.3217532254830109
36.0,1.3318769071980625
37.0,1.3900984123028046
38.0,1.3628539310903303
39.0,1.3843773230172085
40.0,1.3926146781852728
41.0,1.4128844785754842
42.0,1.4127897810997274
43.0,1.3146976163465052
44.0,1.2260258065858738
45.0,1.2066109327797985
46.0,1.1309056052582942
47.0,1.0804123827741685
48.0,1.0257266798685143
49.0,1.0072742434883075
50.0,1.014196387325884
51.0,1.0421460473099444
52.0,1.0272117757403934
53.0,1.0511822161512918
54.0,1.089405689055633
55.0,1.0832385613956217
56.0,1.1174322562608967
57.0,1.1092840261903323
58.0,1.0930274480961766
59.0,1.1125141571893356
60.0,1.0700344382184837
61.0,1.1230756527377672
62.0,1.1423410932255598
63.0,1.1437079316683463
64.0,1.1460004335863894
65.0,1.1468349860516303
66.0,1.151982100635911
67.0,1.2012797593751983
68.0,1.1962759376123056
69.0,1.1746519296224
70.0,1.2136097652188336
71.0,1.218481268767924
72.0,1.2410666950855338
73.0,1.2098969883587418
74.0,1.220363808516769
75.0,1.2534926901619714
76.0,1.280789116017189
77.0,1.2460189704650035
78.0,1.2732545328933365
79.0,1.289107122270355
80.0,1.2957028027907995
81.0,1.294879633652476
82.0,1.3273544207201684
83.0,1.345293833556241
84.0,1.357827376505803
85.0,1.3459729731678616
86.0,1.361064799983877
87.0,1.3285754148279025
88.0,1.3560620511165873
89.0,1.3745379869562975
90.0,1.4002449771732413
91.0,1.4030308881589486
92.0,1.3718016352048399
93.0,1.3216138572819125
94.0,1.2764648145691355
95.0,1.2057125820130978
96.0,1.1169767656592102
97.0,1.077013869405218
98.0,0.9975305133924671
99.0,1.0061659973464403
100.0,1.0112551314678953
101.0,1.0440967246750115
102.0,1.043176488871472
103.0,1.045660719509503
104.0,1.0613476891860916
105.0,1.0664131701312516
106.0,1.056420762254453
107.0,1.0955528406691306
108.0,1.0969156210657502
109.0,1.1174311450895666
110.0,1.0905992406603688
111.0,1.112313331995117
112.0,1.122302514029871
113.0,1.1409348375894244
114.0,1.1825294694877873
115.0,1.15550684056987
116.0,1.152781122179429
117.0,1.1941475607593777
118.0,1.1822224907494996
119.0,1.1861305229363577
