name x y flux0 flux1 flux2 width rv
F11827  18.609 -15.969 1.56e-16 7.21e-17 5.15e-17 26.30 -391.85
F11840  19.012 -17.149 1.15e-16 7.74e-17 4.85e-17 29.08 -391.96
F11837  19.152 -16.946 1.95e-16 1.16e-16 6.07e-17 23.70 -392.02
F11828  19.325 -16.901 1.24e-16 8.71e-17 4.98e-17 29.79 -392.10
F11845  19.359 -17.498 1.59e-16 1.07e-16 5.04e-17 16.12 -391.86
F11849  19.414 -16.920 1.36e-16 9.47e-17 6.54e-17 22.19 -392.07
F11830  19.581 -17.279 1.37e-16 1.35e-16 6.85e-17 17.88 -392.04
F11855  19.610 -17.103 8.88e-17 8.52e-17 5.18e-17 26.41 -392.07
F11854  19.716 -17.027 1.13e-16 1.04e-16 5.61e-17 29.96 -392.09
F11832  19.746 -17.016 9.11e-17 7.50e-17 5.57e-17 44.84 -392.02
F11842  19.763 -17.041 1.35e-16 7.81e-17 5.41e-17 35.74 -392.04
F11826  19.764 -17.033 1.39e-16 9.10e-17 7.52e-17 25.23 -392.11
F11843  19.770 -16.779 1.17e-16 1.08e-16 8.07e-17 37.26 -392.04
F11847  19.781 -17.093 8.47e-17 5.75e-17 4.99e-17 24.79 -392.04
F11860  19.788 -16.953 1.11e-16 9.04e-17 4.07e-17 40.23 -392.14
F11824  19.804 -17.021 1.15e-16 8.70e-17 6.65e-17 36.64 -392.12
F11838  19.814 -17.055 1.86e-16 9.63e-17 7.81e-17 27.23 -392.18
F11841  19.821 -16.992 1.34e-16 1.05e-16 5.49e-17 23.97 -392.07
F11822  19.824 -17.019 1.34e-16 9.02e-17 5.45e-17 24.08 -392.27
F11831  19.837 -17.353 9.63e-17 8.54e-17 7.56e-17 33.82 -392.12
F11833  19.840 -17.437 7.68e-17 5.59e-17 4.17e-17 35.86 -392.00
F11850  19.843 -17.072 1.08e-16 8.42e-17 6.70e-17 30.05 -391.98
F11829  19.850 -16.996 1.48e-16 8.66e-17 7.09e-17 31.64 -392.12
F11834  19.896 -16.937 9.75e-17 7.61e-17 7.04e-17 25.92 -392.13
F11859  19.923 -17.440 9.04e-17 6.59e-17 3.96e-17 37.89 -392.01
F11844  19.927 -17.059 1.36e-16 1.05e-16 5.32e-17 24.68 -391.95
F11856  19.940 -17.058 1.73e-16 1.24e-16 8.18e-17 34.63 -391.93
F11823  19.969 -16.998 1.23e-16 1.25e-16 5.62e-17 30.77 -392.13
F11839  20.029 -16.979 1.05e-16 6.58e-17 5.50e-17 28.46 -391.87
F09189  20.093 -21.976 1.50e-17 1.20e-17 6.58e-18  9.00 -1146.48
F11835  20.094 -17.252 1.24e-16 1.04e-16 5.83e-17 21.61 -392.12
F11848  20.107 -17.029 1.11e-16 8.70e-17 7.22e-17 23.57 -391.95
F11846  20.112 -16.660 1.42e-16 9.09e-17 5.54e-17 33.35 -392.03
F11836  20.126 -17.138 9.28e-17 5.99e-17 3.76e-17 31.56 -391.93
F11851  20.150 -17.286 1.64e-16 9.77e-17 4.73e-17 25.59 -392.19
F11821  20.187 -16.804 1.38e-16 8.15e-17 5.63e-17 38.02 -392.09
F09173  20.193 -21.880 1.30e-17 1.01e-17 7.33e-18  7.37 -1146.77
F09192  20.216 -21.846 1.30e-17 1.13e-17 7.80e-18  8.64 -1146.76
F11857  20.218 -17.537 1.66e-16 1.21e-16 5.91e-17 25.43 -391.90
F11852  20.223 -17.338 1.35e-16 6.18e-17 4.72e-17 27.93 -392.15
F09193  20.223 -21.952 1.35e-17 1.03e-17 6.72e-18  7.90 -1146.76
F09170  20.226 -21.958 1.74e-17 1.60e-17 8.93e-18  9.03 -1146.93
F11825  20.241 -17.057 1.27e-16 1.19e-16 8.65e-17 27.09 -392.11
F09178  20.242 -21.929 1.92e-17 1.20e-17 8.20e-18 12.62 -1146.75
F09174  20.252 -21.897 1.84e-17 1.54e-17 7.87e-18 12.17 -1146.64
F09185  20.260 -21.929 1.52e-17 1.10e-17 6.71e-18  9.37 -1146.78
F09184  20.262 -21.989 1.68e-17 1.27e-17 9.66e-18  6.09 -1146.74
F09180  20.274 -21.935 1.89e-17 1.03e-17 6.35e-18  7.79 -1146.76
F09177  20.277 -21.922 1.56e-17 1.65e-17 6.99e-18  8.94 -1146.77
F09176  20.280 -21.931 1.73e-17 1.34e-17 6.93e-18  7.35 -1146.62
F09190  20.281 -21.945 1.83e-17 1.02e-17 6.61e-18  7.88 -1146.79
F09172  20.327 -21.960 1.60e-17 1.31e-17 7.20e-18  8.76 -1146.82
F09183  20.343 -21.989 1.81e-17 1.50e-17 8.16e-18  7.65 -1146.53
F09182  20.357 -21.785 1.24e-17 1.23e-17 6.35e-18 12.09 -1146.81
F11853  20.439 -16.860 1.41e-16 9.22e-17 6.02e-17 25.87 -392.09
F09169  20.612 -21.957 2.03e-17 1.27e-17 8.05e-18  9.08 -1146.76
F11858  20.683 -17.251 1.60e-16 1.37e-16 6.60e-17 25.28 -392.00
