name x y flux0 flux1 flux2 width rv
F07524  35.959  41.131 3.65e-17 2.74e-17 1.65e-17 23.38 -776.44
F07517  36.183  41.528 2.42e-17 1.94e-17 1.08e-17 16.44 -776.50
F07531  36.234  41.710 3.53e-17 2.61e-17 1.63e-17 17.71 -776.57
F07537  36.236  41.512 3.55e-17 2.06e-17 1.47e-17 11.83 -776.60
F07523  36.237  41.540 2.47e-17 1.81e-17 1.11e-17 19.75 -776.55
F07519  36.251  41.785 3.86e-17 2.86e-17 1.57e-17 25.65 -776.55
F07526  36.280  41.937 2.20e-17 1.79e-17 1.12e-17 13.74 -776.48
F07499  36.290  41.567 4.07e-17 2.70e-17 1.84e-17  9.82 -776.37
F07512  36.298  41.531 3.21e-17 2.22e-17 1.47e-17 18.13 -776.69
F07498  36.299  41.387 3.64e-17 2.61e-17 1.70e-17 20.15 -776.54
F07534  36.329  41.681 3.56e-17 2.29e-17 1.39e-17 15.01 -776.53
F07508  36.337  41.519 3.97e-17 2.46e-17 1.61e-17 16.27 -776.62
F07535  36.339  41.595 3.69e-17 2.51e-17 1.55e-17 13.72 -776.59
F07505  36.342  41.693 3.83e-17 2.85e-17 1.55e-17 15.77 -776.51
F07507  36.355  41.688 3.47e-17 2.38e-17 1.47e-17 12.45 -776.31
F07530  36.370  41.584 3.16e-17 2.49e-17 1.55e-17  9.83 -776.52
F07501  36.386  41.611 3.13e-17 2.26e-17 1.28e-17 12.22 -776.38
F07513  36.391  41.653 3.54e-17 2.44e-17 1.48e-17 17.97 -776.46
F07518  36.391  41.481 3.02e-17 2.71e-17 1.73e-17 14.87 -776.49
F07510  36.392  41.596 2.85e-17 2.05e-17 1.44e-17 18.25 -776.51
F07538  36.393  41.416 2.66e-17 2.00e-17 1.25e-17 19.11 -776.27
F07540  36.401  41.628 3.07e-17 2.06e-17 1.68e-17 11.11 -776.58
F07528  36.405  41.523 4.35e-17 2.94e-17 1.67e-17 14.60 -776.41
F07525  36.421  41.599 3.53e-17 2.82e-17 2.17e-17  9.92 -776.44
F07502  36.421  41.599 4.56e-17 3.11e-17 2.07e-17 16.93 -776.45
F07515  36.421  41.601 4.10e-17 2.61e-17 1.58e-17 18.40 -776.55
F07532  36.422  41.607 3.50e-17 2.47e-17 1.62e-17 17.83 -776.52
F07496  36.423  41.636 3.74e-17 2.95e-17 1.93e-17 13.25 -776.46
F07497  36.423  41.609 2.06e-17 1.50e-17 9.42e-18 17.39 -776.41
F07536  36.424  41.582 3.22e-17 2.27e-17 1.66e-17 15.62 -776.46
F07514  36.426  41.606 3.88e-17 2.26e-17 1.57e-17  9.21 -776.54
F07539  36.428  41.584 3.45e-17 2.45e-17 1.68e-17  9.77 -776.40
F07506  36.430  41.639 3.01e-17 2.28e-17 1.54e-17 17.48 -776.37
F07504  36.437  41.652 2.38e-17 1.68e-17 1.28e-17 21.02 -776.59
F07503  36.441  42.076 3.27e-17 2.43e-17 1.59e-17  9.75 -776.48
F07527  36.449  41.608 3.61e-17 2.25e-17 1.50e-17 11.13 -776.43
F07533  36.452  41.602 2.97e-17 2.16e-17 1.41e-17 11.95 -776.50
F07509  36.452  41.639 3.10e-17 2.25e-17 1.43e-17 15.88 -776.54
F07529  36.467  41.408 2.44e-17 1.67e-17 1.35e-17 13.20 -776.41
F07541  36.480  41.477 3.39e-17 1.87e-17 1.33e-17 14.11 -776.56
F07521  36.515  41.493 2.65e-17 2.03e-17 1.27e-17 14.24 -776.65
F07520  36.523  41.856 4.30e-17 2.90e-17 1.68e-17 15.27 -776.67
F07511  36.595  41.839 2.60e-17 1.92e-17 1.14e-17 17.75 -776.58
F07500  36.609  41.761 3.25e-17 2.30e-17 1.68e-17 11.03 -776.42
F07542  36.678  41.754 2.43e-17 1.80e-17 1.14e-17 18.01 -776.51
F07522  36.976  41.875 4.29e-17 2.44e-17 1.97e-17 19.39 -776.40
F07516  37.033  41.731 3.70e-17 2.20e-17 1.58e-17 11.60 -776.36
F00744  37.882  34.747 1.58e-16 1.24e-16 8.73e-17 25.21 -353.35
F00742  38.021  33.301 1.56e-16 1.06e-16 7.82e-17 42.60 -353.54
F00753  38.116  33.507 1.40e-16 1.17e-16 5.95e-17 36.04 -353.42
F00741  38.188  33.716 1.36e-16 9.08e-17 5.55e-17 31.00 -353.55
F00724  38.194  32.920 1.36e-16 1.03e-16 5.63e-17 25.37 -353.69
F00749  38.237  33.160 2.01e-16 1.41e-16 8.73e-17 21.89 -353.56
F00733  38.349  33.634 1.29e-16 9.37e-17 6.23e-17 30.34 -353.47
F00750  38.382  33.106 1.12e-16 8.70e-17 5.19e-17 40.01 -353.57
F00728  38.388  33.042 1.55e-16 9.12e-17 8.04e-17 31.19 -353.62
F00720  38.477  33.569 1.39e-16 8.91e-17 5.32e-17 22.03 -353.54
F00717  38.488  33.126 1.72e-16 1.01e-16 7.22e-17 28.68 -353.49
