name x y flux0 flux1 flux2 width rv
F03433 -26.021  44.089 2.15e-16 1.60e-16 1.00e-16 22.61 -283.26
F03439 -26.008  44.352 2.92e-16 2.06e-16 1.36e-16 38.23 -283.41
F11995 -25.993  44.835 8.96e-17 5.99e-17 4.28e-17 26.23 -435.85
F11999 -25.843  44.897 8.48e-17 6.10e-17 4.37e-17 27.28 -435.82
F03446 -25.667  44.806 1.93e-16 1.21e-16 7.72e-17 37.55 -283.45
F03438 -25.615  44.934 2.99e-16 2.07e-16 1.40e-16 35.12 -283.53
F03430 -25.612  44.928 2.33e-16 1.60e-16 1.09e-16 35.07 -283.45
F11970 -25.310  44.892 8.31e-17 5.62e-17 4.11e-17 28.10 -435.64
F03416 -25.283  44.949 2.43e-16 1.82e-16 1.23e-16 33.92 -283.30
F03435 -25.201  43.426 2.77e-16 1.97e-16 1.23e-16 42.30 -283.34
F03431 -25.029  44.959 2.24e-16 1.51e-16 9.57e-17 47.39 -283.42
F11998 -24.994  44.963 1.31e-16 8.85e-17 6.10e-17 24.27 -435.58
F03447 -24.520  44.659 2.55e-16 1.74e-16 1.14e-16 32.21 -283.40
F11996 -24.328  44.643 1.11e-16 8.55e-17 5.67e-17 36.87 -435.71
F03442 -24.289  44.662 1.71e-16 1.13e-16 7.48e-17 36.50 -283.37
F07201 -20.062  36.321 6.90e-17 5.09e-17 3.38e-17 27.14 -486.21
F07205 -19.679  36.752 7.02e-17 4.77e-17 3.02e-17 20.94 -486.18
F07203 -19.604  36.630 7.37e-17 5.21e-17 3.56e-17 20.07 -486.38
F07213 -19.578  37.020 7.78e-17 5.95e-17 3.88e-17 15.73 -486.21
F07223 -19.358  36.598 7.37e-17 4.85e-17 3.29e-17 23.98 -486.14
F07222 -19.279  36.687 8.79e-17 5.92e-17 3.70e-17 17.87 -486.25
F07240 -19.275  37.027 8.34e-17 6.10e-17 4.00e-17 24.40 -486.16
F07215 -19.269  36.610 7.55e-17 5.00e-17 2.99e-17 35.32 -486.39
F07244 -19.262  36.964 8.18e-17 5.22e-17 3.72e-17 25.81 -486.34
F07227 -19.242  36.598 9.71e-17 6.67e-17 4.57e-17 18.36 -486.24
F07212 -19.239  36.412 1.14e-16 7.50e-17 4.89e-17 21.41 -486.33
F07234 -19.226  36.728 7.36e-17 5.30e-17 3.35e-17  5.14 -486.41
F07214 -19.209  36.773 8.72e-17 6.65e-17 3.85e-17 20.58 -486.23
F07232 -19.202  36.764 9.84e-17 6.92e-17 5.04e-17 28.07 -486.19
F07235 -19.201  36.360 7.50e-17 5.21e-17 3.58e-17 27.26 -486.34
F07211 -19.165  36.755 1.11e-16 7.04e-17 5.10e-17 26.86 -486.27
F07237 -19.163  36.616 1.05e-16 7.35e-17 4.89e-17 19.64 -486.18
F07218 -19.151  36.705 9.67e-17 7.11e-17 4.64e-17 24.98 -486.25
F07242 -19.150  36.771 9.61e-17 7.00e-17 4.26e-17 15.32 -486.47
F07199 -19.147  36.813 7.37e-17 5.12e-17 3.59e-17 33.95 -486.30
F07238 -19.144  36.778 1.02e-16 6.37e-17 4.83e-17 27.02 -486.33
F07206 -19.135  37.040 1.19e-16 8.76e-17 5.40e-17 21.02 -486.16
F07221 -19.134  36.836 8.05e-17 6.00e-17 3.69e-17 16.37 -486.19
F07243 -19.129  36.740 9.54e-17 6.77e-17 4.55e-17 26.25 -486.34
F07224 -19.125  36.915 6.60e-17 4.78e-17 2.97e-17 22.98 -486.11
F07228 -19.125  36.755 9.26e-17 5.77e-17 3.98e-17 15.31 -486.32
F07231 -19.125  36.638 7.43e-17 4.99e-17 3.24e-17 24.87 -486.38
F07200 -19.121  36.742 9.67e-17 6.59e-17 4.40e-17  8.29 -486.16
F07216 -19.118  36.747 8.25e-17 5.99e-17 3.87e-17 19.24 -486.21
F07226 -19.113  36.750 7.53e-17 5.04e-17 3.50e-17 24.64 -486.22
F07247 -19.104  36.746 1.05e-16 7.02e-17 4.72e-17 23.40 -486.33
F07207 -19.099  36.787 7.72e-17 5.48e-17 3.32e-17 18.82 -486.29
F07204 -19.099  36.762 6.65e-17 4.64e-17 3.42e-17 22.06 -486.21
F07219 -19.099  36.711 6.29e-17 4.38e-17 3.16e-17 30.34 -486.23
F07229 -19.097  36.791 6.60e-17 4.84e-17 2.94e-17 12.94 -486.33
F07236 -19.096  36.687 8.54e-17 5.76e-17 3.91e-17 20.39 -486.10
F07225 -19.090  36.674 6.39e-17 4.46e-17 2.95e-17 22.72 -486.25
