name x y flux0 flux1 flux2 width rv
F08945 -27.069   6.753 1.73e-17 1.22e-17 6.35e-18 16.48 -1087.75
F08978 -26.873   6.467 2.26e-17 1.61e-17 8.48e-18  9.48 -1087.85
F08982 -26.834   6.696 1.91e-17 1.24e-17 7.67e-18 11.81 -1087.88
F08949 -26.825   6.421 1.44e-17 1.16e-17 7.93e-18  7.82 -1087.97
F08947 -26.812   6.534 1.73e-17 1.31e-17 7.69e-18  9.46 -1087.73
F08946 -26.806   6.430 1.54e-17 1.16e-17 6.58e-18  9.76 -1087.82
F08989 -26.790   6.379 1.80e-17 1.39e-17 7.65e-18  9.61 -1087.68
F08973 -26.783   6.475 2.08e-17 1.28e-17 8.18e-18  9.15 -1087.69
F08944 -26.777   6.455 1.46e-17 1.10e-17 5.34e-18  9.41 -1087.85
F08948 -26.755   6.564 1.78e-17 1.31e-17 9.29e-18 12.12 -1087.86
F08968 -26.752   6.531 1.81e-17 1.59e-17 8.47e-18 10.45 -1087.84
F08955 -26.747   6.537 1.97e-17 1.09e-17 8.02e-18  8.50 -1087.61
F08959 -26.747   6.513 2.19e-17 1.35e-17 8.13e-18 12.34 -1087.66
F08960 -26.739   6.525 1.57e-17 1.44e-17 6.47e-18 10.67 -1087.81
F08984 -26.733   6.603 1.90e-17 1.22e-17 8.20e-18 15.25 -1087.86
F08970 -26.730   6.516 1.35e-17 1.19e-17 6.75e-18  6.21 -1087.62
F08971 -26.729   6.529 1.73e-17 1.21e-17 8.29e-18 10.04 -1087.71
F08951 -26.728   6.518 2.28e-17 1.56e-17 9.77e-18  7.18 -1087.81
F08953 -26.727   6.550 2.34e-17 1.54e-17 9.47e-18 17.65 -1087.70
F08987 -26.726   6.518 1.73e-17 1.09e-17 6.22e-18 12.97 -1087.64
F08943 -26.726   6.525 1.63e-17 1.17e-17 6.21e-18  7.75 -1087.95
F08954 -26.722   6.487 2.16e-17 1.40e-17 8.63e-18 10.21 -1087.88
F08964 -26.721   6.499 1.69e-17 1.11e-17 8.53e-18 11.00 -1087.70
F08950 -26.714   6.462 1.77e-17 1.06e-17 7.91e-18 12.57 -1087.83
F08991 -26.713   6.535 1.58e-17 1.07e-17 6.91e-18  6.52 -1087.80
F08963 -26.711   6.409 1.82e-17 1.34e-17 7.47e-18  9.37 -1087.97
F08961 -26.708   6.471 1.34e-17 1.10e-17 7.32e-18 10.40 -1087.80
F08965 -26.702   6.539 1.91e-17 1.19e-17 8.57e-18  8.04 -1087.53
F08972 -26.696   6.492 1.58e-17 1.03e-17 5.86e-18 10.83 -1087.74
F08977 -26.691   6.406 1.83e-17 1.21e-17 7.09e-18  7.69 -1087.76
F08957 -26.690   6.530 2.22e-17 1.22e-17 9.07e-18 15.09 -1087.72
F08979 -26.686   6.519 1.87e-17 1.22e-17 7.59e-18 13.95 -1087.84
F08958 -26.686   6.607 1.22e-17 1.08e-17 7.16e-18  8.17 -1087.73
