name x y flux0 flux1 flux2 width rv
F08274  26.656  -9.898 2.01e-17 1.47e-17 6.74e-18  9.96 -983.35
F08297  26.667 -10.114 2.10e-17 1.55e-17 8.80e-18 16.39 -983.21
F08288  26.700  -9.864 2.23e-17 1.34e-17 1.04e-17 13.49 -983.25
F08298  26.749 -10.031 2.24e-17 1.91e-17 1.09e-17 13.09 -983.22
F08281  26.757  -9.903 1.91e-17 1.07e-17 7.47e-18  6.67 -983.25
F08284  26.760  -9.997 2.28e-17 1.48e-17 8.57e-18 12.93 -983.13
F08280  26.772 -10.019 1.49e-17 1.02e-17 5.76e-18  9.30 -983.29
F08277  26.780 -10.029 2.14e-17 1.42e-17 1.49e-17 12.80 -983.25
F08292  26.780 -10.018 2.14e-17 1.24e-17 1.14e-17 11.44 -983.26
F08282  26.781 -10.002 2.12e-17 1.49e-17 9.39e-18 12.77 -983.21
F08290  26.789  -9.676 2.39e-17 1.59e-17 1.04e-17 10.57 -983.04
F08299  26.791 -10.038 1.98e-17 1.25e-17 6.49e-18 14.18 -983.05
F08286  26.792 -10.028 2.10e-17 1.24e-17 9.49e-18  9.19 -983.19
F08283  26.795 -10.135 1.99e-17 1.38e-17 9.63e-18 14.87 -983.21
F08275  26.797 -10.040 2.09e-17 1.76e-17 8.54e-18 10.57 -983.28
F08293  26.798 -10.006 1.85e-17 1.15e-17 7.08e-18 13.15 -983.21
F08287  26.799  -9.994 2.12e-17 1.33e-17 1.20e-17 13.72 -983.37
F08285  26.805 -10.041 1.54e-17 1.14e-17 7.35e-18 18.57 -983.24
F08294  26.806  -9.941 2.10e-17 1.53e-17 8.64e-18 14.53 -983.18
F08272  26.810  -9.999 2.45e-17 1.55e-17 1.11e-17 13.27 -983.10
F08291  26.810 -10.075 2.44e-17 1.27e-17 1.13e-17 15.45 -983.27
F08276  26.880  -9.956 2.13e-17 1.39e-17 8.52e-18 11.68 -983.20
F08278  26.882 -10.095 2.50e-17 1.72e-17 1.05e-17  6.88 -983.09
F08296  26.897 -10.087 2.57e-17 1.88e-17 1.30e-17 11.25 -983.36
F08273  26.937 -10.150 2.23e-17 1.56e-17 8.51e-18 15.27 -983.28
F08295  26.990 -10.212 2.03e-17 1.49e-17 9.91e-18 15.61 -983.31
F08271  27.161  -9.904 2.08e-17 1.46e-17 8.66e-18 12.00 -983.24
