name x y flux0 flux1 flux2 width rv
F03719  30.354  22.113 2.82e-17 2.28e-17 1.49e-17 16.04 -811.49
F03733  30.545  22.337 2.53e-17 1.90e-17 1.05e-17 17.22 -811.43
F03706  30.721  22.708 3.40e-17 2.02e-17 1.74e-17 15.20 -811.35
F03714  30.733  22.310 3.28e-17 1.98e-17 1.30e-17 15.73 -811.31
F03723  30.758  22.242 3.22e-17 2.55e-17 1.52e-17 11.15 -811.22
F03724  30.761  22.291 2.73e-17 2.02e-17 1.21e-17 11.97 -811.42
F03728  30.783  22.328 2.94e-17 2.44e-17 1.51e-17 21.53 -811.41
F03707  30.786  22.001 2.73e-17 1.38e-17 9.34e-18  8.56 -811.33
F03715  30.790  22.125 2.91e-17 2.19e-17 1.30e-17 13.29 -811.46
F03727  30.800  22.209 2.45e-17 1.53e-17 1.26e-17 17.15 -811.42
F03708  30.802  22.217 2.39e-17 1.80e-17 1.21e-17 14.01 -811.62
F03716  30.802  22.163 2.99e-17 1.86e-17 1.44e-17 18.87 -811.44
F03710  30.817  22.275 2.80e-17 1.52e-17 1.02e-17 17.13 -811.49
F03717  30.824  22.280 2.72e-17 1.62e-17 1.24e-17 12.56 -811.29
F03712  30.846  22.279 2.97e-17 2.57e-17 1.48e-17 13.81 -811.39
F03732  30.855  22.284 3.61e-17 2.19e-17 1.33e-17 14.71 -811.44
F03725  30.857  22.283 3.06e-17 2.01e-17 1.44e-17 14.77 -811.40
F03709  30.862  22.283 2.14e-17 1.38e-17 8.90e-18 15.67 -811.48
F03721  30.884  22.289 2.78e-17 2.19e-17 1.41e-17 18.76 -811.46
F03711  30.891  22.357 3.85e-17 2.71e-17 1.50e-17 13.26 -811.33
F03729  30.893  22.254 2.62e-17 2.06e-17 1.39e-17 18.07 -811.49
F03722  30.894  22.316 3.59e-17 2.28e-17 1.54e-17 13.39 -811.45
F03720  30.909  21.681 3.44e-17 2.67e-17 1.26e-17 18.98 -811.32
F03713  30.919  22.321 2.25e-17 1.50e-17 1.03e-17 18.19 -811.22
F03718  30.921  22.663 3.63e-17 2.47e-17 1.75e-17 19.51 -811.41
F03730  30.971  22.307 3.96e-17 3.09e-17 2.18e-17 12.92 -811.29
F03731  31.010  22.229 3.47e-17 2.58e-17 1.45e-17 12.03 -811.27
F03726  31.278  22.354 3.09e-17 2.10e-17 1.60e-17 11.45 -811.25
F06874  35.366  17.461 2.00e-17 1.44e-17 9.63e-18  7.27 -954.08
F06864  35.436  17.756 1.99e-17 1.46e-17 8.64e-18 11.11 -954.00
F06876  35.464  18.024 2.90e-17 2.06e-17 1.15e-17 10.26 -953.84
F06863  35.475  17.632 1.60e-17 1.16e-17 7.75e-18 11.49 -954.09
F06871  35.509  17.641 2.65e-17 1.48e-17 1.16e-17 12.57 -954.03
F06879  35.535  17.546 2.07e-17 1.34e-17 7.90e-18 18.88 -953.95
F06882  35.555  17.422 2.48e-17 1.49e-17 1.01e-17 11.71 -954.07
F06869  35.556  17.734 2.46e-17 1.79e-17 8.34e-18  9.36 -953.98
F06862  35.578  17.779 2.59e-17 1.96e-17 1.22e-17 11.67 -953.99
F06881  35.586  17.889 2.21e-17 1.60e-17 1.00e-17 15.14 -954.18
F06866  35.592  17.686 2.24e-17 1.50e-17 9.12e-18  8.14 -953.99
F06873  35.595  17.812 2.13e-17 1.63e-17 9.76e-18 12.84 -954.23
F06884  35.598  17.733 2.55e-17 1.54e-17 1.13e-17 15.29 -954.12
F06867  35.600  17.723 2.50e-17 1.33e-17 9.62e-18 16.02 -953.90
F06889  35.607  17.895 2.11e-17 1.38e-17 9.92e-18  9.80 -954.01
F06891  35.609  17.783 2.34e-17 1.65e-17 1.17e-17  9.17 -954.18
F06870  35.610  17.765 2.38e-17 1.32e-17 8.32e-18 14.82 -953.95
F06883  35.615  17.747 2.63e-17 1.98e-17 1.22e-17 14.45 -954.05
F06868  35.617  17.695 2.27e-17 1.73e-17 9.49e-18 13.09 -953.98
F06865  35.620  17.782 2.31e-17 1.42e-17 1.04e-17 13.51 -954.04
F06892  35.621  17.730 1.70e-17 1.31e-17 9.07e-18 10.02 -954.03
F06880  35.631  17.710 1.34e-17 1.26e-17 7.18e-18 15.41 -953.99
F06886  35.641  17.598 2.54e-17 1.92e-17 1.05e-17 12.30 -953.77
F06885  35.641  17.752 1.76e-17 1.30e-17 7.32e-18 15.23 -954.14
F06878  35.676  17.461 2.33e-17 2.02e-17 1.19e-17 16.12 -953.88
F06893  35.705  17.535 2.50e-17 1.63e-17 1.15e-17  7.09 -954.13
F06890  35.718  17.765 2.21e-17 2.01e-17 1.21e-17  8.58 -954.18
F06887  35.731  17.748 2.36e-17 1.43e-17 9.70e-18 11.23 -954.00
F06872  35.747  17.920 1.80e-17 1.41e-17 8.51e-18 11.98 -953.96
F06877  35.766  17.754 2.29e-17 1.31e-17 9.11e-18 10.32 -954.02
F06888  35.961  17.910 2.64e-17 2.22e-17 1.27e-17 14.00 -954.11
