name x y flux0 flux1 flux2 width rv
F05195  36.443 -43.135 1.76e-17 1.88e-17 1.37e-17 11.49 -868.88
F05187  36.498 -43.383 2.64e-17 1.66e-17 8.19e-18 10.73 -869.07
F05194  36.508 -43.110 2.35e-17 1.63e-17 1.07e-17 11.40 -868.92
F05182  36.552 -43.369 2.24e-17 1.49e-17 1.13e-17 13.82 -869.10
F05176  36.579 -43.169 2.05e-17 1.67e-17 1.36e-17  9.20 -869.00
F05199  36.601 -43.253 1.74e-17 1.45e-17 8.51e-18  9.34 -869.00
F05191  36.627 -43.448 2.07e-17 1.55e-17 1.25e-17 11.30 -869.03
F05181  36.647 -43.369 2.08e-17 2.01e-17 1.11e-17 11.57 -869.26
F05186  36.651 -43.396 2.02e-17 1.51e-17 1.27e-17 13.10 -869.10
F05202  36.660 -43.344 2.28e-17 1.27e-17 7.67e-18 12.04 -868.88
F05192  36.673 -43.344 3.59e-17 2.12e-17 1.10e-17 12.99 -868.90
F05180  36.673 -43.352 2.62e-17 1.62e-17 1.76e-17  8.62 -869.01
F05174  36.673 -43.369 3.35e-17 2.46e-17 1.65e-17  8.88 -869.01
F05193  36.673 -43.395 2.51e-17 2.67e-17 1.38e-17 10.70 -869.09
F05190  36.680 -43.370 3.07e-17 1.68e-17 1.26e-17 13.19 -869.08
F05198  36.683 -43.367 3.51e-17 2.33e-17 1.11e-17 15.09 -868.90
F05177  36.684 -43.351 2.52e-17 2.50e-17 8.97e-18 10.06 -868.90
F05179  36.697 -43.351 2.29e-17 1.54e-17 1.46e-17 13.93 -868.94
F05196  36.718 -43.288 3.08e-17 1.78e-17 1.27e-17 20.35 -868.96
F05178  36.727 -43.414 2.09e-17 2.11e-17 9.24e-18 12.76 -869.04
F05184  36.740 -43.334 1.79e-17 1.81e-17 9.81e-18 11.30 -868.91
F05200  36.745 -43.216 2.50e-17 1.42e-17 9.09e-18 20.17 -869.00
F05189  36.784 -43.435 2.06e-17 1.54e-17 1.34e-17 13.34 -868.99
F05201  36.794 -43.387 1.84e-17 1.63e-17 9.66e-18 10.08 -868.96
F05185  36.814 -43.462 2.17e-17 2.10e-17 1.30e-17 11.73 -868.94
F05188  36.883 -43.347 2.31e-17 1.03e-17 8.63e-18  6.50 -869.07
F05197  36.959 -43.211 1.96e-17 1.53e-17 8.76e-18 12.03 -869.07
F05175  36.976 -43.394 2.38e-17 1.50e-17 1.08e-17 10.55 -868.94
