name x y flux0 flux1 flux2 width rv
F10620   0.928  -1.188 2.50e-17 1.68e-17 1.05e-17 15.30 -796.69
F10598   1.081  -1.563 4.08e-17 2.54e-17 1.67e-17 15.21 -796.79
F10601   1.205  -1.162 4.35e-17 2.77e-17 1.40e-17 11.75 -796.62
F10600   1.225  -1.152 3.47e-17 2.56e-17 1.40e-17  9.62 -796.77
F10610   1.261  -1.091 3.15e-17 1.80e-17 1.59e-17 12.17 -796.67
F10609   1.342  -0.827 3.32e-17 2.52e-17 1.83e-17 13.45 -796.74
F10621   1.347  -1.179 3.79e-17 2.68e-17 1.88e-17 12.06 -796.65
F10592   1.348  -1.093 3.07e-17 1.45e-17 1.26e-17 19.96 -796.71
F10613   1.364  -0.923 3.01e-17 2.28e-17 1.16e-17 20.72 -796.72
F10616   1.366  -1.162 1.86e-17 1.37e-17 7.30e-18 16.85 -796.74
F10619   1.399  -1.093 2.60e-17 1.95e-17 1.48e-17 11.01 -796.80
F10596   1.421  -1.047 2.75e-17 2.93e-17 1.64e-17 20.40 -796.57
F10603   1.423  -1.132 1.96e-17 1.41e-17 1.00e-17 15.68 -796.64
F10588   1.428  -1.107 3.20e-17 2.85e-17 1.72e-17 15.06 -796.58
F10622   1.437  -1.182 3.81e-17 3.05e-17 1.89e-17 19.55 -796.47
F10627   1.437  -1.115 2.74e-17 1.59e-17 1.04e-17 19.64 -796.81
F10618   1.437  -1.061 2.76e-17 2.04e-17 1.28e-17 14.62 -796.62
F10608   1.442  -1.043 2.46e-17 2.27e-17 1.39e-17 11.25 -796.71
F10597   1.443  -1.137 3.39e-17 1.71e-17 1.10e-17 16.60 -796.70
F10623   1.444  -1.084 2.95e-17 2.73e-17 1.47e-17 10.92 -796.59
F10625   1.451  -1.052 3.26e-17 2.23e-17 1.46e-17  9.66 -796.69
F10594   1.454  -1.114 4.00e-17 2.12e-17 1.31e-17 14.00 -796.55
F10599   1.456  -1.089 2.94e-17 1.84e-17 1.36e-17 15.88 -796.80
F10615   1.465  -1.114 2.74e-17 2.02e-17 1.57e-17 10.22 -796.66
F10624   1.467  -1.078 2.57e-17 1.95e-17 1.10e-17 11.29 -796.71
F10628   1.472  -1.058 3.85e-17 2.55e-17 1.44e-17 16.26 -796.72
F10593   1.473  -1.079 3.31e-17 2.37e-17 1.63e-17 13.88 -796.72
F10632   1.475  -1.081 4.57e-17 2.52e-17 1.96e-17 13.49 -796.62
F10631   1.475  -0.850 3.87e-17 1.89e-17 1.53e-17 15.31 -796.66
F10626   1.481  -0.996 2.46e-17 2.60e-17 1.28e-17 17.66 -796.66
F10617   1.488  -1.069 2.92e-17 2.04e-17 1.24e-17 10.44 -796.71
F10602   1.502  -1.069 2.40e-17 2.02e-17 1.55e-17 10.86 -796.62
F10590   1.506  -1.055 3.30e-17 2.00e-17 1.60e-17 10.25 -796.74
F10629   1.506  -1.122 3.31e-17 2.16e-17 1.99e-17 14.36 -796.78
F10611   1.511  -1.111 2.82e-17 2.18e-17 1.11e-17 22.18 -796.67
F10606   1.516  -1.102 3.28e-17 2.08e-17 1.35e-17 13.08 -796.89
F10591   1.516  -1.062 2.14e-17 1.56e-17 1.44e-17 14.97 -796.73
F10633   1.547  -1.064 2.69e-17 2.08e-17 9.60e-18 15.61 -796.65
F10607   1.568  -1.185 2.79e-17 1.64e-17 1.33e-17 15.80 -796.78
F10589   1.586  -1.024 2.70e-17 1.95e-17 1.30e-17 11.84 -796.62
F10614   1.608  -1.399 2.63e-17 2.22e-17 1.45e-17 18.59 -796.40
F10604   1.624  -1.235 1.92e-17 1.85e-17 1.05e-17 23.12 -796.74
F10612   1.663  -0.797 2.01e-17 2.09e-17 1.01e-17 10.11 -796.71
F10605   1.667  -1.059 5.13e-17 2.98e-17 1.78e-17 15.23 -796.64
F10595   1.675  -1.174 1.57e-17 1.14e-17 8.50e-18  7.05 -796.62
F10630   1.878  -0.537 2.74e-17 1.63e-17 1.19e-17 15.71 -796.54
F04350  10.662 -11.133 1.35e-17 1.25e-17 6.41e-18 10.32 -1132.53
F04349  10.758 -11.647 1.49e-17 1.04e-17 7.03e-18  7.46 -1132.66
F04354  10.778 -11.196 1.72e-17 1.03e-17 7.52e-18 12.84 -1132.74
F04343  10.788 -11.439 1.63e-17 1.17e-17 7.89e-18  9.66 -1132.64
F04352  10.804 -11.341 1.61e-17 1.34e-17 6.09e-18  9.93 -1132.50
F04345  10.804 -11.415 1.68e-17 1.22e-17 8.02e-18 10.63 -1132.62
F04342  10.808 -11.344 1.77e-17 1.15e-17 8.35e-18  8.00 -1132.82
F04340  10.818 -11.392 1.78e-17 1.30e-17 7.57e-18  5.35 -1132.49
F04339  10.830 -11.257 1.71e-17 1.13e-17 8.11e-18  7.78 -1132.71
F04346  10.894 -11.372 1.72e-17 1.38e-17 8.24e-18  7.26 -1132.61
