name x y flux1 flux2 flux3 par rv
P09943  30.082  -2.119 1.18e-15 1.03e-15 7.12e-16   0.007    0.33
P09632  31.076  -3.546 2.60e-14 1.80e-14 8.23e-15   0.006   -0.17
P09419  33.326  -2.277 4.59e-16 4.31e-16 4.34e-16   0.010   -0.51
P01637  33.776  -1.747 6.88e-15 4.00e-15 2.67e-15   0.005    0.29
P05574  34.200  -3.655 5.77e-12 4.22e-12 2.35e-12   0.004   -0.20
P03576  35.361  -3.286 5.51e-15 3.77e-15 2.34e-15   0.005    0.36
P06943  36.214  -5.404 2.51e-14 1.66e-14 8.35e-15   0.007    0.45
P06213  36.301  -5.298 3.33e-13 1.90e-13 7.49e-14   0.006   -0.84
P00827  36.156  -2.426 4.07e-13 2.20e-13 8.12e-14   0.006    0.46
P06128  36.435  -3.673 4.26e-17 2.11e-17 9.50e-18   0.005    0.46
P07502  36.911  -6.881 3.66e-16 3.14e-16 2.66e-16   0.004    0.36
P04108  37.296  -6.957 2.84e-17 4.13e-17 4.38e-17   0.007   -0.04
P04371  37.189  -2.592 3.33e-12 1.91e-12 8.60e-13   0.006    0.30
P06137  37.312  -3.415 5.46e-13 3.10e-13 1.21e-13   0.006   -0.16
P06989  37.812  -2.867 5.63e-14 2.88e-14 1.59e-14   0.005    0.21
P03658  38.211  -3.945 1.49e-13 6.97e-14 3.24e-14   0.007    0.15
P01851  38.111  -3.311 8.22e-16 6.93e-16 4.97e-16   0.004    0.07
P01080  38.492  -5.917 8.20e-17 4.44e-17 1.91e-17   0.006    0.05
P08536  38.450  -5.522 4.25e-12 1.88e-12 9.47e-13   0.004   -0.91
P08793  38.429  -6.429 2.06e-14 1.11e-14 7.18e-15   0.006   -0.02
P00354  38.648  -6.703 4.23e-17 5.32e-17 5.69e-17   0.007   -0.02
P03829  38.771  -4.951 3.58e-13 1.74e-13 7.42e-14   0.005   -0.89
P01812  38.878  -4.942 1.70e-13 8.77e-14 3.90e-14   0.005   -0.95
P05277  39.273  -3.902 2.62e-13 1.24e-13 6.53e-14   0.007   -1.00
P04333  39.419  -5.620 9.65e-17 1.27e-16 1.38e-16   0.006   -0.55
P08400  39.859  -3.792 4.25e-13 1.97e-13 1.03e-13   0.006   -0.68
P05142  39.759  -2.122 7.71e-16 7.36e-16 5.35e-16   0.006   -0.38
P07459  39.853  -5.474 9.54e-12 5.84e-12 3.39e-12   0.004   -1.17
P00257  40.119  -5.126 3.00e-15 2.76e-15 1.61e-15   0.005   -0.48
P01721  40.315  -4.879 1.29e-15 1.07e-15 8.28e-16   0.005   -0.55
P00124  40.301  -5.406 1.13e-14 7.83e-15 4.36e-15   0.007   -0.93
P04944  40.694  -6.972 2.14e-16 2.43e-16 1.84e-16   0.007   -1.79
P08667  40.501  -3.088 1.20e-14 7.40e-15 3.60e-15   0.005   -1.03
P06844  40.780  -8.239 6.10e-16 5.50e-16 3.89e-16   0.003   -1.58
P08700  40.949  -4.659 2.79e-13 1.42e-13 6.12e-14   0.005   -1.02
P09518  40.955  -5.829 1.14e-14 7.32e-15 4.68e-15   0.006   -1.79
P03843  41.007  -5.198 3.07e-14 2.10e-14 9.15e-15   0.005   -1.41
