Time,Flux
0.0,1.0924908617038156
1.0,1.0473714848536233
2.0,1.0056391646348748
3.0,0.9993312719226584
4.0,1.0250728615234612
5.0,1.0109643813877145
6.0,1.0274396725137571
7.0,1.0448987992671388
8.0,1.0510823407213667
9.0,1.0516847826444435
10.0,1.0381446105670467
11.0,1.0636419101921395
12.0,1.0814490755606658
13.0,1.091123861055305
14.0,1.0941829662250646
15.0,1.0975082757645196
16.0,1.1123050879335825
17.0,1.1050540137246436
18.0,1.1226436339406543
19.0,1.12764360048572
20.0,1.1450891133195629
21.0,1.1411367501114933
22.0,1.1767597178334686
23.0,1.1778907078846592
24.0,1.1715101532640988
25.0,1.1738757227350647
26.0,1.1973859081803058
27.0,1.1997544286220831
28.0,1.2052400778710752
29.0,1.2265439781127534
30.0,1.2172070925861078
31.0,1.229831833409192
32.0,1.2336649440861174
33.0,1.2320137598486551
34.0,1.258194092742185
35.0,1.2449883608656043
36.0,1.294373366214046
37.0,1.2824357852705817
38.0,1.2998410550516062
39.0,1.2687317710256527
40.0,1.2877159334536716
41.0,1.3119015348174927
42.0,1.320476743648169
43.0,1.3414175710291918
44.0,1.3172166738398858
45.0,1.2916336549247347
46.0,1.2053426260655207
47.0,1.1679071833889023
48.0,1.1159128024535252
49.0,1.0848706586783945
50.0,1.0344335164285225
51.0,0.9917916616644505
52.0,0.9827606821723841
53.0,0.9981392680951453
54.0,1.0355837612838592
55.0,1.0342426956108068
56.0,1.0268764277154765
57.0,1.0642104914322372
58.0,1.0690885144673195
59.0,1.0598388343587413
60.0,1.067071467031307
61.0,1.1022130952960008
62.0,1.0926249041308689
63.0,1.1121048194574272
64.0,1.1123939603722675
65.0,1.1194312922710683
66.0,1.152904764592749
67.0,1.125647802353787
68.0,1.1585104791477432
69.0,1.1539549047965605
70.0,1.1675391909700559
71.0,1.1573571679685029
72.0,1.1867779992638643
73.0,1.1631181403072137
74.0,1.169715775747068
75.0,1.1851859960265156
76.0,1.2011780422886513
77.0,1.198245627968508
78.0,1.2263541633530237
79.0,1.211108767049683
80.0,1.2525304780394084
81.0,1.2521189906377195
82.0,1.2719735216430172
83.0,1.254113021211581
84.0,1.2610233592564135
85.0,1.2760614939873944
86.0,1.309025149443163
87.0,1.2766971019499107
88.0,1.2910514468897667
89.0,1.2680438822046287
90.0,1.2926710552674265
91.0,1.3149896881405176
92.0,1.3171721468030981
93.0,1.299117803383347
94.0,1.2580105674305282
95.0,1.206971531285345
96.0,1.1852654522110813
97.0,1.115480700690061
98.0,1.0449818296373525
99.0,0.9844041826159781
100.0,1.0299780818339208
101.0,1.0198466817914194
102.0,1.043683784149587
103.0,1.0302320620656482
104.0,1.040871681847147
105.0,1.0588952662695477
106.0,1.0413449794541916
107.0,1.0789468365187644
108.0,1.0573112992074976
109.0,1.0962602847451366
110.0,1.0919817078449154
111.0,1.0980498957476807
112.0,1.118690733908645
113.0,1.0950243288760093
114.0,1.0943755357939409
115.0,1.1295975087716272
116.0,1.1472449820758164
117.0,1.1445121544229255
118.0,1.1339470838564911
119.0,1.1343786983678843
