name x y flux0 flux1 flux2 width rv
F05084  19.912 -30.150 1.12e-16 4.27e-17 4.34e-17 20.26 -499.27
F05091  20.050 -30.116 9.42e-17 6.92e-17 4.20e-17 14.15 -499.23
F05111  20.058 -30.007 9.18e-17 7.23e-17 4.41e-17 18.75 -499.30
F05089  20.095 -30.401 4.41e-17 3.52e-17 2.35e-17 26.82 -499.28
F05119  20.100 -30.416 1.11e-16 7.16e-17 5.01e-17 16.32 -499.27
F05097  20.185 -30.136 7.88e-17 6.12e-17 3.40e-17 18.36 -499.08
F05108  20.189 -30.000 5.24e-17 6.01e-17 4.00e-17 17.94 -499.25
F05087  20.315 -30.145 5.09e-17 4.82e-17 3.42e-17 20.24 -499.37
F05093  20.333 -30.314 1.04e-16 4.81e-17 3.20e-17 17.53 -499.32
F05107  20.368 -30.615 8.22e-17 6.18e-17 3.15e-17 16.86 -499.21
F08351  22.309 -42.065 4.62e-17 2.82e-17 2.70e-17 27.86 -646.41
F08342  22.353 -42.429 5.20e-17 2.32e-17 1.65e-17 14.18 -646.32
F08366  22.367 -42.328 5.81e-17 4.64e-17 2.34e-17 17.77 -646.59
F08375  22.368 -42.356 3.61e-17 4.45e-17 2.31e-17 20.32 -646.44
F08358  22.373 -42.276 6.74e-17 5.34e-17 2.55e-17 25.21 -646.34
F08393  22.454 -42.047 2.81e-17 4.38e-17 2.02e-17 19.19 -646.23
F08397  22.488 -42.179 4.48e-17 3.66e-17 2.01e-17 21.05 -646.51
F08390  22.513 -42.251 3.74e-17 3.24e-17 1.96e-17 21.07 -646.27
F08388  22.537 -42.384 5.31e-17 2.78e-17 2.53e-17 17.14 -646.63
F08379  22.549 -42.339 2.96e-17 3.03e-17 2.90e-17 18.09 -646.47
F08356  22.559 -42.510 3.14e-17 2.26e-17 1.54e-17 10.28 -646.57
F08363  22.578 -42.309 5.19e-17 3.31e-17 2.30e-17 22.85 -646.48
F08369  22.582 -42.339 5.60e-17 3.35e-17 2.00e-17 12.16 -646.49
F08359  22.593 -42.428 3.57e-17 3.21e-17 2.37e-17 26.23 -646.45
F08377  22.632 -42.379 3.82e-17 2.32e-17 1.94e-17 15.64 -646.52
F08353  22.640 -42.316 5.52e-17 2.71e-17 2.22e-17 13.21 -646.48
F08349  22.646 -42.375 4.33e-17 2.56e-17 2.14e-17 20.58 -646.51
F08384  22.648 -42.336 4.64e-17 4.78e-17 2.50e-17 19.20 -646.50
F08352  22.653 -42.353 5.22e-17 2.98e-17 2.10e-17 18.80 -646.49
F08381  22.653 -42.363 4.37e-17 2.48e-17 2.57e-17 15.53 -646.44
F08386  22.655 -42.575 4.37e-17 2.51e-17 2.41e-17 15.10 -646.46
F08346  22.658 -42.369 3.03e-17 3.47e-17 2.86e-17 13.58 -646.55
F08374  22.658 -42.365 7.68e-17 4.94e-17 1.66e-17 16.16 -646.39
F08360  22.659 -42.268 4.15e-17 3.76e-17 3.20e-17 18.06 -646.49
F08354  22.662 -42.381 5.52e-17 3.52e-17 1.87e-17 11.63 -646.41
F08340  22.662 -42.361 3.55e-17 2.43e-17 1.42e-17 17.75 -646.34
F08365  22.662 -42.368 3.89e-17 2.98e-17 1.47e-17 18.34 -646.48
F08339  22.664 -42.388 3.13e-17 2.66e-17 1.59e-17 15.85 -646.38
F08380  22.670 -42.370 3.81e-17 3.49e-17 2.22e-17 22.77 -646.52
F08347  22.671 -42.367 4.06e-17 3.02e-17 1.97e-17 15.35 -646.33
F08394  22.674 -42.367 2.72e-17 1.74e-17 1.09e-17  9.76 -646.39
F08376  22.674 -42.383 3.77e-17 2.17e-17 1.59e-17 12.53 -646.48
F08343  22.675 -42.232 3.27e-17 2.19e-17 1.36e-17 14.89 -646.37
F08361  22.682 -42.366 5.34e-17 3.08e-17 2.71e-17 19.91 -646.52
F08370  22.683 -42.429 3.43e-17 3.06e-17 2.28e-17 16.44 -646.44
F08341  22.685 -42.379 5.07e-17 3.38e-17 2.12e-17 16.14 -646.41
F08391  22.689 -42.397 3.49e-17 3.47e-17 1.96e-17 18.72 -646.25
F08395  22.691 -42.423 4.81e-17 3.62e-17 1.99e-17 12.63 -646.51
F08355  22.693 -42.385 5.20e-17 3.43e-17 3.00e-17 14.19 -646.34
F08345  22.698 -42.349 4.65e-17 2.03e-17 1.70e-17 13.17 -646.42
F08371  22.698 -42.316 4.74e-17 3.57e-17 2.48e-17 13.64 -646.45
F08364  22.705 -42.408 4.17e-17 2.95e-17 2.92e-17 15.85 -646.58
F08348  22.712 -42.382 4.69e-17 3.50e-17 1.51e-17 21.28 -646.54
F08396  22.727 -42.377 2.54e-17 1.69e-17 1.70e-17 22.94 -646.43
F08362  22.728 -42.345 3.00e-17 3.53e-17 2.03e-17 28.71 -646.53
