name x y flux0 flux1 flux2 width rv
F00453 -11.339  -2.630 3.99e-17 3.26e-17 2.26e-17 14.63 -672.49
F00444 -10.956  -2.323 5.26e-17 2.86e-17 2.32e-17 12.26 -672.30
F00477 -10.764  -3.013 3.90e-17 2.46e-17 1.92e-17 12.42 -672.47
F00459 -10.718  -2.718 2.74e-17 2.18e-17 1.35e-17 12.74 -672.45
F00455 -10.628  -2.721 3.38e-17 2.45e-17 1.38e-17 19.32 -672.45
F00471 -10.613  -2.655 4.30e-17 2.89e-17 1.79e-17 15.05 -672.52
F00474 -10.605  -2.630 4.39e-17 2.97e-17 2.01e-17 21.26 -672.28
F00464 -10.598  -2.749 3.74e-17 2.85e-17 1.19e-17 10.54 -672.37
F00441 -10.591  -2.867 2.80e-17 2.80e-17 1.29e-17 14.71 -672.51
F00448 -10.566  -2.552 3.45e-17 3.09e-17 1.98e-17 24.56 -672.57
F00452 -10.566  -2.800 4.26e-17 3.17e-17 2.06e-17 24.75 -672.32
F00449 -10.565  -2.808 5.72e-17 2.99e-17 2.74e-17 11.69 -672.44
F00476 -10.556  -2.666 5.38e-17 3.44e-17 2.30e-17 27.31 -672.50
F00466 -10.553  -2.664 5.31e-17 3.79e-17 2.51e-17 20.14 -672.43
F00451 -10.553  -2.691 3.49e-17 2.07e-17 1.97e-17 19.65 -672.52
F00467 -10.549  -2.562 5.44e-17 3.98e-17 2.54e-17 10.18 -672.34
F00460 -10.546  -2.634 5.18e-17 3.15e-17 2.10e-17 23.07 -672.47
F00447 -10.546  -2.580 4.59e-17 3.43e-17 2.01e-17 12.19 -672.33
F00465 -10.537  -2.598 3.20e-17 2.20e-17 1.42e-17 13.96 -672.56
F00442 -10.535  -2.643 3.57e-17 3.53e-17 1.98e-17 16.22 -672.37
F00450 -10.530  -2.624 3.12e-17 3.01e-17 1.81e-17 10.21 -672.24
F00481 -10.525  -2.638 3.48e-17 2.28e-17 1.98e-17 24.62 -672.34
F00463 -10.522  -2.681 4.17e-17 2.61e-17 2.10e-17 14.13 -672.59
F00480 -10.522  -2.631 3.07e-17 4.37e-17 1.74e-17 14.45 -672.44
F00475 -10.518  -2.764 4.67e-17 4.63e-17 2.40e-17 16.50 -672.27
F00472 -10.518  -2.647 4.06e-17 2.80e-17 2.00e-17 11.25 -672.33
F00456 -10.513  -2.646 5.35e-17 3.24e-17 1.99e-17 18.72 -672.56
F00454 -10.512  -2.645 5.56e-17 3.24e-17 2.74e-17 17.70 -672.28
F00468 -10.510  -2.652 4.79e-17 2.56e-17 2.39e-17 27.87 -672.50
F00470 -10.504  -2.645 5.51e-17 3.95e-17 2.56e-17 15.91 -672.42
F00445 -10.501  -2.617 3.14e-17 2.57e-17 1.68e-17 16.14 -672.43
F00446 -10.494  -2.885 3.63e-17 3.17e-17 2.19e-17 10.52 -672.42
F00469 -10.489  -2.691 3.50e-17 2.41e-17 1.45e-17  8.90 -672.42
F00457 -10.477  -2.676 4.00e-17 3.16e-17 1.59e-17 13.70 -672.46
F00479 -10.454  -2.830 4.68e-17 3.19e-17 1.65e-17  7.59 -672.28
F00458 -10.445  -2.614 4.54e-17 3.10e-17 2.46e-17 14.77 -672.43
F00461 -10.383  -2.650 4.79e-17 3.41e-17 1.86e-17 22.63 -672.33
F00443 -10.352  -2.611 4.47e-17 3.35e-17 1.92e-17 14.07 -672.43
F00462 -10.256  -2.218 4.22e-17 4.23e-17 2.04e-17 14.00 -672.32
F00478 -10.206  -2.504 4.40e-17 2.66e-17 1.87e-17 18.19 -672.43
F00473 -10.100  -2.735 4.63e-17 2.72e-17 2.03e-17 19.37 -672.14
F06315  -1.309  -2.080 6.20e-17 4.07e-17 2.02e-17 24.83 -643.89
F06317  -1.085  -1.616 6.42e-17 6.07e-17 2.66e-17 15.02 -643.97
F06318  -1.072  -1.676 3.66e-17 3.07e-17 1.66e-17 20.44 -644.10
F06316  -0.749  -1.619 4.01e-17 3.49e-17 2.94e-17 11.12 -643.89
