name x y flux0 flux1 flux2 width rv
F01518 -29.096  24.125 3.21e-17 2.11e-17 1.29e-17 11.07 -708.79
F01526 -28.915  24.106 3.46e-17 2.12e-17 1.47e-17 13.36 -708.63
F01507 -28.795  23.557 4.91e-17 3.45e-17 1.96e-17 13.02 -708.56
F01538 -28.735  23.843 4.05e-17 2.86e-17 2.34e-17  9.39 -708.74
F01497 -28.732  23.618 3.33e-17 2.72e-17 1.40e-17 12.92 -708.56
F01508 -28.710  23.736 3.96e-17 2.98e-17 2.00e-17 11.62 -708.78
F01517 -28.686  23.691 4.89e-17 4.35e-17 1.98e-17 11.89 -708.60
F01504 -28.684  23.806 3.44e-17 2.97e-17 1.64e-17 17.01 -708.59
F01530 -28.660  23.877 5.05e-17 3.28e-17 1.91e-17 16.31 -708.66
F01534 -28.642  23.799 3.65e-17 2.21e-17 1.32e-17 17.49 -708.57
F01499 -28.636  23.715 3.22e-17 2.23e-17 1.52e-17 24.06 -708.54
F01522 -28.632  23.926 4.67e-17 2.80e-17 1.84e-17 28.90 -708.66
F01509 -28.626  23.774 4.05e-17 3.20e-17 1.75e-17 10.19 -708.67
F01513 -28.624  23.766 4.27e-17 2.69e-17 1.97e-17 19.79 -708.60
F01537 -28.623  23.938 4.58e-17 3.58e-17 2.36e-17 16.40 -708.63
F01527 -28.622  23.572 4.65e-17 3.17e-17 2.02e-17 16.28 -708.56
F01496 -28.614  23.743 2.96e-17 2.19e-17 1.17e-17 13.37 -708.62
F01533 -28.611  23.761 3.80e-17 2.63e-17 1.87e-17 17.53 -708.70
F01532 -28.607  23.764 4.13e-17 3.26e-17 1.99e-17 14.19 -708.68
F01536 -28.605  23.754 2.85e-17 2.41e-17 1.69e-17 23.36 -708.46
F01493 -28.604  23.761 3.42e-17 1.89e-17 1.54e-17 11.77 -708.77
F01521 -28.603  23.770 3.44e-17 2.41e-17 1.54e-17 25.00 -708.59
F01525 -28.600  23.767 4.78e-17 3.13e-17 2.03e-17 13.22 -708.59
F01514 -28.599  23.770 4.05e-17 3.16e-17 1.99e-17 13.41 -708.57
F01528 -28.599  23.770 4.57e-17 2.59e-17 2.43e-17 19.11 -708.56
F01516 -28.597  23.762 3.80e-17 2.89e-17 1.56e-17 15.69 -708.56
F01510 -28.593  23.792 3.26e-17 2.57e-17 1.58e-17 17.63 -708.67
F01535 -28.592  23.758 4.28e-17 2.61e-17 1.88e-17  9.34 -708.54
F01529 -28.591  23.794 2.64e-17 1.64e-17 9.22e-18 16.04 -708.58
F01500 -28.590  23.759 3.21e-17 2.04e-17 1.28e-17 11.12 -708.69
F01515 -28.585  23.550 3.32e-17 2.52e-17 1.51e-17 12.54 -708.76
F01494 -28.575  23.760 5.05e-17 3.05e-17 2.21e-17 19.85 -708.81
F01519 -28.574  23.751 3.77e-17 3.12e-17 1.63e-17 14.30 -708.56
F01495 -28.572  23.561 3.65e-17 2.96e-17 2.19e-17 21.45 -708.64
F01511 -28.555  23.522 3.17e-17 1.83e-17 1.42e-17 16.71 -708.67
F01498 -28.554  23.605 4.10e-17 2.98e-17 1.74e-17 15.99 -708.70
F01523 -28.554  23.758 4.46e-17 2.94e-17 2.38e-17 16.94 -708.67
F01501 -28.550  23.810 4.07e-17 2.67e-17 2.01e-17 13.79 -708.79
F01506 -28.528  23.774 3.93e-17 2.89e-17 1.89e-17 12.32 -708.78
F01512 -28.525  23.650 3.07e-17 1.91e-17 1.47e-17 11.62 -708.60
F01503 -28.510  23.803 3.62e-17 2.73e-17 1.77e-17 11.56 -708.59
F01524 -28.496  23.791 3.53e-17 2.77e-17 1.63e-17 11.22 -708.67
F01520 -28.446  23.658 2.86e-17 1.88e-17 1.25e-17 10.81 -708.74
F01531 -28.444  23.548 2.94e-17 1.92e-17 1.25e-17 17.22 -708.44
F01505 -28.264  22.585 4.32e-17 2.51e-17 1.73e-17 14.39 -708.58
F01502 -28.125  23.224 3.60e-17 2.56e-17 1.65e-17 13.06 -708.71
F07112 -25.329  15.241 3.29e-17 2.17e-17 1.34e-17 11.10 -832.15
F07091 -25.184  15.081 4.02e-17 2.64e-17 1.85e-17 15.12 -832.16
F07108 -25.168  15.211 2.41e-17 1.84e-17 1.14e-17 16.87 -832.12
F07104 -25.098  15.288 2.89e-17 2.05e-17 1.31e-17 14.75 -832.35
F07103 -25.091  15.410 1.86e-17 1.33e-17 9.04e-18 17.68 -832.35
F07087 -25.082  15.223 2.26e-17 1.62e-17 8.95e-18 15.65 -832.19
F07102 -25.077  15.273 2.36e-17 1.78e-17 1.17e-17 18.44 -832.30
F07098 -25.072  15.217 2.51e-17 1.60e-17 9.74e-18 12.90 -832.32
F07096 -25.070  15.352 3.23e-17 2.28e-17 1.27e-17 16.10 -832.26
F07105 -25.064  15.139 3.23e-17 2.05e-17 1.34e-17 14.24 -832.19
F07106 -25.060  15.146 2.70e-17 1.81e-17 1.42e-17  6.74 -832.36
F07101 -25.059  15.226 3.23e-17 2.15e-17 1.52e-17 14.94 -832.09
F07095 -25.052  15.224 2.97e-17 2.12e-17 1.39e-17 13.57 -832.26
F07090 -25.046  15.233 3.60e-17 1.94e-17 1.48e-17 11.48 -832.09
F07110 -25.045  15.180 2.73e-17 1.88e-17 1.33e-17  8.39 -831.91
F07094 -25.044  15.239 3.67e-17 3.05e-17 1.50e-17 12.93 -832.05
F07099 -25.040  15.247 2.89e-17 1.74e-17 1.32e-17  9.56 -832.11
F07086 -25.031  15.249 1.53e-17 1.16e-17 7.75e-18 11.75 -832.38
F07111 -25.014  15.305 2.95e-17 2.17e-17 1.12e-17 12.61 -832.08
F07100 -25.008  15.297 1.98e-17 1.21e-17 1.01e-17 11.60 -832.24
F07097 -25.001  15.389 2.22e-17 1.69e-17 1.05e-17 15.79 -832.02
F07089 -24.966  15.184 3.15e-17 2.36e-17 1.60e-17 10.49 -831.97
F07109 -24.963  15.078 2.64e-17 1.95e-17 1.17e-17 11.42 -832.18
F07107 -24.944  15.118 2.14e-17 1.46e-17 9.31e-18 15.89 -832.10
F07092 -24.941  15.324 2.46e-17 2.09e-17 1.26e-17 16.90 -832.23
F07093 -24.859  15.201 2.70e-17 1.88e-17 1.25e-17 15.07 -832.29
F00378 -16.871  29.336 5.42e-16 4.01e-16 3.15e-16 75.60 -186.68
F00396 -16.213  29.225 5.03e-16 3.17e-16 2.11e-16 39.64 -186.41
F00370 -15.708  28.938 4.80e-16 3.58e-16 2.27e-16 36.88 -186.47
F00393 -15.699  29.151 6.50e-16 4.31e-16 2.72e-16 58.00 -186.74
F00392 -15.621  29.370 5.05e-16 3.53e-16 2.61e-16 68.24 -186.52
F00372 -15.261  29.015 5.18e-16 3.53e-16 2.40e-16 36.49 -186.75
F00389 -15.210  28.337 5.85e-16 3.81e-16 2.71e-16 71.34 -186.77
F00383 -15.028  29.692 3.95e-16 2.74e-16 2.02e-16 53.91 -186.81
