name x y flux0 flux1 flux2 width rv
F03782   0.011  40.944 1.52e-17 1.04e-17 7.05e-18  9.18 -1094.40
F03804   0.021  41.252 2.02e-17 1.49e-17 8.95e-18 10.53 -1094.15
F03780   0.024  40.984 1.54e-17 1.28e-17 8.49e-18  7.82 -1094.39
F03788   0.027  40.974 1.58e-17 1.16e-17 7.51e-18 12.29 -1094.41
F03805   0.032  41.088 1.72e-17 1.26e-17 8.70e-18  9.49 -1094.33
F03793   0.043  41.077 1.72e-17 1.34e-17 8.20e-18 14.83 -1094.25
F03797   0.079  41.209 1.89e-17 1.21e-17 8.37e-18  7.32 -1094.47
F03794   0.086  41.267 1.63e-17 1.19e-17 8.04e-18 11.34 -1094.35
F03779   0.108  41.063 2.06e-17 1.30e-17 8.60e-18 10.07 -1094.49
F03789   0.151  41.042 2.05e-17 1.34e-17 8.75e-18  7.79 -1094.34
F03781   0.158  40.942 1.69e-17 1.18e-17 7.32e-18  8.48 -1094.37
