name x y flux0 flux1 flux2 width rv
F00879  35.330  20.829 4.62e-17 3.03e-17 1.97e-17 15.55 -676.89
F00881  36.143  21.936 5.60e-17 3.20e-17 2.52e-17 13.44 -676.77
F00858  36.422  21.932 4.18e-17 2.54e-17 1.95e-17 18.33 -676.93
F00869  36.477  21.909 4.41e-17 3.45e-17 2.06e-17 18.18 -677.04
F00851  36.515  21.860 4.38e-17 3.28e-17 1.85e-17 25.79 -676.75
F00866  36.523  21.975 3.37e-17 2.95e-17 1.86e-17 22.99 -676.94
F00859  36.540  21.662 4.15e-17 2.37e-17 2.01e-17 14.71 -677.00
F00872  36.544  21.809 5.08e-17 3.01e-17 2.14e-17 24.40 -676.93
F00848  36.577  21.692 3.39e-17 1.74e-17 1.42e-17 15.30 -677.03
F00860  36.580  21.707 3.77e-17 3.10e-17 1.59e-17 23.12 -677.01
F00867  36.581  21.714 4.45e-17 3.29e-17 1.84e-17 18.34 -676.97
F00878  36.584  21.573 4.58e-17 3.33e-17 2.15e-17 18.86 -677.18
F00845  36.591  22.366 3.77e-17 2.67e-17 1.88e-17 19.17 -676.72
F00864  36.594  21.720 4.03e-17 2.72e-17 1.45e-17  7.36 -676.94
F00863  36.595  21.701 4.56e-17 2.72e-17 2.47e-17 15.39 -677.01
F00873  36.598  21.667 4.06e-17 2.91e-17 1.79e-17 12.95 -676.92
F00875  36.598  21.827 4.53e-17 3.48e-17 2.39e-17 23.06 -677.03
F00865  36.599  21.694 5.17e-17 3.39e-17 2.07e-17 12.19 -676.84
F00853  36.600  21.704 3.59e-17 2.70e-17 1.92e-17 15.63 -676.89
F00874  36.605  21.701 5.06e-17 3.81e-17 2.55e-17 12.91 -677.02
F00850  36.611  21.701 5.34e-17 3.08e-17 1.47e-17 14.79 -677.01
F00847  36.611  21.696 4.50e-17 2.72e-17 1.84e-17 10.78 -676.99
F00846  36.613  21.648 4.85e-17 2.83e-17 1.95e-17 20.37 -676.83
F00871  36.615  21.700 4.20e-17 2.61e-17 1.74e-17 10.72 -676.94
F00862  36.618  21.746 2.86e-17 2.22e-17 1.24e-17 11.89 -677.04
F00880  36.633  21.681 4.17e-17 3.37e-17 2.03e-17 10.67 -677.05
F00854  36.635  21.734 5.42e-17 3.72e-17 2.41e-17 19.12 -677.08
F00855  36.646  21.733 4.50e-17 2.85e-17 2.16e-17 22.13 -677.06
F00876  36.652  21.664 4.59e-17 3.07e-17 2.49e-17 12.32 -676.90
F00870  36.656  21.681 4.68e-17 3.36e-17 2.06e-17 20.58 -677.01
F00849  36.659  21.713 4.45e-17 3.23e-17 1.81e-17 13.81 -676.80
F00856  36.708  21.839 3.81e-17 3.21e-17 2.02e-17 21.06 -676.87
F00857  36.709  21.664 5.12e-17 3.92e-17 2.24e-17 17.42 -676.88
F00861  36.715  21.815 3.70e-17 2.86e-17 1.65e-17 21.13 -676.77
F00868  36.766  21.955 4.22e-17 3.37e-17 1.76e-17 11.01 -676.95
F00882  36.802  21.210 5.06e-17 3.14e-17 1.90e-17 24.61 -676.93
F00877  36.831  21.868 5.10e-17 3.62e-17 2.25e-17 14.80 -676.98
F00852  36.911  21.810 4.60e-17 3.48e-17 2.19e-17 28.01 -677.08
F08998  42.170  26.750 3.70e-17 2.92e-17 2.18e-17 19.15 -603.93
F09007  42.184  26.683 6.75e-17 4.79e-17 2.47e-17 18.61 -604.11
F09000  42.246  26.590 6.17e-17 3.67e-17 2.62e-17 14.90 -603.99
F09006  42.255  26.703 8.08e-17 3.82e-17 2.63e-17 16.78 -603.91
F08996  42.274  26.736 3.87e-17 2.98e-17 1.73e-17 14.05 -604.04
F08992  42.326  26.948 6.51e-17 3.65e-17 2.99e-17 16.82 -603.90
F09003  42.337  26.762 4.29e-17 3.14e-17 2.17e-17 20.23 -604.09
F08995  42.344  26.636 5.46e-17 3.73e-17 1.94e-17  8.37 -603.90
F09002  42.434  26.723 5.60e-17 4.19e-17 2.64e-17 16.16 -604.09
F08997  42.448  27.032 5.20e-17 2.51e-17 2.15e-17 19.71 -603.95
F08999  42.542  26.147 4.74e-17 3.94e-17 2.54e-17 21.48 -603.94
F08994  42.550  26.593 6.34e-17 3.79e-17 2.63e-17 14.69 -603.95
F09004  42.551  26.671 2.94e-17 2.56e-17 1.59e-17 15.87 -603.85
F09005  42.580  26.835 4.48e-17 3.37e-17 2.89e-17 25.15 -603.93
F08993  42.670  27.122 4.97e-17 4.21e-17 2.40e-17 17.17 -603.93
F09001  42.846  27.082 6.32e-17 4.61e-17 3.09e-17 19.92 -604.06
