name x y flux0 flux1 flux2 width rv
F02741 -20.410 -42.392 2.81e-17 2.58e-17 1.46e-17 25.78 -681.22
F02743 -20.152 -41.741 5.43e-17 3.36e-17 2.09e-17 16.56 -681.36
F02735 -19.962 -41.937 3.78e-17 2.01e-17 1.17e-17 11.35 -681.27
F02738 -19.927 -41.989 4.65e-17 2.53e-17 1.75e-17 10.96 -681.42
F02744 -19.912 -41.786 5.42e-17 3.11e-17 2.05e-17 17.25 -681.35
F02740 -19.867 -41.931 3.22e-17 1.67e-17 1.28e-17 16.14 -681.50
F02739 -19.861 -42.008 4.41e-17 3.45e-17 2.01e-17 12.34 -681.40
F02734 -19.829 -42.019 4.31e-17 2.54e-17 1.98e-17 21.07 -681.38
F02736 -19.713 -41.797 4.66e-17 3.80e-17 1.95e-17  9.77 -681.39
F02737 -19.707 -41.836 4.05e-17 2.66e-17 2.10e-17 14.06 -681.32
F02742 -19.596 -41.944 4.39e-17 2.98e-17 3.30e-17 14.37 -681.32
