name x y flux0 flux1 flux2 width rv
F09343 -23.877 -19.579 6.84e-17 5.08e-17 2.20e-17 27.80 -561.45
F09346 -23.644 -20.379 5.63e-17 4.14e-17 2.73e-17 18.54 -561.10
F09344 -23.584 -19.486 5.87e-17 3.46e-17 2.79e-17 22.87 -561.32
F09342 -23.584 -19.330 5.52e-17 2.37e-17 1.97e-17 16.25 -561.38
F09341 -23.522 -19.374 6.99e-17 3.38e-17 1.98e-17 21.45 -561.47
F09337 -23.516 -19.485 4.46e-17 3.61e-17 3.19e-17 15.64 -561.28
F09347 -23.504 -19.357 6.00e-17 4.97e-17 3.23e-17 22.67 -561.21
F09339 -23.500 -19.421 6.52e-17 4.19e-17 2.67e-17 22.56 -561.38
F09338 -23.489 -19.416 5.60e-17 5.31e-17 3.04e-17 24.00 -561.38
F09348 -23.469 -19.364 6.51e-17 4.51e-17 2.16e-17 29.14 -561.33
F09345 -23.463 -19.249 7.24e-17 4.76e-17 3.71e-17 14.84 -561.24
F09340 -23.335 -19.341 6.33e-17 4.58e-17 2.57e-17 14.79 -561.47
F09277 -19.778 -29.810 1.33e-15 1.17e-15 9.08e-16 93.71 -115.66
F03112 -18.395 -28.296 2.21e-17 1.15e-17 9.02e-18 11.65 -1145.77
F03106 -18.197 -28.210 1.60e-17 1.03e-17 7.57e-18  6.07 -1145.69
F03111 -18.152 -28.359 9.74e-18 1.01e-17 6.10e-18  9.72 -1145.68
F03109 -18.133 -28.269 1.30e-17 1.32e-17 6.53e-18  9.69 -1145.68
F03124 -18.125 -28.399 2.17e-17 1.62e-17 1.17e-17  8.50 -1145.76
F03119 -18.108 -28.313 1.74e-17 1.18e-17 6.38e-18  4.57 -1145.82
F03103 -18.090 -28.278 1.33e-17 1.11e-17 6.54e-18  8.35 -1145.67
F03108 -18.086 -28.270 1.78e-17 1.39e-17 5.46e-18 11.22 -1145.55
F03120 -18.086 -28.277 1.65e-17 1.03e-17 6.81e-18  9.30 -1145.53
F03099 -18.086 -28.216 1.54e-17 1.29e-17 8.02e-18 11.67 -1145.63
F03125 -18.085 -28.213 1.50e-17 1.12e-17 7.69e-18  4.58 -1145.68
F03130 -18.083 -28.289 1.67e-17 1.12e-17 6.07e-18 11.46 -1145.57
F03127 -18.051 -27.991 1.56e-17 1.43e-17 6.58e-18 14.02 -1145.67
F03123 -18.037 -28.243 1.63e-17 1.24e-17 8.15e-18 10.97 -1145.77
F03098 -17.981 -28.271 2.04e-17 1.13e-17 8.58e-18 13.36 -1145.65
F03110 -17.959 -28.194 1.24e-17 1.08e-17 8.56e-18  8.09 -1145.69
F03132 -17.927 -28.094 1.38e-17 1.04e-17 7.74e-18 11.66 -1145.72
F03113 -17.914 -28.289 1.36e-17 1.04e-17 7.39e-18  7.26 -1145.51
F09295 -17.723 -29.156 1.91e-15 1.35e-15 1.01e-15 70.64 -115.57
F09302 -17.433 -29.029 1.22e-15 1.05e-15 5.31e-16 89.86 -115.75
F09293 -16.932 -29.826 1.75e-15 9.99e-16 7.37e-16 102.80 -115.87
F09306 -16.245 -29.356 1.45e-15 9.28e-16 5.94e-16 109.32 -115.87
