Time,Flux
0.0,1.2080203649099377
1.0,1.2203510436398959
2.0,1.229555480053657
3.0,1.1851060832336537
4.0,1.2101709813918442
5.0,1.2180214248284253
6.0,1.2324279621053351
7.0,1.2536129193188539
8.0,1.2404381935887492
9.0,1.261298834981415
10.0,1.2801672369619654
11.0,1.3051245044303863
12.0,1.3110749997346707
13.0,1.3155465006255287
14.0,1.2926039741498119
15.0,1.3410458401393572
16.0,1.3452186242085122
17.0,1.3258907941029963
18.0,1.3475420790169843
19.0,1.3299562821123945
20.0,1.3129843539021038
21.0,1.2347980717940843
22.0,1.1994287752299588
23.0,1.1283929445363554
24.0,1.1118198301386193
25.0,1.0279445173762243
26.0,1.0047517099779513
27.0,1.0155609042716025
28.0,1.0076484118415237
29.0,1.034731257326079
30.0,1.01079025511043
31.0,1.0333776252722793
32.0,1.0418861990076345
33.0,1.0678189699860052
34.0,1.0864502560457348
35.0,1.0627657321904074
36.0,1.098473301447446
37.0,1.1102572642408743
38.0,1.124993496138103
39.0,1.1128956768675828
40.0,1.1387071909532234
41.0,1.1282883907970032
42.0,1.1216868330989094
43.0,1.1331511471899782
44.0,1.1755037974453968
45.0,1.1618927995979331
46.0,1.1627172090462865
47.0,1.1870053454073357
48.0,1.185315386927649
49.0,1.2149259440522835
50.0,1.1768182273330856
51.0,1.2027561876402855
52.0,1.2060374925140214
53.0,1.2363818078787938
54.0,1.2422302870549613
55.0,1.235766586610375
56.0,1.2520176989736806
57.0,1.2560612371168527
58.0,1.2600688020645279
59.0,1.2482970620444556
60.0,1.2643621015678994
61.0,1.280756478565721
62.0,1.2826960846585804
63.0,1.3200078749260378
64.0,1.2821817605487706
65.0,1.295403830820491
66.0,1.3333120136041112
67.0,1.3617313479121238
68.0,1.3472844161804354
69.0,1.324132942618265
70.0,1.2433124871322623
71.0,1.2091231417505672
72.0,1.175192947700447
73.0,1.0621047587812933
74.0,1.0511440152650768
75.0,0.9847722341215733
76.0,1.0344809358204186
77.0,1.0022439509853664
78.0,1.036634211134126
79.0,1.0209175934584476
80.0,1.0341354656967163
81.0,1.07918311479599
82.0,1.0616764728049057
83.0,1.0692881133769412
84.0,1.1006049918029732
85.0,1.0980470044168265
86.0,1.0932215034638098
87.0,1.0854097190323932
88.0,1.1162244369023693
89.0,1.1126153491195616
90.0,1.1337888048274645
91.0,1.1326410667349711
92.0,1.1716406972082856
93.0,1.1301677084067367
94.0,1.1594464439004644
95.0,1.2076451969339852
96.0,1.1962492510968676
97.0,1.16497513679026
98.0,1.2037589117874927
99.0,1.17907800759481
100.0,1.2266829760803923
101.0,1.2145187121347298
102.0,1.2374057927950708
103.0,1.233077586802848
104.0,1.2383273881797232
105.0,1.262990075542205
106.0,1.2438012242348366
107.0,1.2924805960103476
108.0,1.277134052383491
109.0,1.295630772315451
110.0,1.2918238104405295
111.0,1.2818320068245461
112.0,1.3115921940415387
113.0,1.3443615686830226
114.0,1.3133637094086832
115.0,1.32996876635721
116.0,1.3364271011908877
117.0,1.336046561494971
118.0,1.3038156777670211
119.0,1.2804624964363818
