name x y flux0 flux1 flux2 width rv
F00700   6.192  23.773 2.99e-16 2.30e-16 1.36e-16 47.65 -276.48
F00699   6.248  24.499 3.16e-16 1.76e-16 1.36e-16 52.71 -276.60
F11497   6.570  16.107 2.73e-17 1.94e-17 1.52e-17 14.63 -718.49
F11523   6.579  16.122 3.72e-17 2.82e-17 1.74e-17 10.07 -718.46
F11525   6.590  16.341 3.82e-17 2.33e-17 1.70e-17 19.64 -718.42
F11478   6.601  16.452 4.23e-17 3.11e-17 2.11e-17 16.20 -718.34
F11499   6.604  16.101 3.65e-17 3.21e-17 1.86e-17  6.07 -718.35
F11532   6.610  15.820 3.55e-17 2.15e-17 1.51e-17 12.19 -718.26
F11477   6.645  16.191 3.65e-17 2.31e-17 1.65e-17 17.17 -718.42
F11514   6.648  16.225 4.21e-17 3.17e-17 1.75e-17 17.45 -718.37
F11483   6.659  16.474 3.75e-17 2.37e-17 1.74e-17 17.56 -718.39
F11504   6.659  16.302 3.83e-17 2.69e-17 1.99e-17 19.76 -718.16
F11529   6.667  16.205 3.66e-17 2.89e-17 1.75e-17 15.17 -718.61
F11491   6.674  16.300 4.29e-17 3.19e-17 1.90e-17  6.84 -718.44
F11484   6.675  16.435 3.85e-17 2.60e-17 1.92e-17 16.33 -718.32
F11506   6.691  16.235 3.78e-17 2.83e-17 1.78e-17 17.52 -718.28
F11517   6.721  16.220 3.60e-17 2.73e-17 1.64e-17 22.94 -718.33
F11505   6.742  16.170 3.09e-17 2.33e-17 1.61e-17 18.27 -718.36
F11490   6.758  16.239 4.14e-17 2.32e-17 1.40e-17  9.43 -718.34
F11508   6.766  16.266 4.01e-17 2.72e-17 1.89e-17 12.42 -718.33
F11513   6.769  16.081 4.89e-17 3.85e-17 2.42e-17 13.49 -718.44
F11488   6.779  16.068 4.64e-17 3.22e-17 2.19e-17 21.63 -718.35
F11474   6.790  16.221 3.84e-17 2.19e-17 1.86e-17 16.41 -718.21
F11470   6.791  16.284 2.68e-17 2.58e-17 1.13e-17 14.34 -718.32
F11540   6.793  16.299 4.01e-17 2.93e-17 2.15e-17 16.07 -718.28
F11496   6.796  16.238 3.94e-17 2.04e-17 1.41e-17 15.00 -718.38
F11519   6.799  16.261 2.71e-17 2.24e-17 1.07e-17 23.55 -718.43
F11502   6.801  16.182 4.45e-17 2.27e-17 2.01e-17 14.39 -718.38
F11535   6.803  16.241 3.61e-17 2.21e-17 1.78e-17 21.63 -718.43
F11530   6.808  16.212 3.78e-17 2.47e-17 1.70e-17 12.61 -718.31
F11486   6.809  16.245 4.08e-17 3.07e-17 1.97e-17 12.08 -718.38
F11501   6.810  16.233 3.35e-17 2.17e-17 1.58e-17 13.73 -718.47
F11509   6.812  16.252 4.82e-17 2.51e-17 1.50e-17 14.15 -718.33
F11482   6.813  16.240 4.15e-17 3.23e-17 1.96e-17 15.42 -718.41
F11520   6.814  16.251 2.58e-17 1.62e-17 1.14e-17 24.05 -718.50
F11492   6.816  16.247 3.79e-17 2.72e-17 1.62e-17 21.38 -718.43
F11538   6.816  16.255 5.48e-17 2.83e-17 2.25e-17 17.03 -718.30
F11475   6.819  16.242 4.43e-17 2.57e-17 1.62e-17 12.48 -718.50
F11515   6.821  16.243 3.56e-17 2.96e-17 1.75e-17 12.28 -718.50
F11524   6.822  16.179 3.30e-17 2.37e-17 1.76e-17 25.40 -718.31
F11493   6.827  16.316 3.33e-17 2.73e-17 1.97e-17 19.48 -718.27
F11531   6.829  16.130 3.68e-17 2.44e-17 1.89e-17 12.96 -718.22
F11498   6.831  16.244 4.56e-17 3.26e-17 1.97e-17 18.49 -718.40
F11518   6.837  16.238 3.52e-17 3.25e-17 1.57e-17 17.20 -718.52
F11481   6.839  16.239 4.86e-17 3.61e-17 2.48e-17 12.55 -718.32
F11511   6.839  16.249 3.53e-17 2.15e-17 1.75e-17 13.48 -718.51
F11537   6.842  16.221 3.68e-17 2.25e-17 1.42e-17 13.54 -718.31
F11472   6.844  16.409 4.15e-17 3.22e-17 1.60e-17 15.85 -718.43
F11533   6.845  16.243 3.09e-17 2.42e-17 1.62e-17 17.34 -718.45
F11526   6.853  16.051 3.94e-17 2.47e-17 1.76e-17 21.17 -718.35
F11528   6.858  16.209 4.38e-17 2.64e-17 1.46e-17 13.92 -718.23
F11479   6.865  16.355 5.13e-17 3.18e-17 2.24e-17 15.36 -718.41
F11487   6.866  16.475 3.23e-17 2.93e-17 1.51e-17 13.51 -718.39
F11507   6.869  16.269 2.68e-17 2.55e-17 1.75e-17  8.18 -718.33
F11494   6.876  16.158 3.24e-17 3.07e-17 1.77e-17 15.48 -718.57
F11521   6.895  16.456 3.79e-17 2.55e-17 1.41e-17  9.12 -718.39
F11476   6.911  16.159 5.15e-17 2.82e-17 1.81e-17 15.73 -718.43
F11480   6.918  16.086 3.02e-17 2.60e-17 1.23e-17 19.88 -718.36
F11471   6.952  16.302 3.80e-17 2.62e-17 1.67e-17 17.51 -718.37
F11473   6.959  16.132 3.48e-17 2.27e-17 1.47e-17 27.06 -718.37
F00698   6.961  24.563 2.02e-16 1.81e-16 1.12e-16 27.09 -276.64
F11510   6.965  16.324 4.17e-17 2.92e-17 1.54e-17 15.83 -718.29
F11503   6.995  16.214 3.62e-17 2.83e-17 1.86e-17 21.12 -718.55
F11485   6.999  16.039 3.33e-17 2.50e-17 1.44e-17 20.21 -718.39
F00695   7.044  24.537 4.25e-16 2.65e-16 1.57e-16 38.16 -276.57
F11512   7.049  16.188 3.27e-17 2.41e-17 1.21e-17 10.75 -718.43
F00703   7.053  24.542 3.13e-16 2.33e-16 1.29e-16 34.97 -276.61
F00704   7.085  24.637 2.81e-16 1.99e-16 1.18e-16 36.02 -276.66
F00696   7.089  24.613 2.87e-16 1.96e-16 1.78e-16 49.60 -276.45
F00706   7.089  24.767 3.37e-16 2.19e-16 1.36e-16 35.53 -276.51
F11527   7.098  16.264 4.25e-17 3.26e-17 1.93e-17 10.46 -718.31
F11516   7.152  16.171 4.10e-17 2.55e-17 2.18e-17 11.40 -718.30
F11489   7.154  16.189 3.71e-17 2.20e-17 1.69e-17 18.65 -718.31
F00708   7.178  24.593 2.50e-16 2.02e-16 1.09e-16 19.64 -276.68
F00709   7.187  24.576 2.58e-16 2.00e-16 1.18e-16 41.47 -276.58
F00707   7.196  24.490 3.54e-16 2.72e-16 1.45e-16 44.63 -276.69
F11534   7.197  16.827 4.32e-17 2.70e-17 2.22e-17 18.08 -718.32
F00702   7.209  24.860 2.81e-16 1.62e-16 1.18e-16 38.58 -276.64
F11495   7.212  16.470 3.42e-17 2.67e-17 1.65e-17 21.56 -718.38
F11500   7.225  16.145 3.39e-17 1.95e-17 1.32e-17 15.47 -718.40
F11522   7.230  16.342 3.08e-17 2.46e-17 1.47e-17 15.86 -718.51
F11539   7.299  17.336 4.43e-17 3.57e-17 2.19e-17  9.17 -718.14
F00705   7.333  24.906 2.24e-16 1.69e-16 1.08e-16 42.13 -276.42
F11536   7.422  15.779 2.11e-17 1.66e-17 1.08e-17 17.31 -718.29
F00701   7.500  24.731 1.92e-16 1.63e-16 8.42e-17 49.86 -276.62
F00697   8.289  24.309 2.61e-16 1.73e-16 1.26e-16 45.78 -276.53
F07138  14.481  15.272 2.05e-17 1.39e-17 9.33e-18 13.86 -1009.99
